 # M = 0.80 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06372874   0.770   1.03876   3.68601   6.11068  -1.14553   0.00000   9.360E-01   0.000E+00   6.370E-02
   2  5.13436018   0.770   1.03350   3.68615   6.11351  -1.13703   0.00000   9.396E-01   0.000E+00   6.031E-02
   3  5.19509524   0.770   1.02825   3.68630   6.11635  -1.12852   0.00000   9.431E-01   0.000E+00   5.693E-02
   4  5.24836938   0.770   1.02310   3.68643   6.11912  -1.12020   0.00000   9.462E-01   0.000E+00   5.401E-02
   5  5.29581674   0.770   1.01843   3.68656   6.12165  -1.11263   0.00000   9.470E-01   0.000E+00   5.301E-02
   6  5.33858717   0.770   1.01375   3.68669   6.12417  -1.10505   0.00000   9.478E-01   0.000E+00   5.202E-02
   7  5.37752052   0.770   1.00908   3.68682   6.12670  -1.09748   0.00000   9.486E-01   0.000E+00   5.103E-02
   8  5.41324894   0.770   1.00442   3.68694   6.12920  -1.08995   0.00000   9.487E-01   0.000E+00   5.094E-02
   9  5.44626019   0.770   0.99978   3.68706   6.13170  -1.08246   0.00000   9.482E-01   0.000E+00   5.153E-02
  10  5.47693850   0.770   0.99513   3.68718   6.13420  -1.07496   0.00000   9.477E-01   0.000E+00   5.212E-02
  11  5.50559196   0.770   0.99049   3.68730   6.13669  -1.06747   0.00000   9.472E-01   0.000E+00   5.272E-02
  12  5.53247139   0.770   0.98566   3.68743   6.13929  -1.05967   0.00000   9.460E-01   0.000E+00   5.398E-02
  13  5.55778371   0.770   0.98066   3.68756   6.14198  -1.05160   0.00000   9.440E-01   0.000E+00   5.587E-02
  14  5.58170163   0.770   0.97565   3.68769   6.14467  -1.04353   0.00000   9.421E-01   0.000E+00   5.776E-02
  15  5.60437080   0.770   0.97065   3.68782   6.14736  -1.03546   0.00000   9.401E-01   0.000E+00   5.965E-02
  16  5.62591516   0.770   0.96531   3.68795   6.15023  -1.02685   0.00000   9.373E-01   0.000E+00   6.236E-02
  17  5.64644107   0.770   0.95955   3.68810   6.15332  -1.01758   0.00000   9.336E-01   0.000E+00   6.610E-02
  18  5.66604050   0.770   0.95379   3.68824   6.15641  -1.00831   0.00000   9.299E-01   0.000E+00   6.984E-02
  19  5.68479348   0.770   0.94803   3.68838   6.15950  -0.99904   0.00000   9.262E-01   0.000E+00   7.357E-02
  20  5.70277011   0.770   0.94145   3.68854   6.16301  -0.98849   0.00000   9.205E-01   0.000E+00   7.940E-02
  21  5.72003212   0.770   0.93447   3.68871   6.16674  -0.97731   0.00000   9.138E-01   0.000E+00   8.624E-02
  22  5.73663416   0.770   0.92749   3.68887   6.17047  -0.96613   0.00000   9.070E-01   0.000E+00   9.308E-02
  23  5.75262484   0.770   0.91982   3.68905   6.17456  -0.95386   0.00000   8.980E-01   0.000E+00   1.022E-01
  24  5.76804760   0.770   0.91111   3.68925   6.17920  -0.93992   0.00000   8.855E-01   0.000E+00   1.146E-01
  25  5.78294139   0.770   0.90240   3.68945   6.18384  -0.92598   0.00000   8.729E-01   0.000E+00   1.271E-01
  26  5.79734130   0.770   0.89209   3.68967   6.18931  -0.90954   0.00000   8.535E-01   0.000E+00   1.465E-01
  27  5.81127903   0.770   0.88105   3.68991   6.19517  -0.89196   0.00000   8.309E-01   0.000E+00   1.691E-01
  28  5.82478334   0.770   0.86854   3.69018   6.20179  -0.87206   0.00000   8.005E-01   0.000E+00   1.995E-01
  29  5.83788037   0.770   0.85464   3.69046   6.20914  -0.85000   0.00000   7.628E-01   0.000E+00   2.372E-01
  30  5.85059397   0.770   0.83815   3.69079   6.21783  -0.82391   0.00000   7.064E-01   0.000E+00   2.936E-01
  31  5.86294594   0.770   0.81958   3.69113   6.22759  -0.79462   0.00000   6.344E-01   0.000E+00   3.656E-01
  32  5.87495630   0.770   0.79814   3.69151   6.23881  -0.76094   0.00000   5.405E-01   0.000E+00   4.595E-01
  33  5.88664344   0.770   0.77369   3.69192   6.25158  -0.72264   0.00000   4.258E-01   0.000E+00   5.742E-01
  34  5.89802429   0.770   0.74672   3.69232   6.26564  -0.68050   0.00000   3.027E-01   0.000E+00   6.973E-01
  35  5.90911450   0.770   0.71824   3.69272   6.28039  -0.63624   0.00000   1.901E-01   0.000E+00   8.099E-01
  36  5.91992855   0.770   0.68953   3.69306   6.29524  -0.59180   0.00000   1.077E-01   0.000E+00   8.923E-01
  37  5.93047985   0.770   0.66164   3.69336   6.30956  -0.54888   0.00000   5.431E-02   0.000E+00   9.457E-01
  38  5.94078088   0.770   0.63545   3.69359   6.32295  -0.50879   0.00000   2.699E-02   0.000E+00   9.730E-01
  39  5.95084323   0.770   0.61091   3.69378   6.33536  -0.47151   0.00000   1.279E-02   0.000E+00   9.872E-01
  40  5.96067770   0.770   0.58797   3.69393   6.34690  -0.43687   0.00000   5.680E-03   0.000E+00   9.943E-01
  41  5.97029440   0.770   0.56653   3.69403   6.35762  -0.40466   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  5.98746216   0.770   0.53075   3.69415   6.37544  -0.35113   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  6.00397700   0.770   0.49876   3.69421   6.39126  -0.30358   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.01988677   0.770   0.46970   3.69423   6.40558  -0.26054   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.03523425   0.770   0.44330   3.69422   6.41853  -0.22163   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.05005783   0.770   0.41891   3.69418   6.43046  -0.18578   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.06439209   0.770   0.39634   3.69413   6.44145  -0.15275   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.07826832   0.770   0.37547   3.69407   6.45152  -0.12212   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.09171488   0.770   0.35591   3.69401   6.46075  -0.09327   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.10475758   0.770   0.33753   3.69394   6.46926  -0.06602   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.11741998   0.770   0.32020   3.69386   6.47714  -0.04016   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.12972362   0.770   0.30383   3.69378   6.48450  -0.01554   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.14168829   0.770   0.28841   3.69370   6.49131   0.00776   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.15333215   0.770   0.27377   3.69362   6.49773   0.03007   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.16467195   0.770   0.25977   3.69353   6.50382   0.05152   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.17572319   0.770   0.24632   3.69345   6.50962   0.07224   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.18650018   0.770   0.23365   3.69337   6.51503   0.09191   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.19701619   0.770   0.22147   3.69330   6.52020   0.11095   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.20728359   0.770   0.20964   3.69323   6.52522   0.12954   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.21731384   0.770   0.19855   3.69315   6.52988   0.14714   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.22711765   0.770   0.18771   3.69308   6.53444   0.16443   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.23670503   0.770   0.17735   3.69301   6.53878   0.18107   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.24608533   0.770   0.16735   3.69295   6.54296   0.19725   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.25526729   0.770   0.15769   3.69288   6.54701   0.21300   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.26425915   0.770   0.14839   3.69282   6.55089   0.22825   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.27306860   0.770   0.13937   3.69276   6.55465   0.24316   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.28170290   0.770   0.13067   3.69270   6.55829   0.25764   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.29016888   0.770   0.12228   3.69265   6.56180   0.27173   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.29847298   0.770   0.11406   3.69260   6.56525   0.28559   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.30662127   0.770   0.10624   3.69255   6.56853   0.29892   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.31461950   0.770   0.09842   3.69250   6.57181   0.31225   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.32247308   0.770   0.09113   3.69247   6.57489   0.32489   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.33018717   0.770   0.08387   3.69243   6.57795   0.33750   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.33776662   0.770   0.07683   3.69239   6.58093   0.34980   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.34521605   0.770   0.07009   3.69236   6.58381   0.36174   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.35253986   0.770   0.06335   3.69233   6.58668   0.37367   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.35974221   0.770   0.05699   3.69230   6.58942   0.38510   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.36682706   0.770   0.05073   3.69228   6.59212   0.39640   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.37379819   0.770   0.04448   3.69226   6.59481   0.40770   0.00000   0.000E+00   0.000E+00   1.000E+00
