 # M = 2.80 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  42  5.44307456   0.770   1.72849   3.71671   6.34850  -1.36951   0.00000   3.000E-03   0.000E+00   9.966E-01
  43  5.44705798   0.770   1.72293   3.71712   6.35177  -1.34745   0.00000   2.716E-03   0.000E+00   9.970E-01
  44  5.45100519   0.770   1.71761   3.71753   6.35513  -1.32606   0.00000   2.096E-03   0.000E+00   9.970E-01
  45  5.45491686   0.770   1.71262   3.71793   6.35859  -1.30554   0.00000   2.000E-03   0.000E+00   9.975E-01
  46  5.45879360   0.770   1.70776   3.71832   6.36207  -1.28534   0.00000   2.000E-03   0.000E+00   9.980E-01
  47  5.46263605   0.770   1.70324   3.71871   6.36557  -1.26598   0.00000   2.000E-03   0.000E+00   9.980E-01
  48  5.46644479   0.770   1.69888   3.71910   6.36908  -1.24698   0.00000   2.000E-03   0.000E+00   9.980E-01
  49  5.47022043   0.770   1.69474   3.71948   6.37259  -1.22846   0.00000   2.000E-03   0.000E+00   9.980E-01
  50  5.47396352   0.770   1.69083   3.71985   6.37610  -1.21041   0.00000   2.000E-03   0.000E+00   9.980E-01
  51  5.47767463   0.770   1.68709   3.72023   6.37962  -1.19266   0.00000   2.000E-03   0.000E+00   9.980E-01
  52  5.48135429   0.770   1.68361   3.72059   6.38313  -1.17542   0.00000   1.632E-03   0.000E+00   9.980E-01
  53  5.48500304   0.770   1.68025   3.72095   6.38663  -1.15837   0.00000   1.120E-03   0.000E+00   9.980E-01
  54  5.48862139   0.770   1.67717   3.72131   6.39010  -1.14181   0.00000   1.000E-03   0.000E+00   9.984E-01
  55  5.49220984   0.770   1.67418   3.72166   6.39357  -1.12539   0.00000   1.000E-03   0.000E+00   9.989E-01
  56  5.49576889   0.770   1.67148   3.72201   6.39702  -1.10941   0.00000   1.000E-03   0.000E+00   9.990E-01
  57  5.49929900   0.770   1.66888   3.72236   6.40046  -1.09357   0.00000   1.000E-03   0.000E+00   9.990E-01
  58  5.50280065   0.770   1.66653   3.72270   6.40387  -1.07810   0.00000   1.000E-03   0.000E+00   9.990E-01
  59  5.50627430   0.770   1.66431   3.72304   6.40728  -1.06280   0.00000   1.000E-03   0.000E+00   9.990E-01
  60  5.50972038   0.770   1.66231   3.72338   6.41066  -1.04777   0.00000   1.000E-03   0.000E+00   9.990E-01
  61  5.51313933   0.770   1.66049   3.72372   6.41402  -1.03297   0.00000   1.000E-03   0.000E+00   9.990E-01
  62  5.51653158   0.770   1.65882   3.72405   6.41736  -1.01835   0.00000   1.000E-03   0.000E+00   9.990E-01
  63  5.51989753   0.770   1.65738   3.72439   6.42068  -1.00399   0.00000   1.000E-03   0.000E+00   9.990E-01
  64  5.52323760   0.770   1.65604   3.72472   6.42400  -0.98974   0.00000   1.000E-03   0.000E+00   9.990E-01
  65  5.52655218   0.770   1.65498   3.72505   6.42729  -0.97579   0.00000   1.000E-03   0.000E+00   9.990E-01
  66  5.52984165   0.770   1.65398   3.72537   6.43058  -0.96188   0.00000   1.000E-03   0.000E+00   9.990E-01
  67  5.53310639   0.770   1.65333   3.72569   6.43384  -0.94829   0.00000   1.000E-03   0.000E+00   9.990E-01
  68  5.53634677   0.770   1.65268   3.72602   6.43709  -0.93470   0.00000   1.000E-03   0.000E+00   9.990E-01
  69  5.53956316   0.770   1.65242   3.72634   6.44032  -0.92144   0.00000   1.000E-03   0.000E+00   9.990E-01
  70  5.54275590   0.770   1.65216   3.72666   6.44355  -0.90818   0.00000   1.000E-03   0.000E+00   9.990E-01
  71  5.54592534   0.770   1.65228   3.72698   6.44676  -0.89519   0.00000   1.000E-03   0.000E+00   9.990E-01
  72  5.54907181   0.770   1.65243   3.72731   6.44997  -0.88221   0.00000   1.000E-03   0.000E+00   9.990E-01
  73  5.55219566   0.770   1.65295   3.72764   6.45316  -0.86947   0.00000   1.000E-03   0.000E+00   9.990E-01
  74  5.55529719   0.770   1.65353   3.72797   6.45635  -0.85675   0.00000   1.000E-03   0.000E+00   9.990E-01
  75  5.55837673   0.770   1.65447   3.72830   6.45953  -0.84423   0.00000   1.000E-03   0.000E+00   9.990E-01
  76  5.56143459   0.770   1.65548   3.72863   6.46271  -0.83175   0.00000   1.000E-03   0.000E+00   9.990E-01
  77  5.56447107   0.770   1.65687   3.72897   6.46588  -0.81945   0.00000   1.000E-03   0.000E+00   9.990E-01
  78  5.56748646   0.770   1.65831   3.72931   6.46904  -0.80717   0.00000   1.000E-03   0.000E+00   9.990E-01
  79  5.57048107   0.770   1.66019   3.72965   6.47220  -0.79507   0.00000   1.000E-03   0.000E+00   9.990E-01
  80  5.57345516   0.770   1.66214   3.72999   6.47537  -0.78300   0.00000   1.000E-03   0.000E+00   9.991E-01
  81  5.57640903   0.770   1.66448   3.73034   6.47852  -0.77107   0.00000   1.000E-03   0.000E+00   9.996E-01
  82  5.57934294   0.770   1.66699   3.73070   6.48169  -0.75916   0.00000   1.000E-03   0.000E+00   1.000E+00
  83  5.58225717   0.770   1.66980   3.73106   6.48490  -0.74729   0.00000   1.000E-03   0.000E+00   1.000E+00
  84  5.58515197   0.770   1.67290   3.73144   6.48808  -0.73554   0.00000   1.000E-03   0.000E+00   1.000E+00
  85  5.58802760   0.770   1.67615   3.73182   6.49125  -0.72387   0.00000   1.000E-03   0.000E+00   1.000E+00
  86  5.59088432   0.770   1.67985   3.73220   6.49442  -0.71230   0.00000   1.000E-03   0.000E+00   1.000E+00
  87  5.59372237   0.770   1.68375   3.73260   6.49759  -0.70077   0.00000   1.000E-03   0.000E+00   1.000E+00
  88  5.59654199   0.770   1.68792   3.73300   6.50078  -0.68929   0.00000   1.000E-03   0.000E+00   1.000E+00
  89  5.59934342   0.770   1.69251   3.73342   6.50397  -0.67789   0.00000   1.000E-03   0.000E+00   1.000E+00
  90  5.60212690   0.770   1.69734   3.73384   6.50718  -0.66654   0.00000   1.000E-03   0.000E+00   1.000E+00
  91  5.60489266   0.770   1.70242   3.73427   6.51039  -0.65522   0.00000   1.000E-03   0.000E+00   1.000E+00
  92  5.60764091   0.770   1.70781   3.73473   6.51360  -0.64396   0.00000   1.000E-03   0.000E+00   1.000E+00
  93  5.61037188   0.770   1.71351   3.73519   6.51685  -0.63273   0.00000   1.000E-03   0.000E+00   1.000E+00
  94  5.61308578   0.770   1.71943   3.73566   6.52013  -0.62148   0.00000   1.000E-03   0.000E+00   1.000E+00
  95  5.61578283   0.770   1.72559   3.73615   6.52342  -0.61028   0.00000   1.000E-03   0.000E+00   1.000E+00
  96  5.61846324   0.770   1.73198   3.73664   6.52670  -0.59915   0.00000   1.000E-03   0.000E+00   1.000E+00
  97  5.62112720   0.770   1.73854   3.73716   6.53000  -0.58804   0.00000   1.000E-03   0.000E+00   1.000E+00
  98  5.62377492   0.770   1.74522   3.73769   6.53332  -0.57696   0.00000   1.000E-03   0.000E+00   1.000E+00
  99  5.62640660   0.770   1.75196   3.73824   6.53665  -0.56589   0.00000   1.000E-03   0.000E+00   1.000E+00
 100  5.62902242   0.770   1.75868   3.73879   6.54000  -0.55484   0.00000   1.000E-03   0.000E+00   1.000E+00
 101  5.63162259   0.770   1.76537   3.73936   6.54337  -0.54380   0.00000   1.000E-03   0.000E+00   1.000E+00
 102  5.63420727   0.770   1.77196   3.73994   6.54676  -0.53278   0.00000   1.000E-03   0.000E+00   1.000E+00
 103  5.63677667   0.770   1.77836   3.74054   6.55016  -0.52178   0.00000   1.000E-03   0.000E+00   1.000E+00
 104  5.63933096   0.770   1.78455   3.74113   6.55358  -0.51079   0.00000   1.000E-03   0.000E+00   1.000E+00
 105  5.64187031   0.770   1.79048   3.74174   6.55701  -0.49980   0.00000   1.000E-03   0.000E+00   1.000E+00
 106  5.64439490   0.770   1.79615   3.74236   6.56046  -0.48884   0.00000   1.000E-03   0.000E+00   1.000E+00
 107  5.64690490   0.770   1.80153   3.74298   6.56392  -0.47789   0.00000   1.000E-03   0.000E+00   1.000E+00
 108  5.64940047   0.770   1.80665   3.74363   6.56738  -0.46696   0.00000   1.000E-03   0.000E+00   1.000E+00
 109  5.65188179   0.770   1.81153   3.74428   6.57086  -0.45605   0.00000   1.826E-03   0.000E+00   1.000E+00
 110  5.65434901   0.770   1.81618   3.74494   6.57435  -0.44516   0.00000   2.000E-03   0.000E+00   1.000E+00
 111  5.65680229   0.770   1.82062   3.74561   6.57783  -0.43429   0.00000   2.000E-03   0.000E+00   1.000E+00
 112  5.65924180   0.770   1.82487   3.74630   6.58133  -0.42344   0.00000   2.000E-03   0.000E+00   1.000E+00
 113  5.66166767   0.770   1.82896   3.74700   6.58483  -0.41262   0.00000   2.000E-03   0.000E+00   1.000E+00
 114  5.66408007   0.770   1.83287   3.74772   6.58832  -0.40183   0.00000   2.000E-03   0.000E+00   1.000E+00
 115  5.66647915   0.770   1.83668   3.74845   6.59182  -0.39106   0.00000   2.000E-03   0.000E+00   1.000E+00
 116  5.66886504   0.770   1.84036   3.74919   6.59532  -0.38031   0.00000   2.000E-03   0.000E+00   1.000E+00
 117  5.67123790   0.770   1.84391   3.74995   6.59881  -0.36960   0.00000   3.000E-03   0.000E+00   1.000E+00
 118  5.67359787   0.770   1.84737   3.75072   6.60231  -0.35892   0.00000   3.000E-03   0.000E+00   1.000E+00
 119  5.67594508   0.770   1.85074   3.75152   6.60580  -0.34827   0.00000   3.000E-03   0.000E+00   1.000E+00
 120  5.67827967   0.770   1.85404   3.75233   6.60930  -0.33764   0.00000   3.000E-03   0.000E+00   1.000E+00
 121  5.68060178   0.770   1.85724   3.75316   6.61279  -0.32704   0.00000   3.095E-03   0.000E+00   1.000E+00
 122  5.68291154   0.770   1.86040   3.75403   6.61628  -0.31648   0.00000   4.000E-03   0.000E+00   1.000E+00
 123  5.68520908   0.770   1.86348   3.75490   6.61976  -0.30595   0.00000   4.000E-03   0.000E+00   1.000E+00
 124  5.68749453   0.770   1.86651   3.75581   6.62323  -0.29545   0.00000   4.000E-03   0.000E+00   1.000E+00
 125  5.68976801   0.770   1.86948   3.75674   6.62670  -0.28497   0.00000   5.000E-03   0.000E+00   1.000E+00
 126  5.69202966   0.770   1.87241   3.75770   6.63018  -0.27453   0.00000   5.000E-03   0.000E+00   1.000E+00
 127  5.69427959   0.770   1.87531   3.75870   6.63367  -0.26400   0.00000   5.094E-03   0.000E+00   1.000E+00
 128  5.69651792   0.770   1.87819   3.75974   6.63719  -0.25344   0.00000   6.000E-03   0.000E+00   1.000E+00
 129  5.69874478   0.770   1.88103   3.76080   6.64071  -0.24290   0.00000   6.000E-03   0.000E+00   1.000E+00
 130  5.70096027   0.770   1.88386   3.76193   6.64429  -0.23219   0.00000   6.593E-03   0.000E+00   1.000E+00
 131  5.70316453   0.770   1.88670   3.76309   6.64791  -0.22137   0.00000   7.142E-03   0.000E+00   1.000E+00
 132  5.70535765   0.770   1.88955   3.76432   6.65161  -0.21035   0.00000   7.556E-03   0.000E+00   1.000E+00
 133  5.70753975   0.770   1.89240   3.76554   6.65530  -0.19934   0.00000   7.970E-03   0.000E+00   1.000E+00
 134  5.70971094   0.770   1.89521   3.76688   6.65903  -0.18826   0.00000   8.675E-03   0.000E+00   1.000E+00
 135  5.71187133   0.770   1.89802   3.76823   6.66275  -0.17718   0.00000   9.404E-03   0.000E+00   1.000E+00
 136  5.71402103   0.770   1.90080   3.76961   6.66647  -0.16612   0.00000   1.020E-02   0.000E+00   1.000E+00
 137  5.71616014   0.770   1.90352   3.77114   6.67016  -0.15516   0.00000   1.133E-02   0.000E+00   1.000E+00
 138  5.71828876   0.770   1.90624   3.77267   6.67386  -0.14421   0.00000   1.245E-02   0.000E+00   1.000E+00
 139  5.72040700   0.770   1.90893   3.77433   6.67754  -0.13330   0.00000   1.358E-02   0.000E+00   1.000E+00
 140  5.72251496   0.770   1.91158   3.77611   6.68121  -0.12244   0.00000   1.471E-02   0.000E+00   1.000E+00
 141  5.72461274   0.770   1.91424   3.77789   6.68488  -0.11159   0.00000   1.583E-02   0.000E+00   1.000E+00
 142  5.72670044   0.770   1.91684   3.77983   6.68852  -0.10082   0.00000   1.697E-02   0.000E+00   1.000E+00
 143  5.72877814   0.770   1.91943   3.78180   6.69217  -0.09007   0.00000   1.810E-02   0.000E+00   1.000E+00
 144  5.73084596   0.770   1.92201   3.78381   6.69581  -0.07934   0.00000   1.931E-02   0.000E+00   1.000E+00
 145  5.73290397   0.770   1.92455   3.78592   6.69943  -0.06868   0.00000   2.082E-02   0.000E+00   1.000E+00
 146  5.73495228   0.770   1.92709   3.78803   6.70305  -0.05802   0.00000   2.233E-02   0.000E+00   1.000E+00
 147  5.73699097   0.770   1.92959   3.79021   6.70666  -0.04740   0.00000   2.404E-02   0.000E+00   1.000E+00
 148  5.73902014   0.770   1.93207   3.79245   6.71026  -0.03683   0.00000   2.591E-02   0.000E+00   1.000E+00
 149  5.74103987   0.770   1.93455   3.79469   6.71386  -0.02626   0.00000   2.778E-02   0.000E+00   1.000E+00
 150  5.74305026   0.770   1.93698   3.79700   6.71743  -0.01576   0.00000   2.997E-02   0.000E+00   1.000E+00
 151  5.74505137   0.770   1.93940   3.79933   6.72100  -0.00528   0.00000   3.221E-02   0.000E+00   1.000E+00
 152  5.74704331   0.770   1.94182   3.80166   6.72457   0.00519   0.00000   3.451E-02   0.000E+00   1.000E+00
 153  5.74902616   0.770   1.94419   3.80402   6.72812   0.01558   0.00000   3.710E-02   0.000E+00   1.000E+00
 154  5.75099999   0.770   1.94656   3.80638   6.73167   0.02597   0.00000   3.969E-02   0.000E+00   1.000E+00
 155  5.75296490   0.770   1.94890   3.80873   6.73521   0.03632   0.00000   4.263E-02   0.000E+00   1.000E+00
 156  5.75492095   0.770   1.95121   3.81108   6.73873   0.04662   0.00000   4.594E-02   0.000E+00   1.000E+00
 157  5.75686823   0.770   1.95353   3.81343   6.74225   0.05692   0.00000   4.924E-02   0.000E+00   1.000E+00
 158  5.75880682   0.770   1.95580   3.81578   6.74575   0.06716   0.00000   5.309E-02   0.000E+00   1.000E+00
 159  5.76073680   0.770   1.95806   3.81813   6.74925   0.07737   0.00000   5.710E-02   0.000E+00   1.000E+00
 160  5.76265823   0.770   1.96031   3.82048   6.75274   0.08758   0.00000   6.112E-02   0.000E+00   1.000E+00
 161  5.76457121   0.770   1.96251   3.82281   6.75621   0.09771   0.00000   6.547E-02   0.000E+00   1.000E+00
 162  5.76647579   0.770   1.96472   3.82515   6.75968   0.10783   0.00000   6.981E-02   0.000E+00   1.000E+00
 163  5.76837206   0.770   1.96690   3.82748   6.76315   0.11793   0.00000   7.453E-02   0.000E+00   1.000E+00
 164  5.77026008   0.770   1.96905   3.82980   6.76659   0.12796   0.00000   8.028E-02   0.000E+00   1.000E+00
 165  5.77213993   0.770   1.97120   3.83212   6.77003   0.13799   0.00000   8.603E-02   0.000E+00   1.000E+00
 166  5.77401168   0.770   1.97332   3.83443   6.77346   0.14797   0.00000   9.210E-02   0.000E+00   1.000E+00
 167  5.77587540   0.770   1.97541   3.83673   6.77687   0.15790   0.00000   9.852E-02   0.000E+00   1.000E+00
 168  5.77773116   0.770   1.97751   3.83902   6.78028   0.16784   0.00000   1.049E-01   0.000E+00   1.000E+00
 169  5.77957901   0.770   1.97957   3.84131   6.78368   0.17771   0.00000   1.123E-01   0.000E+00   1.000E+00
 170  5.78141904   0.770   1.98161   3.84360   6.78706   0.18756   0.00000   1.201E-01   0.000E+00   1.000E+00
 171  5.78325131   0.770   1.98365   3.84588   6.79045   0.19741   0.00000   1.278E-01   0.000E+00   1.000E+00
 172  5.78507588   0.770   1.98564   3.84814   6.79381   0.20718   0.00000   1.368E-01   0.000E+00   1.000E+00
 173  5.78689281   0.770   1.98763   3.85040   6.79717   0.21693   0.00000   1.459E-01   0.000E+00   1.000E+00
 174  5.78870218   0.770   1.98961   3.85266   6.80053   0.22668   0.00000   1.550E-01   0.000E+00   1.000E+00
 175  5.79050403   0.770   1.99155   3.85490   6.80385   0.23633   0.00000   1.662E-01   0.000E+00   1.000E+00
 176  5.79229845   0.770   1.99348   3.85713   6.80718   0.24599   0.00000   1.773E-01   0.000E+00   1.000E+00
 177  5.79408548   0.770   1.99541   3.85936   6.81050   0.25563   0.00000   1.887E-01   0.000E+00   1.000E+00
 178  5.79586518   0.770   1.99729   3.86157   6.81380   0.26519   0.00000   2.018E-01   0.000E+00   1.000E+00
 179  5.79763762   0.770   1.99917   3.86378   6.81709   0.27474   0.00000   2.149E-01   0.000E+00   1.000E+00
 180  5.79940286   0.770   2.00104   3.86599   6.82038   0.28427   0.00000   2.285E-01   0.000E+00   1.000E+00
 181  5.80116096   0.770   2.00287   3.86818   6.82364   0.29373   0.00000   2.439E-01   0.000E+00   1.000E+00
 182  5.80291196   0.770   2.00470   3.87037   6.82691   0.30319   0.00000   2.593E-01   0.000E+00   1.000E+00
 183  5.80465593   0.770   2.00651   3.87255   6.83016   0.31262   0.00000   2.756E-01   0.000E+00   1.000E+00
 184  5.80639293   0.770   2.00829   3.87471   6.83340   0.32199   0.00000   2.939E-01   0.000E+00   1.000E+00
 185  5.80812301   0.770   2.01007   3.87687   6.83663   0.33135   0.00000   3.122E-01   0.000E+00   1.000E+00
 186  5.80984622   0.770   2.01183   3.87903   6.83985   0.34068   0.00000   3.317E-01   0.000E+00   1.000E+00
 187  5.81156263   0.770   2.01356   3.88117   6.84305   0.34995   0.00000   3.535E-01   0.000E+00   1.000E+00
 188  5.81327227   0.770   2.01529   3.88331   6.84624   0.35922   0.00000   3.753E-01   0.000E+00   1.000E+00
 189  5.81497521   0.770   2.01700   3.88544   6.84943   0.36845   0.00000   3.985E-01   0.000E+00   1.000E+00
 190  5.81667150   0.770   2.01868   3.88755   6.85260   0.37762   0.00000   4.241E-01   0.000E+00   1.000E+00
 191  5.81836120   0.770   2.02036   3.88966   6.85577   0.38679   0.00000   4.497E-01   0.000E+00   1.000E+00
 192  5.82004434   0.770   2.02202   3.89176   6.85892   0.39592   0.00000   4.769E-01   0.000E+00   1.000E+00
 193  5.82172098   0.770   2.02365   3.89384   6.86206   0.40499   0.00000   5.069E-01   0.000E+00   1.000E+00
 194  5.82339118   0.770   2.02528   3.89593   6.86519   0.41406   0.00000   5.369E-01   0.000E+00   1.000E+00
 195  5.82505498   0.770   2.02690   3.89801   6.86832   0.42309   0.00000   5.687E-01   0.000E+00   1.000E+00
 196  5.82671243   0.770   2.02848   3.90007   6.87142   0.43206   0.00000   6.042E-01   0.000E+00   1.000E+00
 197  5.82836357   0.770   2.03006   3.90213   6.87452   0.44103   0.00000   6.397E-01   0.000E+00   1.000E+00
 198  5.83000847   0.770   2.03163   3.90418   6.87761   0.44997   0.00000   6.769E-01   0.000E+00   1.000E+00
 199  5.83164715   0.770   2.03316   3.90621   6.88067   0.45885   0.00000   7.188E-01   0.000E+00   1.000E+00
 200  5.83327968   0.770   2.03470   3.90824   6.88374   0.46772   0.00000   7.608E-01   0.000E+00   1.000E+00
 201  5.83490609   0.770   2.03623   3.91027   6.88680   0.47657   0.00000   8.039E-01   0.000E+00   1.000E+00
 202  5.83652644   0.770   2.03772   3.91228   6.88984   0.48534   0.00000   8.530E-01   0.000E+00   1.000E+00
 203  5.83814076   0.770   2.03920   3.91429   6.89287   0.49411   0.00000   9.022E-01   0.000E+00   1.000E+00
 204  5.83974910   0.770   2.04069   3.91629   6.89590   0.50288   0.00000   9.515E-01   0.000E+00   1.000E+00
 205  5.84135151   0.770   2.04213   3.91827   6.89890   0.51155   0.00000   1.009E+00   0.000E+00   1.000E+00
 206  5.84294803   0.770   2.04358   3.92025   6.90190   0.52022   0.00000   1.067E+00   0.000E+00   1.000E+00
 207  5.84453870   0.770   2.04502   3.92223   6.90490   0.52889   0.00000   1.125E+00   0.000E+00   1.000E+00
 208  5.84612357   0.770   2.04637   3.92411   6.90774   0.53709   0.00000   1.185E+00   0.000E+00   1.000E+00
 209  5.84770267   0.770   2.04770   3.92596   6.91054   0.54520   0.00000   1.248E+00   0.000E+00   1.000E+00
 210  5.84927605   0.770   2.04902   3.92781   6.91335   0.55330   0.00000   1.314E+00   0.000E+00   1.000E+00
 211  5.85084376   0.770   2.05032   3.92965   6.91614   0.56137   0.00000   1.384E+00   0.000E+00   1.000E+00
 212  5.85240582   0.770   2.05161   3.93149   6.91893   0.56942   0.00000   1.457E+00   0.000E+00   1.000E+00
 213  5.85396229   0.770   2.05288   3.93331   6.92171   0.57745   0.00000   1.532E+00   0.000E+00   1.000E+00
 214  5.85551319   0.770   2.05414   3.93513   6.92448   0.58544   0.00000   1.613E+00   0.000E+00   1.000E+00
 215  5.85705858   0.770   2.05540   3.93695   6.92724   0.59341   0.00000   1.696E+00   0.000E+00   1.000E+00
 216  5.85859849   0.770   2.05664   3.93876   6.92999   0.60137   0.00000   1.784E+00   0.000E+00   1.000E+00
 217  5.86013296   0.770   2.05787   3.94055   6.93273   0.60928   0.00000   1.876E+00   0.000E+00   1.000E+00
 218  5.86166203   0.770   2.05909   3.94234   6.93546   0.61718   0.00000   1.971E+00   0.000E+00   1.000E+00
 219  5.86318573   0.770   2.06029   3.94413   6.93819   0.62505   0.00000   2.073E+00   0.000E+00   1.000E+00
 220  5.86470410   0.770   2.06149   3.94591   6.94090   0.63290   0.00000   2.178E+00   0.000E+00   1.000E+00
 221  5.86621719   0.770   2.06268   3.94768   6.94361   0.64072   0.00000   2.287E+00   0.000E+00   1.000E+00
 222  5.86772502   0.770   2.06385   3.94944   6.94631   0.64851   0.00000   2.403E+00   0.000E+00   1.000E+00
 223  5.86922763   0.770   2.06501   3.95120   6.94900   0.65629   0.00000   2.523E+00   0.000E+00   1.000E+00
 224  5.87072506   0.770   2.06616   3.95296   6.95168   0.66403   0.00000   2.649E+00   0.000E+00   1.000E+00
 225  5.87221735   0.770   2.06730   3.95470   6.95435   0.67175   0.00000   2.780E+00   0.000E+00   1.000E+00
 226  5.87370453   0.770   2.06844   3.95644   6.95702   0.67944   0.00000   2.917E+00   0.000E+00   1.000E+00
