 # M = 1.80 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06043653   0.770   1.63549   3.70143   6.18932  -1.60340   0.00000   9.370E-01   0.000E+00   6.270E-02
   2  5.09057115   0.770   1.63201   3.70157   6.19131  -1.59742   0.00000   9.368E-01   0.000E+00   6.292E-02
   3  5.11874980   0.770   1.62852   3.70172   6.19331  -1.59143   0.00000   9.366E-01   0.000E+00   6.314E-02
   4  5.14521097   0.770   1.62504   3.70186   6.19530  -1.58545   0.00000   9.364E-01   0.000E+00   6.336E-02
   5  5.17015207   0.770   1.62156   3.70200   6.19729  -1.57946   0.00000   9.362E-01   0.000E+00   6.358E-02
   6  5.19373828   0.770   1.61807   3.70214   6.19929  -1.57347   0.00000   9.360E-01   0.000E+00   6.383E-02
   7  5.21610926   0.770   1.61439   3.70229   6.20140  -1.56715   0.00000   9.346E-01   0.000E+00   6.531E-02
   8  5.23738411   0.770   1.61072   3.70245   6.20350  -1.56084   0.00000   9.332E-01   0.000E+00   6.679E-02
   9  5.25766526   0.770   1.60704   3.70260   6.20561  -1.55452   0.00000   9.319E-01   0.000E+00   6.827E-02
  10  5.27704141   0.770   1.60337   3.70275   6.20771  -1.54820   0.00000   9.305E-01   0.000E+00   6.974E-02
  11  5.29558988   0.770   1.59969   3.70290   6.20982  -1.54188   0.00000   9.292E-01   0.000E+00   7.122E-02
  12  5.31337849   0.770   1.59559   3.70307   6.21216  -1.53485   0.00000   9.263E-01   0.000E+00   7.407E-02
  13  5.33046707   0.770   1.59143   3.70323   6.21454  -1.52771   0.00000   9.232E-01   0.000E+00   7.710E-02
  14  5.34690863   0.770   1.58727   3.70340   6.21691  -1.52058   0.00000   9.201E-01   0.000E+00   8.013E-02
  15  5.36275038   0.770   1.58311   3.70357   6.21929  -1.51344   0.00000   9.170E-01   0.000E+00   8.317E-02
  16  5.37803455   0.770   1.57892   3.70374   6.22168  -1.50627   0.00000   9.138E-01   0.000E+00   8.628E-02
  17  5.39279906   0.770   1.57398   3.70394   6.22450  -1.49780   0.00000   9.082E-01   0.000E+00   9.186E-02
  18  5.40707808   0.770   1.56904   3.70414   6.22732  -1.48933   0.00000   9.026E-01   0.000E+00   9.744E-02
  19  5.42090254   0.770   1.56410   3.70434   6.23015  -1.48087   0.00000   8.970E-01   0.000E+00   1.030E-01
  20  5.43430048   0.770   1.55916   3.70454   6.23297  -1.47240   0.00000   8.914E-01   0.000E+00   1.086E-01
  21  5.44729743   0.770   1.55338   3.70477   6.23627  -1.46250   0.00000   8.827E-01   0.000E+00   1.173E-01
  22  5.45991671   0.770   1.54733   3.70501   6.23973  -1.45212   0.00000   8.730E-01   0.000E+00   1.270E-01
  23  5.47217963   0.770   1.54128   3.70526   6.24319  -1.44175   0.00000   8.632E-01   0.000E+00   1.368E-01
  24  5.48410578   0.770   1.53500   3.70551   6.24678  -1.43098   0.00000   8.524E-01   0.000E+00   1.476E-01
  25  5.49571317   0.770   1.52746   3.70581   6.25108  -1.41808   0.00000   8.353E-01   0.000E+00   1.647E-01
  26  5.50701838   0.770   1.51992   3.70611   6.25538  -1.40517   0.00000   8.183E-01   0.000E+00   1.817E-01
  27  5.51803675   0.770   1.51198   3.70642   6.25991  -1.39159   0.00000   7.988E-01   0.000E+00   2.012E-01
  28  5.52878249   0.770   1.50265   3.70679   6.26523  -1.37562   0.00000   7.708E-01   0.000E+00   2.292E-01
  29  5.53926874   0.770   1.49332   3.70716   6.27055  -1.35965   0.00000   7.428E-01   0.000E+00   2.572E-01
  30  5.54950776   0.770   1.48224   3.70759   6.27685  -1.34074   0.00000   7.018E-01   0.000E+00   2.982E-01
  31  5.55951094   0.770   1.47088   3.70802   6.28331  -1.32135   0.00000   6.588E-01   0.000E+00   3.412E-01
  32  5.56928888   0.770   1.45760   3.70853   6.29087  -1.29867   0.00000   5.992E-01   0.000E+00   4.008E-01
  33  5.57885152   0.770   1.44351   3.70907   6.29888  -1.27465   0.00000   5.333E-01   0.000E+00   4.667E-01
  34  5.58820813   0.770   1.42822   3.70966   6.30757  -1.24859   0.00000   4.581E-01   0.000E+00   5.419E-01
  35  5.59736740   0.770   1.41150   3.71029   6.31707  -1.22009   0.00000   3.742E-01   0.000E+00   6.258E-01
  36  5.60633749   0.770   1.39388   3.71094   6.32713  -1.19002   0.00000   2.906E-01   0.000E+00   7.094E-01
  37  5.61512604   0.770   1.37567   3.71161   6.33746  -1.15905   0.00000   2.141E-01   0.000E+00   7.859E-01
  38  5.62374027   0.770   1.35725   3.71228   6.34782  -1.12765   0.03504   1.487E-01   0.000E+00   8.513E-01
  39  5.63218696   0.770   1.33876   3.71298   6.35514  -1.08884   0.00933   5.495E-02   0.000E+00   9.435E-01
  40  5.64047249   0.770   1.32105   3.71365   6.36196  -1.05021   0.00000   1.116E-02   0.000E+00   9.887E-01
  41  5.64860290   0.770   1.30444   3.71429   6.36899  -1.01418   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.65528260   0.770   1.29143   3.71478   6.37474  -0.98602   0.00000   2.273E-03   0.000E+00   9.977E-01
  43  5.66186112   0.770   1.27909   3.71526   6.38038  -0.95917   0.00000   1.313E-03   0.000E+00   9.987E-01
  44  5.66834147   0.770   1.26733   3.71572   6.38587  -0.93345   0.00000   1.000E-03   0.000E+00   9.990E-01
  45  5.67472654   0.770   1.25610   3.71616   6.39123  -0.90870   0.00000   7.592E-04   0.000E+00   9.992E-01
  46  5.68101910   0.770   1.24538   3.71659   6.39645  -0.88482   0.00000   2.239E-05   0.000E+00   1.000E+00
  47  5.68722179   0.770   1.23527   3.71698   6.40147  -0.86210   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.69333713   0.770   1.22557   3.71737   6.40637  -0.84002   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.69936756   0.770   1.21622   3.71776   6.41117  -0.81849   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.70531540   0.770   1.20742   3.71811   6.41577  -0.79795   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.71118288   0.770   1.19890   3.71846   6.42028  -0.77786   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.71697214   0.770   1.19071   3.71881   6.42469  -0.75828   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.72268524   0.770   1.18296   3.71914   6.42894  -0.73943   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.72832417   0.770   1.17535   3.71947   6.43315  -0.72082   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.73389081   0.770   1.16824   3.71978   6.43719  -0.70296   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.73938701   0.770   1.16125   3.72009   6.44119  -0.68532   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.74481451   0.770   1.15463   3.72039   6.44507  -0.66824   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.75017503   0.770   1.14819   3.72069   6.44889  -0.65144   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.75547018   0.770   1.14205   3.72098   6.45261  -0.63510   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.76070155   0.770   1.13608   3.72126   6.45628  -0.61903   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.76587066   0.770   1.13040   3.72154   6.45986  -0.60336   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  5.77097896   0.770   1.12485   3.72182   6.46339  -0.58791   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  5.77602788   0.770   1.11959   3.72209   6.46684  -0.57288   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  5.78101877   0.770   1.11441   3.72237   6.47026  -0.55796   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  5.78595296   0.770   1.10957   3.72263   6.47358  -0.54354   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  5.79083172   0.770   1.10473   3.72289   6.47690  -0.52912   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  5.79565628   0.770   1.10026   3.72315   6.48011  -0.51521   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  5.80042783   0.770   1.09583   3.72341   6.48331  -0.50134   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  5.80514753   0.770   1.09162   3.72367   6.48646  -0.48778   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  5.80981648   0.770   1.08756   3.72392   6.48956  -0.47444   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  5.81443578   0.770   1.08356   3.72418   6.49264  -0.46117   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  5.81900646   0.770   1.07989   3.72443   6.49565  -0.44832   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  5.82352954   0.770   1.07622   3.72469   6.49865  -0.43547   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  5.82800599   0.770   1.07276   3.72494   6.50159  -0.42291   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  5.83243678   0.770   1.06944   3.72518   6.50450  -0.41052   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  5.83682281   0.770   1.06611   3.72543   6.50741  -0.39813   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  5.84116500   0.770   1.06317   3.72569   6.51025  -0.38618   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  5.84546420   0.770   1.06022   3.72594   6.51308  -0.37422   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  5.84972125   0.770   1.05737   3.72620   6.51589  -0.36238   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  5.85393699   0.770   1.05475   3.72645   6.51865  -0.35082   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  5.85811219   0.770   1.05212   3.72670   6.52141  -0.33927   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  5.86224764   0.770   1.04967   3.72696   6.52414  -0.32789   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  5.86634408   0.770   1.04739   3.72721   6.52682  -0.31670   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  5.87040224   0.770   1.04511   3.72747   6.52951  -0.30552   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  5.87442283   0.770   1.04304   3.72772   6.53217  -0.29454   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  5.87840654   0.770   1.04110   3.72798   6.53480  -0.28370   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  5.88235404   0.770   1.03916   3.72824   6.53743  -0.27287   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  5.88626598   0.770   1.03743   3.72850   6.54002  -0.26223   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  5.89014300   0.770   1.03582   3.72877   6.54260  -0.25172   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  5.89398572   0.770   1.03421   3.72904   6.54517  -0.24121   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  5.89779473   0.770   1.03280   3.72930   6.54771  -0.23089   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  5.90157062   0.770   1.03152   3.72957   6.55024  -0.22069   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  5.90531397   0.770   1.03024   3.72984   6.55277  -0.21049   0.00000   0.000E+00   0.000E+00   1.000E+00
