 # M = 2.00 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06573965   0.770   1.70799   3.70278   6.20066  -1.65912   0.00000   9.350E-01   0.000E+00   6.450E-02
   2  5.09170133   0.770   1.70468   3.70292   6.20257  -1.65340   0.00000   9.344E-01   0.000E+00   6.510E-02
   3  5.11619819   0.770   1.70136   3.70306   6.20447  -1.64768   0.00000   9.339E-01   0.000E+00   6.569E-02
   4  5.13938676   0.770   1.69805   3.70320   6.20638  -1.64195   0.00000   9.333E-01   0.000E+00   6.629E-02
   5  5.16139970   0.770   1.69474   3.70334   6.20829  -1.63623   0.00000   9.328E-01   0.000E+00   6.689E-02
   6  5.18235051   0.770   1.69142   3.70348   6.21020  -1.63051   0.00000   9.322E-01   0.000E+00   6.748E-02
   7  5.20233696   0.770   1.68794   3.70362   6.21220  -1.62450   0.00000   9.308E-01   0.000E+00   6.888E-02
   8  5.22144396   0.770   1.68436   3.70377   6.21426  -1.61832   0.00000   9.290E-01   0.000E+00   7.075E-02
   9  5.23974564   0.770   1.68079   3.70392   6.21631  -1.61215   0.00000   9.271E-01   0.000E+00   7.261E-02
  10  5.25730715   0.770   1.67721   3.70407   6.21837  -1.60597   0.00000   9.252E-01   0.000E+00   7.447E-02
  11  5.27418604   0.770   1.67363   3.70422   6.22043  -1.59980   0.00000   9.234E-01   0.000E+00   7.633E-02
  12  5.29043341   0.770   1.66991   3.70438   6.22257  -1.59338   0.00000   9.211E-01   0.000E+00   7.864E-02
  13  5.30609479   0.770   1.66580   3.70455   6.22493  -1.58629   0.00000   9.177E-01   0.000E+00   8.219E-02
  14  5.32121101   0.770   1.66168   3.70472   6.22730  -1.57920   0.00000   9.142E-01   0.000E+00   8.574E-02
  15  5.33581873   0.770   1.65757   3.70490   6.22966  -1.57212   0.00000   9.108E-01   0.000E+00   8.929E-02
  16  5.34995107   0.770   1.65346   3.70507   6.23202  -1.56503   0.00000   9.074E-01   0.000E+00   9.284E-02
  17  5.36363797   0.770   1.64909   3.70525   6.23453  -1.55750   0.00000   9.030E-01   0.000E+00   9.728E-02
  18  5.37690668   0.770   1.64416   3.70546   6.23737  -1.54900   0.00000   8.965E-01   0.000E+00   1.037E-01
  19  5.38978199   0.770   1.63922   3.70566   6.24020  -1.54049   0.00000   8.900E-01   0.000E+00   1.101E-01
  20  5.40228656   0.770   1.63429   3.70587   6.24304  -1.53199   0.00000   8.835E-01   0.000E+00   1.166E-01
  21  5.41444114   0.770   1.62935   3.70607   6.24587  -1.52348   0.00000   8.770E-01   0.000E+00   1.230E-01
  22  5.42626478   0.770   1.62328   3.70632   6.24936  -1.51301   0.00000   8.658E-01   0.000E+00   1.342E-01
  23  5.43777505   0.770   1.61721   3.70657   6.25285  -1.50254   0.00000   8.547E-01   0.000E+00   1.453E-01
  24  5.44898811   0.770   1.61113   3.70682   6.25634  -1.49207   0.00000   8.435E-01   0.000E+00   1.565E-01
  25  5.45991893   0.770   1.60444   3.70710   6.26018  -1.48055   0.00000   8.289E-01   0.000E+00   1.711E-01
  26  5.47058138   0.770   1.59689   3.70740   6.26451  -1.46756   0.00000   8.097E-01   0.000E+00   1.903E-01
  27  5.48098831   0.770   1.58934   3.70771   6.26883  -1.45458   0.00000   7.904E-01   0.000E+00   2.096E-01
  28  5.49115169   0.770   1.58090   3.70805   6.27366  -1.44008   0.00000   7.653E-01   0.000E+00   2.347E-01
  29  5.50108265   0.770   1.57162   3.70843   6.27898  -1.42414   0.00000   7.346E-01   0.000E+00   2.654E-01
  30  5.51079158   0.770   1.56204   3.70881   6.28447  -1.40767   0.00000   7.015E-01   0.000E+00   2.985E-01
  31  5.52028821   0.770   1.55091   3.70926   6.29084  -1.38855   0.00000   6.559E-01   0.000E+00   3.441E-01
  32  5.52958161   0.770   1.53932   3.70973   6.29747  -1.36864   0.00000   6.065E-01   0.000E+00   3.935E-01
  33  5.53868030   0.770   1.52637   3.71024   6.30487  -1.34643   0.00000   5.457E-01   0.000E+00   4.543E-01
  34  5.54759228   0.770   1.51238   3.71080   6.31287  -1.32245   0.00000   4.772E-01   0.000E+00   5.228E-01
  35  5.55632505   0.770   1.49752   3.71138   6.32138  -1.29695   0.00000   4.030E-01   0.000E+00   5.970E-01
  36  5.56488567   0.770   1.48174   3.71200   6.33043  -1.26987   0.00000   3.252E-01   0.000E+00   6.748E-01
  37  5.57328081   0.770   1.46521   3.71264   6.33986  -1.24157   0.00000   2.506E-01   0.000E+00   7.494E-01
  38  5.58151674   0.770   1.44857   3.71329   6.34889  -1.21125   0.04098   1.828E-01   0.000E+00   8.172E-01
  39  5.58959939   0.770   1.43134   3.71402   6.35501  -1.17064   0.01040   4.897E-02   0.000E+00   9.502E-01
  40  5.59753435   0.770   1.41502   3.71473   6.36082  -1.13077   0.00000   6.864E-03   0.000E+00   9.930E-01
  41  5.60532693   0.770   1.39980   3.71539   6.36697  -1.09397   0.00000   3.000E-03   0.000E+00   9.960E-01
  42  5.61114096   0.770   1.38898   3.71586   6.37171  -1.06789   0.00000   2.220E-03   0.000E+00   9.976E-01
  43  5.61687819   0.770   1.37865   3.71632   6.37643  -1.04287   0.00000   1.467E-03   0.000E+00   9.985E-01
  44  5.62254061   0.770   1.36874   3.71677   6.38112  -1.01875   0.00000   1.000E-03   0.000E+00   9.990E-01
  45  5.62813016   0.770   1.35921   3.71720   6.38575  -0.99546   0.00000   1.000E-03   0.000E+00   9.990E-01
  46  5.63364868   0.770   1.35030   3.71762   6.39028  -0.97331   0.00000   3.589E-04   0.000E+00   9.996E-01
  47  5.63909795   0.770   1.34167   3.71802   6.39478  -0.95165   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.64447969   0.770   1.33333   3.71840   6.39925  -0.93050   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.64979557   0.770   1.32552   3.71879   6.40353  -0.91038   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.65504715   0.770   1.31789   3.71916   6.40775  -0.89062   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.66023600   0.770   1.31063   3.71952   6.41187  -0.87152   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.66536358   0.770   1.30366   3.71987   6.41591  -0.85291   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.67043132   0.770   1.29691   3.72022   6.41990  -0.83467   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.67544062   0.770   1.29053   3.72055   6.42377  -0.81705   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.68039279   0.770   1.28425   3.72087   6.42762  -0.79961   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.68528913   0.770   1.27838   3.72119   6.43135  -0.78284   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.69013088   0.770   1.27256   3.72151   6.43507  -0.76614   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.69491925   0.770   1.26716   3.72182   6.43867  -0.75011   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.69965540   0.770   1.26179   3.72213   6.44226  -0.73409   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.70434045   0.770   1.25680   3.72243   6.44574  -0.71867   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.70897550   0.770   1.25184   3.72273   6.44922  -0.70330   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  5.71356161   0.770   1.24721   3.72302   6.45261  -0.68841   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  5.71809980   0.770   1.24265   3.72331   6.45597  -0.67364   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  5.72259105   0.770   1.23833   3.72359   6.45927  -0.65921   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  5.72703633   0.770   1.23417   3.72387   6.46253  -0.64499   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  5.73143657   0.770   1.23013   3.72415   6.46576  -0.63095   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  5.73579267   0.770   1.22634   3.72443   6.46892  -0.61726   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  5.74010552   0.770   1.22255   3.72471   6.47208  -0.60357   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  5.74437596   0.770   1.21913   3.72498   6.47517  -0.59034   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  5.74860481   0.770   1.21572   3.72525   6.47825  -0.57714   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  5.75279288   0.770   1.21248   3.72552   6.48128  -0.56416   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  5.75694095   0.770   1.20940   3.72578   6.48428  -0.55140   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  5.76104978   0.770   1.20633   3.72605   6.48727  -0.53864   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  5.76512010   0.770   1.20362   3.72631   6.49020  -0.52629   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  5.76915262   0.770   1.20094   3.72658   6.49312  -0.51396   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  5.77314804   0.770   1.19835   3.72685   6.49602  -0.50175   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  5.77710705   0.770   1.19599   3.72712   6.49888  -0.48981   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  5.78103028   0.770   1.19364   3.72738   6.50173  -0.47787   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  5.78491840   0.770   1.19150   3.72765   6.50455  -0.46615   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  5.78877201   0.770   1.18952   3.72792   6.50734  -0.45458   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  5.79259173   0.770   1.18754   3.72819   6.51014  -0.44301   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  5.79637815   0.770   1.18582   3.72846   6.51289  -0.43173   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  5.80013184   0.770   1.18417   3.72873   6.51562  -0.42051   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  5.80385336   0.770   1.18253   3.72900   6.51836  -0.40930   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  5.80754327   0.770   1.18122   3.72927   6.52105  -0.39841   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  5.81120208   0.770   1.17993   3.72954   6.52373  -0.38751   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  5.81483033   0.770   1.17869   3.72981   6.52641  -0.37668   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  5.81842852   0.770   1.17772   3.73009   6.52905  -0.36607   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  5.82199715   0.770   1.17675   3.73037   6.53169  -0.35547   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  5.82553669   0.770   1.17590   3.73064   6.53432  -0.34496   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  5.82904761   0.770   1.17526   3.73093   6.53692  -0.33462   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  5.83253038   0.770   1.17462   3.73121   6.53952  -0.32428   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  5.83598544   0.770   1.17417   3.73149   6.54210  -0.31408   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  5.83941323   0.770   1.17386   3.73178   6.54468  -0.30398   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  5.84281418   0.770   1.17355   3.73206   6.54725  -0.29388   0.00000   0.000E+00   0.000E+00   1.000E+00
