 # M = 0.75 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  64  6.28966869   0.770   0.08485   3.68836   6.54827   0.26109   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.29894258   0.770   0.07530   3.68825   6.55220   0.27617   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.30802256   0.770   0.06592   3.68815   6.55604   0.29103   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.31691659   0.770   0.05700   3.68805   6.55970   0.30530   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.32563213   0.770   0.04825   3.68796   6.56328   0.31936   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.33417619   0.770   0.03985   3.68786   6.56672   0.33296   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.34255540   0.770   0.03168   3.68777   6.57006   0.34627   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.35077600   0.770   0.02368   3.68769   6.57333   0.35934   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.35884388   0.770   0.01607   3.68761   6.57645   0.37193   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.36676462   0.770   0.00846   3.68753   6.57958   0.38452   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.37454348   0.770   0.00130   3.68745   6.58252   0.39651   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.38218545   0.770  -0.00578   3.68738   6.58543   0.40842   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.38969528   0.770  -0.01274   3.68730   6.58830   0.42017   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.39707745   0.770  -0.01933   3.68724   6.59103   0.43144   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.40433623   0.770  -0.02591   3.68718   6.59377   0.44271   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.41147568   0.770  -0.03229   3.68711   6.59642   0.45371   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.41849966   0.770  -0.03840   3.68706   6.59898   0.46437   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.42541185   0.770  -0.04451   3.68700   6.60153   0.47502   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.43221574   0.770  -0.05041   3.68695   6.60401   0.48541   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.43891468   0.770  -0.05609   3.68689   6.60641   0.49550   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.44551186   0.770  -0.06176   3.68684   6.60881   0.50559   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.45201032   0.770  -0.06729   3.68680   6.61116   0.51549   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.45841298   0.770  -0.07255   3.68675   6.61342   0.52505   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.46472261   0.770  -0.07781   3.68671   6.61567   0.53461   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.47094189   0.770  -0.08306   3.68667   6.61793   0.54415   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.47707335   0.770  -0.08792   3.68664   6.62005   0.55321   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.48311946   0.770  -0.09279   3.68661   6.62218   0.56227   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.48908255   0.770  -0.09766   3.68658   6.62431   0.57133   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.49496487   0.770  -0.10234   3.68655   6.62638   0.58015   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.50076858   0.770  -0.10684   3.68653   6.62838   0.58874   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.50649575   0.770  -0.11134   3.68651   6.63039   0.59734   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.51214838   0.770  -0.11584   3.68648   6.63240   0.60593   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.51772839   0.770  -0.12006   3.68647   6.63432   0.61416   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.52323760   0.770  -0.12422   3.68645   6.63622   0.62232   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.52867780   0.770  -0.12838   3.68644   6.63812   0.63047   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.53405070   0.770  -0.13254   3.68642   6.64002   0.63863   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.53935794   0.770  -0.13640   3.68642   6.64183   0.64642   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.54460111   0.770  -0.14023   3.68642   6.64363   0.65417   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.54978173   0.770  -0.14407   3.68641   6.64543   0.66191   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.55490128   0.770  -0.14790   3.68641   6.64723   0.66966   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.55996118   0.770  -0.15150   3.68641   6.64896   0.67712   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.56496280   0.770  -0.15502   3.68642   6.65067   0.68449   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.56990748   0.770  -0.15855   3.68642   6.65238   0.69185   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.57479650   0.770  -0.16207   3.68643   6.65409   0.69922   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.57963109   0.770  -0.16548   3.68644   6.65576   0.70644   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.58441245   0.770  -0.16873   3.68645   6.65739   0.71345   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.58914175   0.770  -0.17197   3.68646   6.65902   0.72047   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.59382010   0.770  -0.17522   3.68648   6.66064   0.72748   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.59844859   0.770  -0.17847   3.68649   6.66227   0.73450   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.60302827   0.770  -0.18147   3.68651   6.66383   0.74123   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.60756016   0.770  -0.18444   3.68654   6.66538   0.74791   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.61204525   0.770  -0.18740   3.68657   6.66694   0.75460   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.61648449   0.770  -0.19036   3.68659   6.66849   0.76128   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.62087882   0.770  -0.19331   3.68662   6.67003   0.76794   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.62522912   0.770  -0.19602   3.68666   6.67152   0.77432   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.62953629   0.770  -0.19873   3.68670   6.67300   0.78069   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.63380115   0.770  -0.20144   3.68674   6.67448   0.78707   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.63802454   0.770  -0.20415   3.68677   6.67597   0.79344   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.64220725   0.770  -0.20685   3.68681   6.67745   0.79980   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.64635007   0.770  -0.20931   3.68686   6.67887   0.80589   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.65045374   0.770  -0.21177   3.68691   6.68029   0.81198   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.65451899   0.770  -0.21424   3.68695   6.68171   0.81806   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.65854654   0.770  -0.21670   3.68700   6.68313   0.82415   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.66253709   0.770  -0.21917   3.68705   6.68455   0.83024   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.66649130   0.770  -0.22146   3.68711   6.68593   0.83611   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.67040984   0.770  -0.22369   3.68717   6.68729   0.84193   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.67429333   0.770  -0.22593   3.68723   6.68865   0.84775   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.67814241   0.770  -0.22817   3.68729   6.69002   0.85357   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.68195767   0.770  -0.23040   3.68735   6.69138   0.85939   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.68573970   0.770  -0.23258   3.68741   6.69273   0.86514   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.68948909   0.770  -0.23460   3.68748   6.69404   0.87071   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.69320638   0.770  -0.23662   3.68755   6.69535   0.87627   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.69689212   0.770  -0.23864   3.68762   6.69666   0.88184   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.70054685   0.770  -0.24065   3.68769   6.69797   0.88741   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.70417108   0.770  -0.24267   3.68775   6.69928   0.89298   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.70776531   0.770  -0.24459   3.68783   6.70057   0.89843   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.71133004   0.770  -0.24640   3.68791   6.70183   0.90376   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.71486575   0.770  -0.24821   3.68799   6.70310   0.90910   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.71837291   0.770  -0.25003   3.68807   6.70436   0.91443   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.72185197   0.770  -0.25184   3.68815   6.70562   0.91976   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.72530338   0.770  -0.25365   3.68823   6.70689   0.92509   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.72872758   0.770  -0.25537   3.68831   6.70813   0.93032   0.00000   7.615E-05   0.000E+00   9.999E-01
 146  6.73212499   0.770  -0.25699   3.68840   6.70935   0.93544   0.00000   2.356E-04   0.000E+00   9.998E-01
 147  6.73549604   0.770  -0.25861   3.68850   6.71057   0.94056   0.00000   3.950E-04   0.000E+00   9.996E-01
 148  6.73884111   0.770  -0.26023   3.68859   6.71179   0.94568   0.00000   5.545E-04   0.000E+00   9.994E-01
 149  6.74216062   0.770  -0.26185   3.68868   6.71300   0.95080   0.00000   7.139E-04   0.000E+00   9.993E-01
 150  6.74545495   0.770  -0.26346   3.68877   6.71422   0.95591   0.00000   8.734E-04   0.000E+00   9.991E-01
 151  6.74872448   0.770  -0.26505   3.68886   6.71543   0.96099   0.00000   1.000E-03   0.000E+00   9.990E-01
 152  6.75196957   0.770  -0.26648   3.68896   6.71661   0.96591   0.00000   1.000E-03   0.000E+00   9.990E-01
 153  6.75519060   0.770  -0.26792   3.68907   6.71779   0.97082   0.00000   1.000E-03   0.000E+00   9.990E-01
 154  6.75838792   0.770  -0.26935   3.68917   6.71898   0.97574   0.00000   1.000E-03   0.000E+00   9.990E-01
 155  6.76156187   0.770  -0.27079   3.68927   6.72016   0.98065   0.00000   1.000E-03   0.000E+00   9.990E-01
 156  6.76471279   0.770  -0.27222   3.68937   6.72134   0.98557   0.00000   1.000E-03   0.000E+00   9.990E-01
 157  6.76784101   0.770  -0.27366   3.68948   6.72252   0.99048   0.00000   1.000E-03   0.000E+00   9.990E-01
 158  6.77094686   0.770  -0.27497   3.68958   6.72367   0.99527   0.00000   1.000E-03   0.000E+00   9.990E-01
 159  6.77403066   0.770  -0.27623   3.68970   6.72482   1.00001   0.00000   1.000E-03   0.000E+00   9.990E-01
 160  6.77709272   0.770  -0.27749   3.68981   6.72596   1.00474   0.00000   1.000E-03   0.000E+00   9.990E-01
 161  6.78013333   0.770  -0.27875   3.68992   6.72711   1.00947   0.00000   1.000E-03   0.000E+00   9.990E-01
 162  6.78315281   0.770  -0.28001   3.69003   6.72825   1.01420   0.00000   1.000E-03   0.000E+00   9.990E-01
 163  6.78615144   0.770  -0.28127   3.69014   6.72939   1.01893   0.00000   1.000E-03   0.000E+00   9.990E-01
 164  6.78912951   0.770  -0.28253   3.69025   6.73054   1.02366   0.00000   1.000E-03   0.000E+00   9.990E-01
 165  6.79208729   0.770  -0.28365   3.69037   6.73165   1.02823   0.00000   1.000E-03   0.000E+00   9.990E-01
 166  6.79502507   0.770  -0.28475   3.69049   6.73276   1.03279   0.00000   1.000E-03   0.000E+00   9.990E-01
 167  6.79794310   0.770  -0.28585   3.69061   6.73387   1.03734   0.00000   1.000E-03   0.000E+00   9.990E-01
 168  6.80084167   0.770  -0.28695   3.69074   6.73498   1.04189   0.00000   1.000E-03   0.000E+00   9.990E-01
 169  6.80372101   0.770  -0.28805   3.69086   6.73609   1.04645   0.00000   1.000E-03   0.000E+00   9.990E-01
 170  6.80658139   0.770  -0.28915   3.69098   6.73720   1.05100   0.00000   1.000E-03   0.000E+00   9.990E-01
 171  6.80942305   0.770  -0.29025   3.69110   6.73831   1.05556   0.00000   1.000E-03   0.000E+00   9.990E-01
 172  6.81224624   0.770  -0.29121   3.69123   6.73940   1.05997   0.00000   1.000E-03   0.000E+00   9.990E-01
 173  6.81505120   0.770  -0.29215   3.69136   6.74048   1.06436   0.00000   1.000E-03   0.000E+00   9.990E-01
 174  6.81783816   0.770  -0.29310   3.69149   6.74156   1.06876   0.00000   1.000E-03   0.000E+00   9.990E-01
 175  6.82060734   0.770  -0.29404   3.69162   6.74264   1.07315   0.00000   1.000E-03   0.000E+00   9.990E-01
 176  6.82335899   0.770  -0.29498   3.69175   6.74372   1.07754   0.00000   1.000E-03   0.000E+00   9.990E-01
 177  6.82609330   0.770  -0.29592   3.69188   6.74480   1.08193   0.00000   1.000E-03   0.000E+00   9.990E-01
 178  6.82881051   0.770  -0.29687   3.69201   6.74588   1.08632   0.00000   1.000E-03   0.000E+00   9.990E-01
 179  6.83151083   0.770  -0.29773   3.69215   6.74694   1.09063   0.00000   1.073E-03   0.000E+00   9.989E-01
 180  6.83419445   0.770  -0.29853   3.69229   6.74800   1.09487   0.00000   1.205E-03   0.000E+00   9.988E-01
 181  6.83686160   0.770  -0.29932   3.69242   6.74905   1.09911   0.00000   1.338E-03   0.000E+00   9.987E-01
 182  6.83951247   0.770  -0.30012   3.69256   6.75010   1.10335   0.00000   1.470E-03   0.000E+00   9.985E-01
 183  6.84214725   0.770  -0.30092   3.69270   6.75116   1.10759   0.00000   1.603E-03   0.000E+00   9.984E-01
 184  6.84476615   0.770  -0.30172   3.69284   6.75221   1.11183   0.00000   1.735E-03   0.000E+00   9.983E-01
 185  6.84736935   0.770  -0.30251   3.69298   6.75327   1.11607   0.00000   1.868E-03   0.000E+00   9.981E-01
 186  6.84995704   0.770  -0.30331   3.69312   6.75432   1.12031   0.00000   2.000E-03   0.000E+00   9.980E-01
 187  6.85252940   0.770  -0.30396   3.69327   6.75535   1.12441   0.00000   2.000E-03   0.000E+00   9.980E-01
 188  6.85508661   0.770  -0.30460   3.69342   6.75638   1.12851   0.00000   2.000E-03   0.000E+00   9.980E-01
 189  6.85762886   0.770  -0.30525   3.69357   6.75741   1.13261   0.00000   2.000E-03   0.000E+00   9.980E-01
 190  6.86015631   0.770  -0.30589   3.69372   6.75844   1.13671   0.00000   2.000E-03   0.000E+00   9.980E-01
 191  6.86266913   0.770  -0.30654   3.69387   6.75947   1.14081   0.00000   2.000E-03   0.000E+00   9.980E-01
 192  6.86516750   0.770  -0.30718   3.69402   6.76050   1.14491   0.00000   2.000E-03   0.000E+00   9.980E-01
 193  6.86765158   0.770  -0.30783   3.69417   6.76153   1.14902   0.00000   2.000E-03   0.000E+00   9.980E-01
 194  6.87012153   0.770  -0.30845   3.69432   6.76255   1.15309   0.00000   2.000E-03   0.000E+00   9.980E-01
 195  6.87257752   0.770  -0.30895   3.69448   6.76356   1.15705   0.00000   2.000E-03   0.000E+00   9.980E-01
 196  6.87501969   0.770  -0.30946   3.69464   6.76457   1.16102   0.00000   2.000E-03   0.000E+00   9.980E-01
 197  6.87744821   0.770  -0.30997   3.69480   6.76557   1.16499   0.00000   2.000E-03   0.000E+00   9.980E-01
 198  6.87986322   0.770  -0.31047   3.69496   6.76658   1.16895   0.00000   2.000E-03   0.000E+00   9.980E-01
 199  6.88226488   0.770  -0.31098   3.69512   6.76758   1.17292   0.00000   2.000E-03   0.000E+00   9.980E-01
 200  6.88465333   0.770  -0.31149   3.69528   6.76859   1.17689   0.00000   2.000E-03   0.000E+00   9.980E-01
 201  6.88702871   0.770  -0.31200   3.69544   6.76960   1.18085   0.00000   2.000E-03   0.000E+00   9.980E-01
 202  6.88939118   0.770  -0.31246   3.69560   6.77060   1.18478   0.00000   2.040E-03   0.000E+00   9.980E-01
 203  6.89174086   0.770  -0.31283   3.69578   6.77158   1.18863   0.00000   2.166E-03   0.000E+00   9.978E-01
 204  6.89407790   0.770  -0.31320   3.69595   6.77257   1.19247   0.00000   2.292E-03   0.000E+00   9.977E-01
 205  6.89640243   0.770  -0.31358   3.69612   6.77355   1.19631   0.00000   2.418E-03   0.000E+00   9.976E-01
 206  6.89871458   0.770  -0.31395   3.69629   6.77454   1.20016   0.00000   2.543E-03   0.000E+00   9.975E-01
 207  6.90101449   0.770  -0.31432   3.69646   6.77553   1.20400   0.00000   2.669E-03   0.000E+00   9.973E-01
 208  6.90330228   0.770  -0.31469   3.69663   6.77651   1.20785   0.00000   2.795E-03   0.000E+00   9.972E-01
 209  6.90557809   0.770  -0.31507   3.69680   6.77750   1.21169   0.00000   2.921E-03   0.000E+00   9.971E-01
 210  6.90784203   0.770  -0.31539   3.69698   6.77848   1.21549   0.00000   3.000E-03   0.000E+00   9.970E-01
 211  6.91009423   0.770  -0.31562   3.69716   6.77945   1.21922   0.00000   3.000E-03   0.000E+00   9.970E-01
 212  6.91233481   0.770  -0.31586   3.69735   6.78042   1.22295   0.00000   3.000E-03   0.000E+00   9.970E-01
 213  6.91456389   0.770  -0.31609   3.69753   6.78139   1.22668   0.00000   3.000E-03   0.000E+00   9.970E-01
 214  6.91678159   0.770  -0.31633   3.69771   6.78236   1.23041   0.00000   3.000E-03   0.000E+00   9.970E-01
 215  6.91898802   0.770  -0.31656   3.69790   6.78332   1.23414   0.00000   3.000E-03   0.000E+00   9.970E-01
 216  6.92118330   0.770  -0.31680   3.69808   6.78429   1.23787   0.00000   3.000E-03   0.000E+00   9.970E-01
 217  6.92336754   0.770  -0.31703   3.69826   6.78526   1.24159   0.00000   3.000E-03   0.000E+00   9.970E-01
 218  6.92554084   0.770  -0.31722   3.69845   6.78623   1.24529   0.00000   3.046E-03   0.000E+00   9.970E-01
 219  6.92770333   0.770  -0.31732   3.69865   6.78718   1.24892   0.00000   3.170E-03   0.000E+00   9.968E-01
 220  6.92985510   0.770  -0.31743   3.69885   6.78813   1.25255   0.00000   3.294E-03   0.000E+00   9.967E-01
 221  6.93199626   0.770  -0.31754   3.69905   6.78908   1.25618   0.00000   3.418E-03   0.000E+00   9.966E-01
 222  6.93412692   0.770  -0.31764   3.69924   6.79004   1.25981   0.00000   3.542E-03   0.000E+00   9.965E-01
 223  6.93624718   0.770  -0.31775   3.69944   6.79099   1.26344   0.00000   3.666E-03   0.000E+00   9.963E-01
 224  6.93835713   0.770  -0.31785   3.69964   6.79194   1.26707   0.00000   3.791E-03   0.000E+00   9.962E-01
 225  6.94045688   0.770  -0.31796   3.69983   6.79289   1.27070   0.00000   3.915E-03   0.000E+00   9.961E-01
