 # M = 4.50 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.28485648   0.770   2.32406   3.71143   6.27008  -1.85009   0.00000   2.990E-01   0.000E+00   6.830E-01
   2  4.36147496   0.770   2.33251   3.71253   6.28241  -1.78228   0.00000   2.970E-01   0.000E+00   6.830E-01
   3  4.42658190   0.770   2.34596   3.71364   6.29592  -1.71779   0.00000   2.866E-01   0.000E+00   6.924E-01
   4  4.48318883   0.770   2.36565   3.71483   6.31062  -1.65540   0.00000   2.705E-01   0.000E+00   7.095E-01
   5  4.53326105   0.770   2.39262   3.71611   6.32639  -1.59420   0.00000   2.513E-01   0.000E+00   7.297E-01
   6  4.57815236   0.770   2.42798   3.71761   6.34333  -1.53350   0.00000   2.261E-01   0.000E+00   7.526E-01
   7  4.61883507   0.770   2.46962   3.71946   6.36146  -1.47263   0.00000   2.008E-01   0.000E+00   7.742E-01
   8  4.65603109   0.770   2.51031   3.72184   6.38079  -1.41121   0.00000   1.844E-01   0.000E+00   7.926E-01
   9  4.69029119   0.770   2.54399   3.72486   6.40101  -1.34933   0.00000   1.723E-01   0.000E+00   8.064E-01
  10  4.72204512   0.770   2.57137   3.72868   6.42184  -1.28724   0.00000   1.616E-01   0.000E+00   8.194E-01
  11  4.75163467   0.770   2.59411   3.73346   6.44305  -1.22525   0.00000   1.517E-01   0.000E+00   8.323E-01
  12  4.77933617   0.770   2.61292   3.73982   6.46475  -1.16262   0.00000   1.408E-01   0.000E+00   8.462E-01
  13  4.80537618   0.770   2.62867   3.74959   6.48781  -1.09656   0.00000   1.312E-01   0.000E+00   8.587E-01
  14  4.82994277   0.770   2.64126   3.76208   6.51067  -1.03131   0.00000   1.234E-01   0.000E+00   8.706E-01
  15  4.85319380   0.770   2.65126   3.77614   6.53319  -0.96710   0.00000   1.169E-01   0.000E+00   8.827E-01
  16  4.87526303   0.770   2.65888   3.79027   6.55528  -0.90404   0.00000   1.150E-01   0.000E+00   8.957E-01
  17  4.89626481   0.770   2.66482   3.80405   6.57692  -0.84219   0.00000   1.192E-01   0.000E+00   9.082E-01
  18  4.91629766   0.770   2.66976   3.81742   6.59805  -0.78159   0.00000   1.351E-01   0.000E+00   9.192E-01
  19  4.93544704   0.770   2.67429   3.83041   6.61870  -0.72226   0.00000   1.657E-01   0.000E+00   9.288E-01
  20  4.95378760   0.770   2.67885   3.84303   6.63884  -0.66420   0.00000   2.187E-01   0.000E+00   9.382E-01
  21  4.97138492   0.770   2.68363   3.85536   6.65852  -0.60733   0.00000   3.027E-01   0.000E+00   9.464E-01
  22  4.98829688   0.770   2.68875   3.86739   6.67777  -0.55165   0.00000   4.310E-01   0.000E+00   9.529E-01
  23  5.00457488   0.770   2.69421   3.87917   6.69658  -0.49713   0.00000   6.216E-01   0.000E+00   9.591E-01
  24  5.02026473   0.770   2.69995   3.89071   6.71497  -0.44376   0.00000   8.990E-01   0.000E+00   9.651E-01
  25  5.03540746   0.770   2.70589   3.90204   6.73298  -0.39147   0.00000   1.294E+00   0.000E+00   9.691E-01
  26  5.05003995   0.770   2.71198   3.91312   6.75061  -0.34026   0.00000   1.851E+00   0.000E+00   9.738E-01
  27  5.06419546   0.770   2.71813   3.92401   6.76787  -0.29016   0.00000   2.629E+00   0.000E+00   9.768E-01
  28  5.07790410   0.770   2.72429   3.93467   6.78476  -0.24108   0.00000   3.695E+00   0.000E+00   9.801E-01
  29  5.09119324   0.770   2.73044   3.94514   6.80132  -0.19299   0.00000   5.138E+00   0.000E+00   9.823E-01
  30  5.10408778   0.770   2.73656   3.95541   6.81754  -0.14587   0.00000   7.057E+00   0.000E+00   9.840E-01
  31  5.11661048   0.770   2.74259   3.96548   6.83341  -0.09980   0.00000   9.657E+00   0.000E+00   9.857E-01
  32  5.12878220   0.770   2.74838   3.97533   6.84896  -0.05466   0.00000   1.307E+01   0.000E+00   9.873E-01
  33  5.14062206   0.770   2.75386   3.98496   6.86421  -0.01042   0.00000   1.749E+01   0.000E+00   9.889E-01
  34  5.15214769   0.770   2.75908   3.99435   6.87911   0.03286   0.00000   2.334E+01   0.000E+00   9.905E-01
  35  5.16337534   0.770   2.76415   4.00409   6.89374   0.07532   0.00000   3.073E+01   0.000E+00   9.910E-01
  36  5.17432002   0.770   2.76900   4.01308   6.90805   0.11681   0.00000   4.038E+01   0.000E+00   9.925E-01
  37  5.18499565   0.770   2.77361   4.02166   6.92171   0.15646   0.00000   5.204E+01   0.000E+00   9.930E-01
  38  5.19541514   0.770   2.77797   4.02995   6.93498   0.19492   0.00000   6.657E+01   0.000E+00   9.940E-01
  39  5.20559050   0.770   2.78217   4.03808   6.94800   0.23268   0.00000   8.465E+01   0.000E+00   9.950E-01
  40  5.21553290   0.770   2.78620   4.04603   6.96078   0.26976   0.00000   1.071E+02   0.000E+00   9.950E-01
  41  5.22525276   0.770   2.79004   4.05382   6.97334   0.30619   0.00000   1.347E+02   0.000E+00   9.960E-01
  42  5.22665533   0.770   2.79058   4.05494   6.97515   0.31144   0.00000   1.394E+02   0.000E+00   9.960E-01
  43  5.22805338   0.770   2.79112   4.05606   6.97696   0.31670   0.00000   1.441E+02   0.000E+00   9.960E-01
  44  5.22944695   0.770   2.79166   4.05719   6.97877   0.32195   0.00000   1.488E+02   0.000E+00   9.960E-01
  45  5.23083606   0.770   2.79220   4.05830   6.98057   0.32718   0.00000   1.537E+02   0.000E+00   9.960E-01
  46  5.23222074   0.770   2.79273   4.05941   6.98237   0.33239   0.00000   1.590E+02   0.000E+00   9.960E-01
  47  5.23360102   0.770   2.79327   4.06051   6.98416   0.33759   0.00000   1.642E+02   0.000E+00   9.960E-01
  48  5.23497693   0.770   2.79380   4.06162   6.98595   0.34279   0.00000   1.695E+02   0.000E+00   9.960E-01
  49  5.23634849   0.770   2.79432   4.06272   6.98773   0.34796   0.00000   1.751E+02   0.000E+00   9.960E-01
  50  5.23771574   0.770   2.79484   4.06382   6.98951   0.35312   0.00000   1.810E+02   0.000E+00   9.960E-01
  51  5.23907869   0.770   2.79536   4.06492   6.99129   0.35827   0.00000   1.868E+02   0.000E+00   9.960E-01
  52  5.24043738   0.770   2.79588   4.06602   6.99306   0.36343   0.00000   1.926E+02   0.000E+00   9.960E-01
  53  5.24179183   0.770   2.79640   4.06710   6.99482   0.36853   0.00000   1.991E+02   0.000E+00   9.962E-01
  54  5.24314207   0.770   2.79691   4.06818   6.99658   0.37363   0.00000   2.056E+02   0.000E+00   9.965E-01
  55  5.24448813   0.770   2.79742   4.06927   6.99834   0.37873   0.00000   2.121E+02   0.000E+00   9.968E-01
  56  5.24583003   0.770   2.79792   4.07035   7.00010   0.38383   0.00000   2.187E+02   0.000E+00   9.970E-01
  57  5.24716779   0.770   2.79843   4.07142   7.00184   0.38888   0.00000   2.259E+02   0.000E+00   9.970E-01
  58  5.24850144   0.770   2.79893   4.07249   7.00358   0.39393   0.00000   2.332E+02   0.000E+00   9.970E-01
  59  5.24983102   0.770   2.79943   4.07356   7.00532   0.39899   0.00000   2.404E+02   0.000E+00   9.970E-01
  60  5.25115653   0.770   2.79992   4.07463   7.00705   0.40403   0.00000   2.478E+02   0.000E+00   9.970E-01
  61  5.25247801   0.770   2.80041   4.07569   7.00878   0.40903   0.00000   2.559E+02   0.000E+00   9.970E-01
  62  5.25379549   0.770   2.80090   4.07675   7.01050   0.41404   0.00000   2.640E+02   0.000E+00   9.970E-01
  63  5.25510897   0.770   2.80139   4.07781   7.01222   0.41904   0.00000   2.721E+02   0.000E+00   9.970E-01
  64  5.25641850   0.770   2.80188   4.07887   7.01394   0.42403   0.00000   2.804E+02   0.000E+00   9.970E-01
  65  5.25772409   0.770   2.80236   4.07991   7.01565   0.42898   0.00000   2.894E+02   0.000E+00   9.970E-01
  66  5.25902577   0.770   2.80283   4.08096   7.01735   0.43393   0.00000   2.984E+02   0.000E+00   9.970E-01
  67  5.26032356   0.770   2.80331   4.08201   7.01906   0.43888   0.00000   3.075E+02   0.000E+00   9.970E-01
  68  5.26161748   0.770   2.80379   4.08305   7.02076   0.44382   0.00000   3.166E+02   0.000E+00   9.970E-01
  69  5.26290755   0.770   2.80426   4.08409   7.02244   0.44872   0.00000   3.267E+02   0.000E+00   9.970E-01
  70  5.26419381   0.770   2.80473   4.08512   7.02413   0.45362   0.00000   3.368E+02   0.000E+00   9.970E-01
  71  5.26547627   0.770   2.80520   4.08616   7.02582   0.45852   0.00000   3.469E+02   0.000E+00   9.970E-01
