 # M = 3.40 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
 114  5.55702485   0.770   2.29246   3.88972   6.79905   0.04881   0.00000   9.071E-01   0.000E+00   9.990E-01
 115  5.55873177   0.770   2.29411   3.89176   6.80213   0.05778   0.00000   9.626E-01   0.000E+00   9.990E-01
 116  5.56043201   0.770   2.29575   3.89379   6.80521   0.06673   0.00000   1.020E+00   0.000E+00   9.990E-01
 117  5.56212562   0.770   2.29735   3.89580   6.80825   0.07561   0.00000   1.085E+00   0.000E+00   9.990E-01
 118  5.56381265   0.770   2.29895   3.89781   6.81130   0.08449   0.00000   1.151E+00   0.000E+00   9.990E-01
 119  5.56549315   0.770   2.30055   3.89982   6.81435   0.09337   0.00000   1.217E+00   0.000E+00   9.990E-01
 120  5.56716718   0.770   2.30210   3.90181   6.81737   0.10215   0.00000   1.295E+00   0.000E+00   9.990E-01
 121  5.56883478   0.770   2.30366   3.90379   6.82039   0.11093   0.00000   1.374E+00   0.000E+00   9.990E-01
 122  5.57049600   0.770   2.30521   3.90578   6.82341   0.11971   0.00000   1.452E+00   0.000E+00   9.990E-01
 123  5.57215088   0.770   2.30673   3.90775   6.82640   0.12841   0.00000   1.542E+00   0.000E+00   9.990E-01
 124  5.57379949   0.770   2.30824   3.90971   6.82938   0.13709   0.00000   1.635E+00   0.000E+00   9.990E-01
 125  5.57544186   0.770   2.30975   3.91168   6.83236   0.14576   0.00000   1.728E+00   0.000E+00   9.990E-01
 126  5.57707805   0.770   2.31124   3.91363   6.83533   0.15438   0.00000   1.831E+00   0.000E+00   9.990E-01
 127  5.57870809   0.770   2.31271   3.91556   6.83828   0.16296   0.00000   1.941E+00   0.000E+00   9.990E-01
 128  5.58033204   0.770   2.31418   3.91750   6.84124   0.17154   0.00000   2.051E+00   0.000E+00   9.990E-01
 129  5.58194994   0.770   2.31563   3.91943   6.84418   0.18008   0.00000   2.168E+00   0.000E+00   9.991E-01
 130  5.58356183   0.770   2.31706   3.92134   6.84710   0.18856   0.00000   2.297E+00   0.000E+00   9.994E-01
 131  5.58516776   0.770   2.31848   3.92325   6.85002   0.19704   0.00000   2.427E+00   0.000E+00   9.997E-01
 132  5.58676778   0.770   2.31990   3.92516   6.85294   0.20552   0.00000   2.559E+00   0.000E+00   1.000E+00
 133  5.58836192   0.770   2.32129   3.92706   6.85582   0.21390   0.00000   2.712E+00   0.000E+00   1.000E+00
 134  5.58995023   0.770   2.32267   3.92895   6.85871   0.22228   0.00000   2.866E+00   0.000E+00   1.000E+00
 135  5.59153276   0.770   2.32406   3.93084   6.86160   0.23066   0.00000   3.019E+00   0.000E+00   1.000E+00
 136  5.59310954   0.770   2.32541   3.93271   6.86446   0.23897   0.00000   3.194E+00   0.000E+00   1.000E+00
 137  5.59468061   0.770   2.32676   3.93458   6.86732   0.24725   0.00000   3.375E+00   0.000E+00   1.000E+00
 138  5.59624603   0.770   2.32810   3.93645   6.87017   0.25554   0.00000   3.556E+00   0.000E+00   1.000E+00
 139  5.59780582   0.770   2.32943   3.93830   6.87301   0.26378   0.00000   3.751E+00   0.000E+00   1.000E+00
 140  5.59936003   0.770   2.33073   3.94014   6.87583   0.27197   0.00000   3.964E+00   0.000E+00   1.000E+00
 141  5.60090869   0.770   2.33203   3.94198   6.87866   0.28016   0.00000   4.178E+00   0.000E+00   1.000E+00
 142  5.60245186   0.770   2.33333   3.94382   6.88148   0.28834   0.00000   4.393E+00   0.000E+00   1.000E+00
 143  5.60398956   0.770   2.33459   3.94563   6.88426   0.29643   0.00000   4.644E+00   0.000E+00   1.000E+00
 144  5.60552183   0.770   2.33586   3.94745   6.88705   0.30451   0.00000   4.895E+00   0.000E+00   1.000E+00
 145  5.60704872   0.770   2.33712   3.94926   6.88984   0.31259   0.00000   5.147E+00   0.000E+00   1.000E+00
 146  5.60857025   0.770   2.33836   3.95106   6.89260   0.32062   0.00000   5.425E+00   0.000E+00   1.000E+00
 147  5.61008648   0.770   2.33959   3.95285   6.89536   0.32860   0.00000   5.720E+00   0.000E+00   1.000E+00
 148  5.61159743   0.770   2.34081   3.95464   6.89811   0.33658   0.00000   6.016E+00   0.000E+00   1.000E+00
 149  5.61310314   0.770   2.34203   3.95642   6.90086   0.34455   0.00000   6.319E+00   0.000E+00   1.000E+00
 150  5.61460365   0.770   2.34322   3.95819   6.90359   0.35244   0.00000   6.666E+00   0.000E+00   1.000E+00
 151  5.61609900   0.770   2.34441   3.95996   6.90631   0.36032   0.00000   7.014E+00   0.000E+00   1.000E+00
 152  5.61758921   0.770   2.34560   3.96172   6.90903   0.36820   0.00000   7.361E+00   0.000E+00   1.000E+00
 153  5.61907432   0.770   2.34673   3.96342   6.91165   0.37579   0.00000   7.723E+00   0.000E+00   9.996E-01
 154  5.62055438   0.770   2.34784   3.96508   6.91421   0.38320   0.00000   8.092E+00   0.000E+00   9.990E-01
 155  5.62202941   0.770   2.34893   3.96673   6.91676   0.39058   0.00000   8.490E+00   0.000E+00   9.995E-01
 156  5.62349944   0.770   2.35001   3.96839   6.91930   0.39797   0.00000   8.894E+00   0.000E+00   1.000E+00
 157  5.62496452   0.770   2.35108   3.97002   6.92184   0.40531   0.00000   9.326E+00   0.000E+00   1.000E+00
 158  5.62642467   0.770   2.35214   3.97166   6.92437   0.41264   0.00000   9.769E+00   0.000E+00   1.000E+00
 159  5.62787993   0.770   2.35318   3.97329   6.92690   0.41994   0.00000   1.024E+01   0.000E+00   1.000E+00
 160  5.62933032   0.770   2.35422   3.97492   6.92941   0.42723   0.00000   1.072E+01   0.000E+00   1.000E+00
 161  5.63077589   0.770   2.35526   3.97654   6.93192   0.43449   0.00000   1.123E+01   0.000E+00   1.000E+00
 162  5.63221667   0.770   2.35628   3.97815   6.93442   0.44173   0.00000   1.175E+01   0.000E+00   1.000E+00
 163  5.63365268   0.770   2.35730   3.97976   6.93691   0.44894   0.00000   1.230E+01   0.000E+00   1.000E+00
 164  5.63508396   0.770   2.35831   3.98136   6.93940   0.45613   0.00000   1.288E+01   0.000E+00   1.000E+00
 165  5.63651053   0.770   2.35931   3.98296   6.94188   0.46330   0.00000   1.347E+01   0.000E+00   1.000E+00
 166  5.63793244   0.770   2.36030   3.98455   6.94434   0.47044   0.00000   1.410E+01   0.000E+00   1.000E+00
 167  5.63934970   0.770   2.36128   3.98613   6.94680   0.47757   0.00000   1.474E+01   0.000E+00   1.000E+00
 168  5.64076236   0.770   2.36225   3.98771   6.94926   0.48467   0.00000   1.542E+01   0.000E+00   1.000E+00
 169  5.64217043   0.770   2.36321   3.98929   6.95170   0.49176   0.00000   1.612E+01   0.000E+00   1.000E+00
 170  5.64357396   0.770   2.36417   3.99086   6.95414   0.49881   0.00000   1.686E+01   0.000E+00   1.000E+00
 171  5.64497296   0.770   2.36512   3.99242   6.95657   0.50585   0.00000   1.762E+01   0.000E+00   1.000E+00
 172  5.64636747   0.770   2.36607   3.99397   6.95899   0.51286   0.00000   1.841E+01   0.000E+00   1.000E+00
 173  5.64775752   0.770   2.36700   3.99553   6.96140   0.51985   0.00000   1.924E+01   0.000E+00   1.000E+00
 174  5.64914313   0.770   2.36793   3.99707   6.96381   0.52682   0.00000   2.009E+01   0.000E+00   1.000E+00
 175  5.65052434   0.770   2.36884   3.99861   6.96621   0.53377   0.00000   2.099E+01   0.000E+00   1.000E+00
 176  5.65190117   0.770   2.36976   4.00020   6.96861   0.54071   0.00000   2.191E+01   0.000E+00   1.000E+00
 177  5.65327364   0.770   2.37066   4.00193   6.97099   0.54761   0.00000   2.288E+01   0.000E+00   1.000E+00
 178  5.65464180   0.770   2.37156   4.00364   6.97337   0.55450   0.00000   2.387E+01   0.000E+00   1.000E+00
 179  5.65600565   0.770   2.37245   4.00516   6.97574   0.56135   0.00000   2.493E+01   0.000E+00   1.000E+00
 180  5.65736524   0.770   2.37333   4.00667   6.97810   0.56820   0.00000   2.600E+01   0.000E+00   1.000E+00
 181  5.65872058   0.770   2.37421   4.00818   6.98045   0.57501   0.00000   2.714E+01   0.000E+00   1.000E+00
 182  5.66007171   0.770   2.37508   4.00968   6.98280   0.58182   0.00000   2.830E+01   0.000E+00   1.000E+00
 183  5.66141864   0.770   2.37594   4.01118   6.98514   0.58859   0.00000   2.952E+01   0.000E+00   1.000E+00
 184  5.66276142   0.770   2.37680   4.01267   6.98748   0.59535   0.00000   3.078E+01   0.000E+00   1.000E+00
 185  5.66410005   0.770   2.37765   4.01415   6.98981   0.60209   0.00000   3.208E+01   0.000E+00   1.000E+00
 186  5.66543457   0.770   2.37848   4.01563   6.99212   0.60880   0.00000   3.346E+01   0.000E+00   1.000E+00
 187  5.66676500   0.770   2.37932   4.01711   6.99443   0.61551   0.00000   3.484E+01   0.000E+00   1.000E+00
 188  5.66809137   0.770   2.38015   4.01858   6.99673   0.62217   0.00000   3.634E+01   0.000E+00   1.000E+00
 189  5.66941370   0.770   2.38098   4.02004   6.99903   0.62882   0.00000   3.784E+01   0.000E+00   1.000E+00
 190  5.67073201   0.770   2.38179   4.02150   7.00132   0.63545   0.00000   3.943E+01   0.000E+00   1.000E+00
 191  5.67204634   0.770   2.38260   4.02295   7.00361   0.64206   0.00000   4.107E+01   0.000E+00   1.000E+00
 192  5.67335670   0.770   2.38340   4.02440   7.00588   0.64866   0.00000   4.273E+01   0.000E+00   1.000E+00
 193  5.67466312   0.770   2.38420   4.02583   7.00815   0.65521   0.00000   4.453E+01   0.000E+00   1.000E+00
 194  5.67596562   0.770   2.38499   4.02727   7.01041   0.66177   0.00000   4.632E+01   0.000E+00   1.000E+00
 195  5.67726422   0.770   2.38577   4.02870   7.01267   0.66830   0.00000   4.823E+01   0.000E+00   1.000E+00
 196  5.67855896   0.770   2.38655   4.03013   7.01492   0.67480   0.00000   5.020E+01   0.000E+00   1.000E+00
 197  5.67984984   0.770   2.38732   4.03155   7.01716   0.68130   0.00000   5.219E+01   0.000E+00   1.000E+00
 198  5.68113691   0.770   2.38808   4.03297   7.01939   0.68776   0.00000   5.434E+01   0.000E+00   1.000E+00
 199  5.68242016   0.770   2.38885   4.03438   7.02162   0.69421   0.00000   5.649E+01   0.000E+00   1.000E+00
 200  5.68369964   0.770   2.38960   4.03578   7.02384   0.70064   0.00000   5.876E+01   0.000E+00   1.000E+00
 201  5.68497536   0.770   2.39034   4.03718   7.02605   0.70704   0.00000   6.111E+01   0.000E+00   1.000E+00
 202  5.68624734   0.770   2.39109   4.03857   7.02826   0.71344   0.00000   6.347E+01   0.000E+00   1.000E+00
 203  5.68751561   0.770   2.39182   4.03996   7.03045   0.71980   0.00000   6.604E+01   0.000E+00   1.000E+00
 204  5.68878018   0.770   2.39255   4.04134   7.03265   0.72615   0.00000   6.862E+01   0.000E+00   1.000E+00
 205  5.69004108   0.770   2.39328   4.04272   7.03484   0.73249   0.00000   7.127E+01   0.000E+00   1.000E+00
 206  5.69129834   0.770   2.39400   4.04410   7.03701   0.73879   0.00000   7.411E+01   0.000E+00   1.000E+00
 207  5.69255196   0.770   2.39471   4.04547   7.03918   0.74509   0.00000   7.694E+01   0.000E+00   1.000E+00
 208  5.69380198   0.770   2.39542   4.04683   7.04134   0.75136   0.00000   7.993E+01   0.000E+00   1.000E+00
 209  5.69504840   0.770   2.39611   4.04819   7.04350   0.75761   0.00000   8.304E+01   0.000E+00   1.000E+00
 210  5.69629126   0.770   2.39681   4.04954   7.04566   0.76386   0.00000   8.615E+01   0.000E+00   1.000E+00
 211  5.69753058   0.770   2.39750   4.05089   7.04780   0.77007   0.00000   8.949E+01   0.000E+00   1.000E+00
 212  5.69876636   0.770   2.39819   4.05224   7.04994   0.77627   0.00000   9.291E+01   0.000E+00   1.000E+00
 213  5.69999865   0.770   2.39887   4.05358   7.05208   0.78246   0.00000   9.633E+01   0.000E+00   1.000E+00
 214  5.70122744   0.770   2.39954   4.05491   7.05420   0.78861   0.00000   1.001E+02   0.000E+00   1.000E+00
 215  5.70245277   0.770   2.40021   4.05624   7.05632   0.79475   0.00000   1.038E+02   0.000E+00   1.000E+00
 216  5.70367465   0.770   2.40088   4.05757   7.05844   0.80089   0.00000   1.076E+02   0.000E+00   1.000E+00
 217  5.70489310   0.770   2.40154   4.05888   7.06054   0.80698   0.00000   1.117E+02   0.000E+00   1.000E+00
 218  5.70610814   0.770   2.40219   4.06020   7.06264   0.81307   0.00000   1.159E+02   0.000E+00   1.000E+00
 219  5.70731980   0.770   2.40284   4.06151   7.06474   0.81915   0.00000   1.200E+02   0.000E+00   1.000E+00
 220  5.70852808   0.770   2.40348   4.06282   7.06682   0.82519   0.00000   1.246E+02   0.000E+00   1.000E+00
 221  5.70973301   0.770   2.40412   4.06412   7.06890   0.83122   0.00000   1.291E+02   0.000E+00   1.000E+00
 222  5.71093460   0.770   2.40475   4.06543   7.07098   0.83725   0.00000   1.337E+02   0.000E+00   1.000E+00
 223  5.71213288   0.770   2.40538   4.06671   7.07304   0.84323   0.00000   1.387E+02   0.000E+00   1.000E+00
 224  5.71332787   0.770   2.40600   4.06800   7.07510   0.84920   0.00000   1.438E+02   0.000E+00   1.000E+00
 225  5.71451957   0.770   2.40662   4.06929   7.07717   0.85518   0.00000   1.488E+02   0.000E+00   1.000E+00
 226  5.71570802   0.770   2.40724   4.07056   7.07921   0.86111   0.00000   1.543E+02   0.000E+00   1.000E+00
 227  5.71689322   0.770   2.40785   4.07183   7.08125   0.86703   0.00000   1.598E+02   0.000E+00   1.000E+00
