 # M = 1.20 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06384683   0.770   1.34492   3.69517   6.14904  -1.37758   0.00000   9.390E-01   0.000E+00   6.070E-02
   2  5.11180554   0.770   1.34066   3.69532   6.15142  -1.37045   0.00000   9.406E-01   0.000E+00   5.927E-02
   3  5.15499097   0.770   1.33640   3.69547   6.15379  -1.36332   0.00000   9.422E-01   0.000E+00   5.785E-02
   4  5.19426785   0.770   1.33214   3.69561   6.15617  -1.35619   0.00000   9.438E-01   0.000E+00   5.642E-02
   5  5.23028533   0.770   1.32790   3.69576   6.15853  -1.34909   0.00000   9.449E-01   0.000E+00   5.538E-02
   6  5.26354316   0.770   1.32376   3.69591   6.16085  -1.34214   0.00000   9.444E-01   0.000E+00   5.575E-02
   7  5.29443431   0.770   1.31961   3.69606   6.16317  -1.33518   0.00000   9.440E-01   0.000E+00   5.612E-02
   8  5.32327335   0.770   1.31547   3.69621   6.16548  -1.32822   0.00000   9.435E-01   0.000E+00   5.649E-02
   9  5.35031602   0.770   1.31133   3.69635   6.16780  -1.32127   0.00000   9.430E-01   0.000E+00   5.686E-02
  10  5.37577304   0.770   1.30693   3.69651   6.17025  -1.31391   0.00000   9.416E-01   0.000E+00   5.841E-02
  11  5.39982012   0.770   1.30251   3.69666   6.17272  -1.30652   0.00000   9.400E-01   0.000E+00   6.008E-02
  12  5.42260527   0.770   1.29808   3.69682   6.17518  -1.29912   0.00000   9.384E-01   0.000E+00   6.176E-02
  13  5.44425435   0.770   1.29366   3.69697   6.17765  -1.29172   0.00000   9.368E-01   0.000E+00   6.344E-02
  14  5.46487531   0.770   1.28894   3.69713   6.18028  -1.28382   0.00000   9.343E-01   0.000E+00   6.596E-02
  15  5.48456137   0.770   1.28390   3.69731   6.18309  -1.27539   0.00000   9.309E-01   0.000E+00   6.935E-02
  16  5.50339365   0.770   1.27886   3.69748   6.18590  -1.26697   0.00000   9.276E-01   0.000E+00   7.274E-02
  17  5.52144313   0.770   1.27383   3.69765   6.18871  -1.25854   0.00000   9.242E-01   0.000E+00   7.613E-02
  18  5.53877230   0.770   1.26843   3.69783   6.19171  -1.24952   0.00000   9.197E-01   0.000E+00   8.057E-02
  19  5.55543646   0.770   1.26239   3.69804   6.19507  -1.23944   0.00000   9.133E-01   0.000E+00   8.685E-02
  20  5.57148476   0.770   1.25636   3.69824   6.19843  -1.22936   0.00000   9.070E-01   0.000E+00   9.313E-02
  21  5.58696110   0.770   1.25032   3.69845   6.20179  -1.21928   0.00000   9.006E-01   0.000E+00   9.940E-02
  22  5.60190487   0.770   1.24321   3.69868   6.20574  -1.20743   0.00000   8.908E-01   0.000E+00   1.092E-01
  23  5.61635148   0.770   1.23574   3.69893   6.20989  -1.19498   0.00000   8.799E-01   0.000E+00   1.201E-01
  24  5.63033297   0.770   1.22826   3.69917   6.21404  -1.18252   0.00000   8.690E-01   0.000E+00   1.310E-01
  25  5.64387835   0.770   1.21939   3.69946   6.21895  -1.16776   0.00000   8.516E-01   0.000E+00   1.484E-01
  26  5.65701400   0.770   1.21001   3.69977   6.22416  -1.15215   0.00000   8.319E-01   0.000E+00   1.681E-01
  27  5.66976399   0.770   1.19993   3.70010   6.22974  -1.13541   0.00000   8.082E-01   0.000E+00   1.918E-01
  28  5.68215031   0.770   1.18818   3.70048   6.23624  -1.11591   0.00000   7.748E-01   0.000E+00   2.252E-01
  29  5.69419315   0.770   1.17549   3.70088   6.24325  -1.09488   0.00000   7.346E-01   0.000E+00   2.654E-01
  30  5.70591103   0.770   1.16107   3.70133   6.25121  -1.07097   0.00000   6.819E-01   0.000E+00   3.181E-01
  31  5.71732103   0.770   1.14447   3.70184   6.26037  -1.04349   0.00000   6.112E-01   0.000E+00   3.888E-01
  32  5.72843893   0.770   1.12598   3.70240   6.27054  -1.01295   0.00000   5.255E-01   0.000E+00   4.745E-01
  33  5.73927929   0.770   1.10537   3.70301   6.28187  -0.97895   0.00000   4.254E-01   0.000E+00   5.746E-01
  34  5.74985565   0.770   1.08289   3.70365   6.29426  -0.94188   0.00000   3.178E-01   0.000E+00   6.822E-01
