 # M = 1.00 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  44  5.92667398   0.770   0.68946   3.70342   6.40975  -0.43711   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.93908886   0.770   0.66768   3.70365   6.42034  -0.40271   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.95115869   0.770   0.64735   3.70385   6.43004  -0.37041   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.96290213   0.770   0.62836   3.70403   6.43895  -0.33999   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.97433636   0.770   0.61051   3.70418   6.44721  -0.31120   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.98547726   0.770   0.59371   3.70432   6.45490  -0.28386   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.99633950   0.770   0.57783   3.70445   6.46211  -0.25779   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.00693667   0.770   0.56285   3.70457   6.46885  -0.23302   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.01728141   0.770   0.54873   3.70467   6.47517  -0.20942   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.02738546   0.770   0.53524   3.70477   6.48119  -0.18669   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.03725978   0.770   0.52230   3.70486   6.48694  -0.16472   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.04691457   0.770   0.51009   3.70495   6.49237  -0.14376   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.05635938   0.770   0.49843   3.70504   6.49754  -0.12355   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.06560316   0.770   0.48712   3.70513   6.50256  -0.10382   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.07465428   0.770   0.47648   3.70521   6.50729  -0.08503   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.08352061   0.770   0.46616   3.70528   6.51188  -0.06667   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.09220954   0.770   0.45625   3.70536   6.51629  -0.04888   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.10072804   0.770   0.44679   3.70543   6.52052  -0.03171   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.10908267   0.770   0.43755   3.70551   6.52466  -0.01484   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.11727960   0.770   0.42882   3.70559   6.52860   0.00133   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.12532468   0.770   0.42022   3.70567   6.53248   0.01733   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.13322344   0.770   0.41211   3.70574   6.53618   0.03265   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.14098110   0.770   0.40410   3.70582   6.53984   0.04781   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.14860262   0.770   0.39652   3.70590   6.54333   0.06243   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.15609269   0.770   0.38908   3.70597   6.54677   0.07683   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.16345577   0.770   0.38191   3.70605   6.55011   0.09086   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.17069609   0.770   0.37499   3.70613   6.55335   0.10455   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.17781769   0.770   0.36816   3.70621   6.55656   0.11811   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.18482438   0.770   0.36175   3.70629   6.55962   0.13113   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.19171982   0.770   0.35534   3.70638   6.56269   0.14415   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.19850749   0.770   0.34927   3.70646   6.56564   0.15669   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.20519071   0.770   0.34331   3.70655   6.56854   0.16908   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.21177264   0.770   0.33743   3.70664   6.57142   0.18136   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.21825630   0.770   0.33192   3.70673   6.57417   0.19315   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.22464459   0.770   0.32641   3.70682   6.57693   0.20495   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.23094027   0.770   0.32109   3.70691   6.57962   0.21648   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.23714599   0.770   0.31599   3.70701   6.58224   0.22772   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.24326428   0.770   0.31089   3.70710   6.58485   0.23895   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.24929757   0.770   0.30603   3.70720   6.58740   0.24987   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.25524820   0.770   0.30132   3.70730   6.58989   0.26058   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.26111839   0.770   0.29661   3.70740   6.59239   0.27130   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.26691030   0.770   0.29213   3.70750   6.59481   0.28171   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.27262597   0.770   0.28779   3.70761   6.59718   0.29194   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.27826740   0.770   0.28345   3.70771   6.59956   0.30217   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.28383649   0.770   0.27927   3.70782   6.60189   0.31219   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.28933506   0.770   0.27528   3.70794   6.60416   0.32196   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.29476489   0.770   0.27130   3.70805   6.60643   0.33174   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.30012767   0.770   0.26737   3.70816   6.60869   0.34143   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.30542503   0.770   0.26371   3.70828   6.61087   0.35078   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.31065856   0.770   0.26004   3.70840   6.61305   0.36013   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.31582977   0.770   0.25638   3.70852   6.61522   0.36948   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.32094013   0.770   0.25295   3.70864   6.61734   0.37853   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.32599106   0.770   0.24959   3.70876   6.61943   0.38748   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.33098391   0.770   0.24624   3.70889   6.62152   0.39643   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.33592002   0.770   0.24293   3.70901   6.62360   0.40532   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.34080065   0.770   0.23987   3.70914   6.62561   0.41390   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.34562705   0.770   0.23682   3.70928   6.62762   0.42248   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.35040039   0.770   0.23377   3.70941   6.62963   0.43105   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.35512185   0.770   0.23083   3.70954   6.63162   0.43950   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.35979252   0.770   0.22806   3.70968   6.63356   0.44772   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.36441350   0.770   0.22530   3.70983   6.63549   0.45595   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.36898583   0.770   0.22253   3.70997   6.63743   0.46418   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.37351052   0.770   0.21989   3.71011   6.63934   0.47225   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.37798855   0.770   0.21739   3.71026   6.64121   0.48015   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.38242088   0.770   0.21489   3.71040   6.64308   0.48805   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.38680844   0.770   0.21239   3.71055   6.64495   0.49595   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.39115211   0.770   0.20999   3.71070   6.64680   0.50374   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.39545276   0.770   0.20774   3.71086   6.64861   0.51133   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.39971125   0.770   0.20550   3.71102   6.65042   0.51893   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.40392838   0.770   0.20325   3.71118   6.65223   0.52653   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.40810496   0.770   0.20104   3.71133   6.65403   0.53408   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.41224175   0.770   0.19904   3.71150   6.65579   0.54139   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.41633951   0.770   0.19704   3.71166   6.65754   0.54871   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.42039897   0.770   0.19504   3.71182   6.65930   0.55602   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.42442084   0.770   0.19304   3.71199   6.66105   0.56333   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.42840580   0.770   0.19121   3.71216   6.66277   0.57045   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.43235453   0.770   0.18944   3.71233   6.66448   0.57750   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.43626767   0.770   0.18767   3.71250   6.66619   0.58455   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.44014588   0.770   0.18591   3.71267   6.66789   0.59159   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.44398976   0.770   0.18418   3.71284   6.66959   0.59860   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.44779991   0.770   0.18264   3.71302   6.67125   0.60540   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.45157693   0.770   0.18109   3.71321   6.67291   0.61220   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.45532138   0.770   0.17955   3.71339   6.67457   0.61901   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.45903383   0.770   0.17801   3.71357   6.67623   0.62581   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.46271481   0.770   0.17656   3.71376   6.67787   0.63251   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.46636485   0.770   0.17524   3.71395   6.67949   0.63908   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.46998447   0.770   0.17392   3.71414   6.68110   0.64565   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.47357417   0.770   0.17260   3.71433   6.68272   0.65223   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.47713444   0.770   0.17128   3.71452   6.68434   0.65880   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.48066577   0.770   0.17007   3.71472   6.68594   0.66526   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.48416861   0.770   0.16896   3.71492   6.68752   0.67162   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.48764342   0.770   0.16785   3.71512   6.68910   0.67798   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.49109066   0.770   0.16674   3.71532   6.69068   0.68434   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.49451074   0.770   0.16562   3.71552   6.69227   0.69070   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.49790411   0.770   0.16461   3.71572   6.69383   0.69696   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.50127116   0.770   0.16370   3.71593   6.69538   0.70312   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.50461231   0.770   0.16279   3.71614   6.69693   0.70928   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.50792796   0.770   0.16187   3.71635   6.69847   0.71543   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.51121848   0.770   0.16096   3.71656   6.70002   0.72159   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.51448425   0.770   0.16012   3.71677   6.70156   0.72768   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.51772566   0.770   0.15941   3.71699   6.70307   0.73365   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.52094305   0.770   0.15870   3.71721   6.70459   0.73962   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.52413677   0.770   0.15799   3.71743   6.70610   0.74559   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.52730719   0.770   0.15728   3.71765   6.70762   0.75156   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.53045462   0.770   0.15660   3.71787   6.70913   0.75750   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.53357942   0.770   0.15608   3.71810   6.71061   0.76330   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.53668188   0.770   0.15556   3.71833   6.71210   0.76910   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.53976235   0.770   0.15504   3.71855   6.71359   0.77490   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.54282111   0.770   0.15452   3.71878   6.71508   0.78070   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.54585849   0.770   0.15400   3.71901   6.71657   0.78650   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.54887476   0.770   0.15365   3.71925   6.71803   0.79215   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.55187024   0.770   0.15331   3.71949   6.71950   0.79779   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.55484519   0.770   0.15297   3.71974   6.72096   0.80343   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.55779991   0.770   0.15264   3.71998   6.72242   0.80907   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.56073465   0.770   0.15230   3.72022   6.72388   0.81471   0.00000   0.000E+00   0.000E+00   1.000E+00
 159  6.56364970   0.770   0.15209   3.72047   6.72533   0.82026   0.00000   0.000E+00   0.000E+00   1.000E+00
 160  6.56654532   0.770   0.15193   3.72072   6.72678   0.82576   0.00000   0.000E+00   0.000E+00   1.000E+00
 161  6.56942175   0.770   0.15178   3.72097   6.72822   0.83126   0.00000   0.000E+00   0.000E+00   1.000E+00
 162  6.57227926   0.770   0.15162   3.72122   6.72966   0.83675   0.00000   0.000E+00   0.000E+00   1.000E+00
 163  6.57511809   0.770   0.15146   3.72147   6.73111   0.84225   0.00000   0.000E+00   0.000E+00   1.000E+00
 164  6.57793849   0.770   0.15139   3.72173   6.73254   0.84769   0.00000   0.000E+00   0.000E+00   1.000E+00
 165  6.58074068   0.770   0.15140   3.72199   6.73397   0.85307   0.00000   0.000E+00   0.000E+00   1.000E+00
 166  6.58352491   0.770   0.15142   3.72226   6.73539   0.85844   0.00000   0.000E+00   0.000E+00   1.000E+00
 167  6.58629141   0.770   0.15143   3.72252   6.73681   0.86381   0.00000   0.000E+00   0.000E+00   1.000E+00
 168  6.58904039   0.770   0.15145   3.72278   6.73824   0.86918   0.00000   0.000E+00   0.000E+00   1.000E+00
 169  6.59177209   0.770   0.15151   3.72305   6.73966   0.87453   0.00000   0.000E+00   0.000E+00   1.000E+00
 170  6.59448671   0.770   0.15169   3.72332   6.74107   0.87978   0.00000   0.000E+00   0.000E+00   1.000E+00
 171  6.59718446   0.770   0.15187   3.72360   6.74248   0.88504   0.00000   0.000E+00   0.000E+00   1.000E+00
 172  6.59986556   0.770   0.15205   3.72387   6.74388   0.89030   0.00000   0.000E+00   0.000E+00   1.000E+00
 173  6.60253021   0.770   0.15224   3.72415   6.74529   0.89556   0.00000   0.000E+00   0.000E+00   1.000E+00
 174  6.60517862   0.770   0.15243   3.72443   6.74670   0.90081   0.00000   0.000E+00   0.000E+00   1.000E+00
 175  6.60781096   0.770   0.15278   3.72471   6.74810   0.90596   0.00000   0.000E+00   0.000E+00   1.000E+00
 176  6.61042745   0.770   0.15313   3.72500   6.74949   0.91111   0.00000   0.000E+00   0.000E+00   1.000E+00
 177  6.61302827   0.770   0.15348   3.72529   6.75089   0.91627   0.00000   0.000E+00   0.000E+00   1.000E+00
 178  6.61561361   0.770   0.15383   3.72558   6.75229   0.92142   0.00000   0.000E+00   0.000E+00   1.000E+00
 179  6.61818365   0.770   0.15418   3.72587   6.75369   0.92657   0.00000   0.000E+00   0.000E+00   1.000E+00
 180  6.62073857   0.770   0.15467   3.72617   6.75507   0.93164   0.00000   0.000E+00   0.000E+00   1.000E+00
 181  6.62327855   0.770   0.15517   3.72647   6.75646   0.93669   0.00000   0.000E+00   0.000E+00   1.000E+00
 182  6.62580375   0.770   0.15568   3.72677   6.75785   0.94175   0.00000   0.000E+00   0.000E+00   1.000E+00
 183  6.62831436   0.770   0.15618   3.72707   6.75923   0.94680   0.00000   0.000E+00   0.000E+00   1.000E+00
 184  6.63081054   0.770   0.15668   3.72737   6.76062   0.95186   0.00000   0.000E+00   0.000E+00   1.000E+00
 185  6.63329246   0.770   0.15730   3.72768   6.76200   0.95684   0.00000   1.608E-04   0.000E+00   9.998E-01
 186  6.63576027   0.770   0.15795   3.72800   6.76338   0.96181   0.00000   3.602E-04   0.000E+00   9.996E-01
 187  6.63821414   0.770   0.15860   3.72831   6.76475   0.96678   0.00000   5.597E-04   0.000E+00   9.994E-01
 188  6.64065422   0.770   0.15925   3.72862   6.76613   0.97175   0.00000   7.591E-04   0.000E+00   9.992E-01
 189  6.64308067   0.770   0.15991   3.72893   6.76750   0.97672   0.00000   9.586E-04   0.000E+00   9.990E-01
 190  6.64549363   0.770   0.16066   3.72926   6.76888   0.98163   0.00000   1.000E-03   0.000E+00   9.990E-01
 191  6.64789327   0.770   0.16145   3.72958   6.77025   0.98652   0.00000   1.000E-03   0.000E+00   9.990E-01
 192  6.65027971   0.770   0.16223   3.72990   6.77162   0.99141   0.00000   1.000E-03   0.000E+00   9.990E-01
 193  6.65265312   0.770   0.16302   3.73023   6.77299   0.99630   0.00000   1.000E-03   0.000E+00   9.990E-01
 194  6.65501362   0.770   0.16380   3.73055   6.77437   1.00119   0.00000   1.000E-03   0.000E+00   9.990E-01
 195  6.65736137   0.770   0.16468   3.73088   6.77573   1.00603   0.00000   1.000E-03   0.000E+00   9.990E-01
 196  6.65969649   0.770   0.16559   3.73121   6.77710   1.01085   0.00000   1.000E-03   0.000E+00   9.990E-01
 197  6.66201912   0.770   0.16649   3.73154   6.77846   1.01567   0.00000   1.000E-03   0.000E+00   9.990E-01
 198  6.66432940   0.770   0.16740   3.73187   6.77983   1.02049   0.00000   1.000E-03   0.000E+00   9.990E-01
 199  6.66662745   0.770   0.16830   3.73220   6.78120   1.02531   0.00000   1.000E-03   0.000E+00   9.990E-01
 200  6.66891341   0.770   0.16931   3.73254   6.78256   1.03007   0.00000   1.000E-03   0.000E+00   9.990E-01
 201  6.67118740   0.770   0.17032   3.73287   6.78392   1.03483   0.00000   1.000E-03   0.000E+00   9.990E-01
 202  6.67344954   0.770   0.17134   3.73321   6.78528   1.03958   0.00000   1.000E-03   0.000E+00   9.990E-01
 203  6.67569996   0.770   0.17235   3.73355   6.78664   1.04433   0.00000   1.000E-03   0.000E+00   9.990E-01
 204  6.67793878   0.770   0.17338   3.73389   6.78800   1.04908   0.00000   1.000E-03   0.000E+00   9.990E-01
 205  6.68016612   0.770   0.17451   3.73423   6.78936   1.05378   0.00000   1.000E-03   0.000E+00   9.990E-01
 206  6.68238209   0.770   0.17565   3.73458   6.79071   1.05847   0.00000   1.000E-03   0.000E+00   9.990E-01
 207  6.68458681   0.770   0.17678   3.73493   6.79207   1.06317   0.00000   1.000E-03   0.000E+00   9.990E-01
 208  6.68678040   0.770   0.17791   3.73527   6.79342   1.06786   0.00000   1.000E-03   0.000E+00   9.990E-01
 209  6.68896296   0.770   0.17908   3.73562   6.79478   1.07253   0.00000   1.000E-03   0.000E+00   9.990E-01
 210  6.69113461   0.770   0.18031   3.73597   6.79613   1.07717   0.00000   1.000E-03   0.000E+00   9.990E-01
 211  6.69329545   0.770   0.18153   3.73633   6.79749   1.08182   0.00000   1.000E-03   0.000E+00   9.990E-01
 212  6.69544560   0.770   0.18275   3.73668   6.79885   1.08646   0.00000   1.000E-03   0.000E+00   9.990E-01
 213  6.69758515   0.770   0.18398   3.73703   6.80020   1.09110   0.00000   1.000E-03   0.000E+00   9.990E-01
 214  6.69971422   0.770   0.18528   3.73738   6.80156   1.09570   0.00000   1.000E-03   0.000E+00   9.990E-01
 215  6.70183289   0.770   0.18660   3.73774   6.80291   1.10029   0.00000   1.000E-03   0.000E+00   9.990E-01
 216  6.70394129   0.770   0.18792   3.73810   6.80426   1.10489   0.00000   1.000E-03   0.000E+00   9.990E-01
 217  6.70603949   0.770   0.18924   3.73845   6.80561   1.10948   0.00000   1.000E-03   0.000E+00   9.990E-01
 218  6.70812761   0.770   0.19058   3.73881   6.80697   1.11406   0.00000   1.000E-03   0.000E+00   9.990E-01
 219  6.71020574   0.770   0.19196   3.73917   6.80832   1.11860   0.00000   1.000E-03   0.000E+00   9.990E-01
 220  6.71227396   0.770   0.19335   3.73953   6.80967   1.12315   0.00000   1.000E-03   0.000E+00   9.990E-01
 221  6.71433239   0.770   0.19473   3.73989   6.81103   1.12770   0.00000   1.000E-03   0.000E+00   9.990E-01
 222  6.71638111   0.770   0.19612   3.74025   6.81238   1.13225   0.00000   1.000E-03   0.000E+00   9.990E-01
 223  6.71842020   0.770   0.19760   3.74062   6.81373   1.13675   0.00000   1.000E-03   0.000E+00   9.990E-01
 224  6.72044977   0.770   0.19909   3.74099   6.81508   1.14126   0.00000   1.000E-03   0.000E+00   9.990E-01
 225  6.72246990   0.770   0.20057   3.74136   6.81644   1.14577   0.00000   1.000E-03   0.000E+00   9.990E-01
 226  6.72448067   0.770   0.20206   3.74172   6.81779   1.15028   0.00000   1.000E-03   0.000E+00   9.990E-01
 227  6.72648218   0.770   0.20359   3.74210   6.81914   1.15476   0.00000   1.164E-03   0.000E+00   9.988E-01
 228  6.72847450   0.770   0.20514   3.74247   6.82049   1.15923   0.00000   1.403E-03   0.000E+00   9.986E-01
