 # M = 0.45 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06142839   0.770   0.56436   3.66350   6.05731  -0.81477   0.00000   9.320E-01   0.000E+00   6.830E-02
   2  5.17652947   0.770   0.55686   3.66354   6.06100  -0.80371   0.00000   9.357E-01   0.000E+00   6.435E-02
   3  5.26742812   0.770   0.54985   3.66357   6.06444  -0.79338   0.00000   9.394E-01   0.000E+00   6.050E-02
   4  5.34255506   0.770   0.54365   3.66359   6.06747  -0.78427   0.00000   9.431E-01   0.000E+00   5.680E-02
   5  5.40658257   0.770   0.53746   3.66361   6.07050  -0.77516   0.00000   9.468E-01   0.000E+00   5.310E-02
   6  5.46237211   0.770   0.53200   3.66362   6.07317  -0.76716   0.00000   9.485E-01   0.000E+00   5.155E-02
   7  5.51180389   0.770   0.52659   3.66364   6.07581  -0.75924   0.00000   9.500E-01   0.000E+00   5.013E-02
   8  5.55617986   0.770   0.52118   3.66366   6.07845  -0.75131   0.00000   9.516E-01   0.000E+00   4.870E-02
   9  5.59643893   0.770   0.51588   3.66367   6.08103  -0.74355   0.00000   9.518E-01   0.000E+00   4.853E-02
  10  5.63328055   0.770   0.51062   3.66368   6.08359  -0.73587   0.00000   9.515E-01   0.000E+00   4.886E-02
  11  5.66723978   0.770   0.50537   3.66369   6.08615  -0.72818   0.00000   9.513E-01   0.000E+00   4.918E-02
  12  5.69873510   0.770   0.50011   3.66370   6.08871  -0.72049   0.00000   9.510E-01   0.000E+00   4.953E-02
  13  5.72809999   0.770   0.49454   3.66370   6.09140  -0.71239   0.00000   9.491E-01   0.000E+00   5.114E-02
  14  5.75560450   0.770   0.48897   3.66370   6.09410  -0.70429   0.00000   9.473E-01   0.000E+00   5.274E-02
  15  5.78147036   0.770   0.48340   3.66370   6.09679  -0.69619   0.00000   9.454E-01   0.000E+00   5.434E-02
  16  5.80588191   0.770   0.47767   3.66370   6.09956  -0.68786   0.00000   9.433E-01   0.000E+00   5.630E-02
  17  5.82899401   0.770   0.47135   3.66369   6.10261  -0.67872   0.00000   9.403E-01   0.000E+00   5.956E-02
  18  5.85093805   0.770   0.46502   3.66369   6.10565  -0.66957   0.00000   9.372E-01   0.000E+00   6.282E-02
  19  5.87182642   0.770   0.45870   3.66368   6.10869  -0.66043   0.00000   9.341E-01   0.000E+00   6.608E-02
  20  5.89175605   0.770   0.45161   3.66367   6.11209  -0.65020   0.00000   9.292E-01   0.000E+00   7.107E-02
  21  5.91081111   0.770   0.44406   3.66365   6.11572  -0.63933   0.00000   9.232E-01   0.000E+00   7.711E-02
  22  5.92906513   0.770   0.43651   3.66364   6.11934  -0.62845   0.00000   9.172E-01   0.000E+00   8.315E-02
  23  5.94658276   0.770   0.42813   3.66361   6.12335  -0.61641   0.00000   9.090E-01   0.000E+00   9.138E-02
  24  5.96342111   0.770   0.41879   3.66358   6.12781  -0.60301   0.00000   8.980E-01   0.000E+00   1.022E-01
  25  5.97963090   0.770   0.40944   3.66355   6.13228  -0.58960   0.00000   8.871E-01   0.000E+00   1.130E-01
  26  5.99525738   0.770   0.39808   3.66349   6.13767  -0.57339   0.00000   8.687E-01   0.000E+00   1.313E-01
  27  6.01034107   0.770   0.38626   3.66343   6.14328  -0.55653   0.00000   8.486E-01   0.000E+00   1.514E-01
  28  6.02491841   0.770   0.37233   3.66335   6.14986  -0.53673   0.00000   8.186E-01   0.000E+00   1.814E-01
  29  6.03902231   0.770   0.35736   3.66325   6.15692  -0.51550   0.00000   7.837E-01   0.000E+00   2.163E-01
  30  6.05268255   0.770   0.33878   3.66310   6.16566  -0.48928   0.00000   7.273E-01   0.000E+00   2.727E-01
  31  6.06592620   0.770   0.31760   3.66291   6.17557  -0.45950   0.00000   6.517E-01   0.000E+00   3.483E-01
  32  6.07877790   0.770   0.29286   3.66266   6.18708  -0.42486   0.00000   5.498E-01   0.000E+00   4.502E-01
  33  6.09126020   0.770   0.26429   3.66232   6.20031  -0.38508   0.00000   4.218E-01   0.000E+00   5.782E-01
  34  6.10339374   0.770   0.23208   3.66187   6.21513  -0.34056   0.00000   2.822E-01   0.000E+00   7.178E-01
  35  6.11519748   0.770   0.19820   3.66134   6.23061  -0.29406   0.00000   1.613E-01   0.000E+00   8.387E-01
  36  6.12668888   0.770   0.16450   3.66075   6.24588  -0.24817   0.00000   8.063E-02   0.000E+00   9.194E-01
  37  6.13788404   0.770   0.13251   3.66014   6.26031  -0.20481   0.00000   3.867E-02   0.000E+00   9.613E-01
  38  6.14879784   0.770   0.10280   3.65953   6.27366  -0.16471   0.00000   2.127E-02   0.000E+00   9.787E-01
  39  6.15944410   0.770   0.07554   3.65893   6.28585  -0.12817   0.00000   1.195E-02   0.000E+00   9.881E-01
  40  6.16983560   0.770   0.05021   3.65836   6.29707  -0.09441   0.00000   6.003E-03   0.000E+00   9.940E-01
  41  6.17998426   0.770   0.02667   3.65781   6.30748  -0.06306   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.20208611   0.770  -0.02054   3.65666   6.32825  -0.00045   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  6.22311743   0.770  -0.06161   3.65563   6.34627   0.05382   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.24317714   0.770  -0.09780   3.65470   6.36210   0.10154   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.26235108   0.770  -0.13015   3.65385   6.37624   0.14418   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.28071417   0.770  -0.15944   3.65308   6.38903   0.18276   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.29833221   0.770  -0.18600   3.65238   6.40063   0.21774   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.31526332   0.770  -0.21045   3.65173   6.41131   0.24996   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.33155906   0.770  -0.23316   3.65112   6.42121   0.27983   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.34726539   0.770  -0.25425   3.65056   6.43041   0.30763   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.36242347   0.770  -0.27391   3.65005   6.43901   0.33358   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.37707028   0.770  -0.29232   3.64956   6.44706   0.35791   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.39123920   0.770  -0.30964   3.64911   6.45464   0.38080   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.40496042   0.770  -0.32598   3.64869   6.46179   0.40242   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.41826138   0.770  -0.34149   3.64828   6.46859   0.42295   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.43116705   0.770  -0.35627   3.64790   6.47506   0.44252   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.44370025   0.770  -0.37042   3.64753   6.48126   0.46126   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.45588187   0.770  -0.38384   3.64719   6.48715   0.47906   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.46773112   0.770  -0.39663   3.64686   6.49276   0.49603   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.47926564   0.770  -0.40903   3.64654   6.49819   0.51247   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.49050172   0.770  -0.42087   3.64624   6.50339   0.52818   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.50145442   0.770  -0.43221   3.64595   6.50836   0.54323   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.51213768   0.770  -0.44332   3.64567   6.51324   0.55799   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.52256443   0.770  -0.45377   3.64540   6.51782   0.57186   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.53274671   0.770  -0.46408   3.64514   6.52234   0.58555   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.54269573   0.770  -0.47389   3.64489   6.52665   0.59858   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.55242192   0.770  -0.48352   3.64464   6.53088   0.61137   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.56193505   0.770  -0.49273   3.64440   6.53492   0.62362   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.57124426   0.770  -0.50180   3.64417   6.53890   0.63567   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.58035810   0.770  -0.51046   3.64395   6.54270   0.64718   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.58928461   0.770  -0.51907   3.64373   6.54648   0.65862   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.59803133   0.770  -0.52719   3.64353   6.55005   0.66943   0.00000   0.000E+00   0.000E+00   1.000E+00
