 # M = 1.30 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
 121  6.24232542   0.770   0.55504   3.72760   6.64779   0.35724   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.24581632   0.770   0.55452   3.72788   6.64971   0.36475   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.24927939   0.770   0.55401   3.72816   6.65163   0.37226   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.25271505   0.770   0.55350   3.72844   6.65354   0.37977   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.25612376   0.770   0.55314   3.72873   6.65544   0.38716   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.25950591   0.770   0.55286   3.72901   6.65733   0.39448   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.26286193   0.770   0.55258   3.72930   6.65922   0.40181   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.26619221   0.770   0.55231   3.72959   6.66111   0.40914   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.26949716   0.770   0.55218   3.72989   6.66299   0.41635   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.27277714   0.770   0.55211   3.73018   6.66485   0.42351   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.27603253   0.770   0.55205   3.73048   6.66672   0.43067   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.27926370   0.770   0.55199   3.73078   6.66859   0.43783   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.28247102   0.770   0.55207   3.73108   6.67044   0.44487   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.28565481   0.770   0.55220   3.73138   6.67229   0.45187   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.28881544   0.770   0.55234   3.73169   6.67414   0.45887   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.29195323   0.770   0.55247   3.73199   6.67598   0.46588   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.29506852   0.770   0.55277   3.73229   6.67782   0.47276   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.29816161   0.770   0.55310   3.73260   6.67965   0.47962   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.30123284   0.770   0.55342   3.73290   6.68148   0.48649   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.30428249   0.770   0.55375   3.73321   6.68332   0.49335   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.30731088   0.770   0.55426   3.73352   6.68514   0.50009   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.31031830   0.770   0.55477   3.73382   6.68696   0.50683   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.31330504   0.770   0.55528   3.73413   6.68877   0.51357   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.31627138   0.770   0.55582   3.73444   6.69059   0.52029   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.31921759   0.770   0.55652   3.73475   6.69240   0.52691   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.32214395   0.770   0.55723   3.73506   6.69421   0.53352   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.32505072   0.770   0.55793   3.73538   6.69602   0.54014   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.32793817   0.770   0.55871   3.73569   6.69782   0.54672   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.33080655   0.770   0.55961   3.73601   6.69961   0.55324   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.33365611   0.770   0.56051   3.73633   6.70141   0.55976   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.33648709   0.770   0.56140   3.73665   6.70321   0.56628   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.33929974   0.770   0.56245   3.73697   6.70500   0.57273   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.34209429   0.770   0.56354   3.73730   6.70680   0.57916   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.34487097   0.770   0.56463   3.73763   6.70859   0.58558   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.34763001   0.770   0.56574   3.73796   6.71038   0.59200   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.35037163   0.770   0.56703   3.73829   6.71217   0.59835   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.35309606   0.770   0.56831   3.73863   6.71396   0.60469   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.35580350   0.770   0.56959   3.73896   6.71574   0.61103   0.00000   0.000E+00   0.000E+00   1.000E+00
 159  6.35849417   0.770   0.57100   3.73930   6.71753   0.61733   0.00000   0.000E+00   0.000E+00   1.000E+00
 160  6.36116826   0.770   0.57250   3.73965   6.71932   0.62360   0.00000   0.000E+00   0.000E+00   1.000E+00
 161  6.36382600   0.770   0.57400   3.74000   6.72110   0.62987   0.00000   0.000E+00   0.000E+00   1.000E+00
 162  6.36646757   0.770   0.57552   3.74035   6.72289   0.63614   0.00000   0.000E+00   0.000E+00   1.000E+00
 163  6.36909317   0.770   0.57722   3.74072   6.72467   0.64233   0.00000   0.000E+00   0.000E+00   1.000E+00
 164  6.37170299   0.770   0.57892   3.74108   6.72645   0.64852   0.00000   0.000E+00   0.000E+00   1.000E+00
 165  6.37429722   0.770   0.58062   3.74144   6.72824   0.65472   0.00000   0.000E+00   0.000E+00   1.000E+00
 166  6.37687605   0.770   0.58245   3.74181   6.73002   0.66087   0.00000   0.000E+00   0.000E+00   1.000E+00
 167  6.37943965   0.770   0.58431   3.74218   6.73181   0.66701   0.00000   0.000E+00   0.000E+00   1.000E+00
 168  6.38198821   0.770   0.58617   3.74255   6.73360   0.67315   0.00000   0.000E+00   0.000E+00   1.000E+00
 169  6.38452190   0.770   0.58815   3.74293   6.73538   0.67926   0.00000   0.000E+00   0.000E+00   1.000E+00
 170  6.38704090   0.770   0.59022   3.74332   6.73717   0.68534   0.00000   0.000E+00   0.000E+00   1.000E+00
 171  6.38954537   0.770   0.59230   3.74371   6.73895   0.69143   0.00000   0.000E+00   0.000E+00   1.000E+00
 172  6.39203548   0.770   0.59444   3.74410   6.74074   0.69749   0.00000   0.000E+00   0.000E+00   1.000E+00
 173  6.39451139   0.770   0.59666   3.74450   6.74253   0.70354   0.00000   0.000E+00   0.000E+00   1.000E+00
 174  6.39697327   0.770   0.59889   3.74490   6.74433   0.70958   0.00000   0.000E+00   0.000E+00   1.000E+00
 175  6.39942127   0.770   0.60117   3.74530   6.74612   0.71561   0.00000   0.000E+00   0.000E+00   1.000E+00
 176  6.40185555   0.770   0.60353   3.74571   6.74791   0.72160   0.00000   0.000E+00   0.000E+00   1.000E+00
 177  6.40427626   0.770   0.60590   3.74612   6.74970   0.72760   0.00000   0.000E+00   0.000E+00   1.000E+00
 178  6.40668355   0.770   0.60834   3.74653   6.75150   0.73358   0.00000   0.000E+00   0.000E+00   1.000E+00
 179  6.40907758   0.770   0.61086   3.74695   6.75330   0.73954   0.00000   0.000E+00   0.000E+00   1.000E+00
 180  6.41145848   0.770   0.61338   3.74737   6.75510   0.74550   0.00000   0.000E+00   0.000E+00   1.000E+00
 181  6.41382639   0.770   0.61597   3.74780   6.75690   0.75144   0.00000   0.000E+00   0.000E+00   1.000E+00
 182  6.41618147   0.770   0.61860   3.74822   6.75871   0.75736   0.00000   0.000E+00   0.000E+00   1.000E+00
 183  6.41852384   0.770   0.62123   3.74865   6.76051   0.76329   0.00000   0.000E+00   0.000E+00   1.000E+00
 184  6.42085365   0.770   0.62394   3.74908   6.76232   0.76919   0.00000   0.000E+00   0.000E+00   1.000E+00
 185  6.42317103   0.770   0.62666   3.74952   6.76413   0.77509   0.00000   0.000E+00   0.000E+00   1.000E+00
 186  6.42547610   0.770   0.62941   3.74995   6.76594   0.78099   0.00000   0.000E+00   0.000E+00   1.000E+00
 187  6.42776901   0.770   0.63224   3.75040   6.76776   0.78686   0.00000   0.000E+00   0.000E+00   1.000E+00
 188  6.43004988   0.770   0.63507   3.75084   6.76957   0.79273   0.00000   0.000E+00   0.000E+00   1.000E+00
 189  6.43231882   0.770   0.63791   3.75128   6.77139   0.79859   0.00000   0.000E+00   0.000E+00   1.000E+00
 190  6.43457598   0.770   0.64076   3.75173   6.77321   0.80444   0.00000   0.000E+00   0.000E+00   1.000E+00
 191  6.43682147   0.770   0.64363   3.75217   6.77503   0.81028   0.00000   0.000E+00   0.000E+00   1.000E+00
 192  6.43905540   0.770   0.64658   3.75263   6.77686   0.81612   0.00000   0.000E+00   0.000E+00   1.000E+00
 193  6.44127790   0.770   0.64952   3.75308   6.77870   0.82196   0.00000   0.000E+00   0.000E+00   1.000E+00
 194  6.44348909   0.770   0.65247   3.75354   6.78053   0.82777   0.00000   0.000E+00   0.000E+00   1.000E+00
 195  6.44568908   0.770   0.65541   3.75400   6.78236   0.83357   0.00000   0.000E+00   0.000E+00   1.000E+00
 196  6.44787797   0.770   0.65836   3.75446   6.78419   0.83937   0.00000   0.000E+00   0.000E+00   1.000E+00
 197  6.45005590   0.770   0.66131   3.75491   6.78603   0.84517   0.00000   0.000E+00   0.000E+00   1.000E+00
 198  6.45222295   0.770   0.66426   3.75537   6.78787   0.85095   0.00000   0.000E+00   0.000E+00   1.000E+00
 199  6.45437924   0.770   0.66720   3.75584   6.78971   0.85673   0.00000   0.000E+00   0.000E+00   1.000E+00
 200  6.45652488   0.770   0.67014   3.75630   6.79156   0.86250   0.00000   0.000E+00   0.000E+00   1.000E+00
 201  6.45865997   0.770   0.67304   3.75676   6.79341   0.86826   0.00000   0.000E+00   0.000E+00   1.000E+00
 202  6.46078462   0.770   0.67595   3.75723   6.79526   0.87402   0.00000   0.000E+00   0.000E+00   1.000E+00
 203  6.46289892   0.770   0.67879   3.75769   6.79711   0.87976   0.00000   0.000E+00   0.000E+00   1.000E+00
 204  6.46500298   0.770   0.68163   3.75816   6.79896   0.88551   0.00000   0.000E+00   0.000E+00   1.000E+00
 205  6.46709690   0.770   0.68446   3.75863   6.80082   0.89124   0.00000   0.000E+00   0.000E+00   1.000E+00
 206  6.46918077   0.770   0.68729   3.75910   6.80267   0.89697   0.00000   0.000E+00   0.000E+00   1.000E+00
 207  6.47125468   0.770   0.69004   3.75957   6.80453   0.90269   0.00000   0.000E+00   0.000E+00   1.000E+00
 208  6.47331874   0.770   0.69278   3.76004   6.80639   0.90840   0.00000   0.000E+00   0.000E+00   1.000E+00
 209  6.47537304   0.770   0.69544   3.76052   6.80825   0.91410   0.00000   0.000E+00   0.000E+00   1.000E+00
 210  6.47741767   0.770   0.69810   3.76100   6.81011   0.91980   0.00000   0.000E+00   0.000E+00   1.000E+00
 211  6.47945271   0.770   0.70068   3.76147   6.81198   0.92549   0.00000   0.000E+00   0.000E+00   1.000E+00
 212  6.48147826   0.770   0.70326   3.76195   6.81385   0.93117   0.00000   0.000E+00   0.000E+00   1.000E+00
 213  6.48349441   0.770   0.70576   3.76243   6.81571   0.93685   0.00000   0.000E+00   0.000E+00   1.000E+00
 214  6.48550125   0.770   0.70824   3.76291   6.81758   0.94252   0.00000   0.000E+00   0.000E+00   1.000E+00
 215  6.48749885   0.770   0.71064   3.76340   6.81944   0.94819   0.00000   0.000E+00   0.000E+00   1.000E+00
 216  6.48948730   0.770   0.71301   3.76388   6.82131   0.95384   0.00000   0.000E+00   0.000E+00   1.000E+00
 217  6.49146670   0.770   0.71535   3.76437   6.82318   0.95949   0.00000   0.000E+00   0.000E+00   1.000E+00
 218  6.49343711   0.770   0.71763   3.76486   6.82505   0.96513   0.00000   0.000E+00   0.000E+00   1.000E+00
 219  6.49539862   0.770   0.71987   3.76535   6.82692   0.97076   0.00000   0.000E+00   0.000E+00   1.000E+00
 220  6.49735132   0.770   0.72204   3.76585   6.82879   0.97639   0.00000   0.000E+00   0.000E+00   1.000E+00
 221  6.49929527   0.770   0.72419   3.76634   6.83067   0.98201   0.00000   0.000E+00   0.000E+00   1.000E+00
 222  6.50123056   0.770   0.72626   3.76684   6.83253   0.98762   0.00000   0.000E+00   0.000E+00   1.000E+00
 223  6.50315726   0.770   0.72832   3.76734   6.83440   0.99322   0.00000   8.534E-05   0.000E+00   9.999E-01
 224  6.50507546   0.770   0.73035   3.76784   6.83626   0.99881   0.00000   6.596E-04   0.000E+00   9.993E-01
 225  6.50698522   0.770   0.73234   3.76835   6.83813   1.00440   0.00000   1.000E-03   0.000E+00   9.990E-01
 226  6.50888662   0.770   0.73427   3.76886   6.84000   1.00998   0.00000   1.000E-03   0.000E+00   9.990E-01
 227  6.51077973   0.770   0.73615   3.76937   6.84186   1.01555   0.00000   1.000E-03   0.000E+00   9.990E-01
