 # M = 5.50 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.01118285   0.770   2.54801   3.71123   6.28301  -1.99544   0.00000   2.290E-01   0.000E+00   7.570E-01
   2  4.09903272   0.770   2.59474   3.71228   6.29439  -1.92429   0.00000   2.260E-01   0.000E+00   7.600E-01
   3  4.17206714   0.770   2.65562   3.71363   6.30810  -1.85659   0.00000   2.197E-01   0.000E+00   7.653E-01
   4  4.23456945   0.770   2.72053   3.71558   6.32409  -1.79006   0.00000   2.130E-01   0.000E+00   7.700E-01
   5  4.28919793   0.770   2.76728   3.71820   6.34160  -1.72444   0.00000   2.120E-01   0.000E+00   7.690E-01
   6  4.33771630   0.770   2.79974   3.72143   6.36013  -1.65960   0.00000   2.085E-01   0.000E+00   7.695E-01
   7  4.38135490   0.770   2.82802   3.72558   6.37946  -1.59546   0.00000   1.995E-01   0.000E+00   7.765E-01
   8  4.42100622   0.770   2.85516   3.73161   6.39973  -1.53117   0.00000   1.871E-01   0.000E+00   7.892E-01
   9  4.45733830   0.770   2.88189   3.74150   6.42231  -1.46237   0.00000   1.760E-01   0.000E+00   8.020E-01
  10  4.49086417   0.770   2.90607   3.75514   6.44571  -1.39276   0.00000   1.679E-01   0.000E+00   8.124E-01
  11  4.52198641   0.770   2.92753   3.77078   6.46932  -1.32373   0.00000   1.577E-01   0.000E+00   8.250E-01
  12  4.55102675   0.770   2.94581   3.78681   6.49300  -1.25535   0.00000   1.453E-01   0.000E+00   8.409E-01
  13  4.57824633   0.770   2.96040   3.80275   6.51659  -1.18790   0.00000   1.317E-01   0.000E+00   8.570E-01
  14  4.60386007   0.770   2.97139   3.81829   6.53992  -1.12153   0.00000   1.196E-01   0.000E+00   8.728E-01
  15  4.62804693   0.770   2.97931   3.83328   6.56282  -1.05645   0.00000   1.100E-01   0.000E+00   8.870E-01
  16  4.65095753   0.770   2.98485   3.84762   6.58520  -0.99284   0.00000   1.054E-01   0.000E+00   9.012E-01
  17  4.67271984   0.770   2.98894   3.86136   6.60701  -0.93069   0.00000   1.064E-01   0.000E+00   9.128E-01
  18  4.69344349   0.770   2.99227   3.87457   6.62823  -0.87004   0.00000   1.162E-01   0.000E+00   9.238E-01
  19  4.71322312   0.770   2.99539   3.88730   6.64887  -0.81085   0.00000   1.375E-01   0.000E+00   9.334E-01
  20  4.73214101   0.770   2.99860   3.89962   6.66894  -0.75315   0.00000   1.767E-01   0.000E+00   9.417E-01
  21  4.75026912   0.770   3.00211   3.91160   6.68849  -0.69681   0.00000   2.385E-01   0.000E+00   9.495E-01
  22  4.76767076   0.770   3.00592   3.92328   6.70753  -0.64181   0.00000   3.327E-01   0.000E+00   9.563E-01
  23  4.78440192   0.770   3.01005   3.93466   6.72610  -0.58808   0.00000   4.716E-01   0.000E+00   9.624E-01
