 # M = 1.70 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06127522   0.770   1.59537   3.70067   6.18348  -1.57213   0.00000   9.380E-01   0.000E+00   6.190E-02
   2  5.09391846   0.770   1.59175   3.70082   6.18554  -1.56594   0.00000   9.380E-01   0.000E+00   6.192E-02
   3  5.12427870   0.770   1.58814   3.70096   6.18760  -1.55976   0.00000   9.380E-01   0.000E+00   6.194E-02
   4  5.15265452   0.770   1.58452   3.70111   6.18967  -1.55357   0.00000   9.380E-01   0.000E+00   6.196E-02
   5  5.17928949   0.770   1.58091   3.70125   6.19173  -1.54738   0.00000   9.380E-01   0.000E+00   6.198E-02
   6  5.20438492   0.770   1.57725   3.70140   6.19381  -1.54113   0.00000   9.377E-01   0.000E+00   6.233E-02
   7  5.22810910   0.770   1.57348   3.70155   6.19597  -1.53466   0.00000   9.362E-01   0.000E+00   6.366E-02
   8  5.25060416   0.770   1.56970   3.70170   6.19813  -1.52819   0.00000   9.348E-01   0.000E+00   6.499E-02
   9  5.27199120   0.770   1.56593   3.70186   6.20028  -1.52172   0.00000   9.334E-01   0.000E+00   6.631E-02
  10  5.29237427   0.770   1.56215   3.70201   6.20244  -1.51525   0.00000   9.320E-01   0.000E+00   6.764E-02
  11  5.31184343   0.770   1.55825   3.70217   6.20466  -1.50857   0.00000   9.302E-01   0.000E+00   6.939E-02
  12  5.33047711   0.770   1.55401   3.70234   6.20708  -1.50132   0.00000   9.275E-01   0.000E+00   7.222E-02
  13  5.34834409   0.770   1.54978   3.70250   6.20949  -1.49408   0.00000   9.247E-01   0.000E+00   7.504E-02
  14  5.36550496   0.770   1.54554   3.70267   6.21191  -1.48683   0.00000   9.220E-01   0.000E+00   7.787E-02
  15  5.38201344   0.770   1.54131   3.70284   6.21432  -1.47959   0.00000   9.193E-01   0.000E+00   8.070E-02
  16  5.39791730   0.770   1.53666   3.70303   6.21697  -1.47164   0.00000   9.152E-01   0.000E+00   8.482E-02
  17  5.41325928   0.770   1.53166   3.70323   6.21982  -1.46308   0.00000   9.100E-01   0.000E+00   9.004E-02
  18  5.42807773   0.770   1.52665   3.70343   6.22267  -1.45452   0.00000   9.047E-01   0.000E+00   9.526E-02
  19  5.44240720   0.770   1.52165   3.70363   6.22553  -1.44596   0.00000   8.995E-01   0.000E+00   1.005E-01
  20  5.45627893   0.770   1.51629   3.70384   6.22859  -1.43678   0.00000   8.930E-01   0.000E+00   1.070E-01
  21  5.46972127   0.770   1.51016   3.70408   6.23207  -1.42632   0.00000   8.837E-01   0.000E+00   1.163E-01
  22  5.48276000   0.770   1.50403   3.70432   6.23556  -1.41585   0.00000   8.744E-01   0.000E+00   1.256E-01
  23  5.49541865   0.770   1.49790   3.70456   6.23905  -1.40539   0.00000   8.652E-01   0.000E+00   1.348E-01
  24  5.50771877   0.770   1.49062   3.70485   6.24319  -1.39297   0.00000   8.506E-01   0.000E+00   1.494E-01
  25  5.51968009   0.770   1.48299   3.70514   6.24753  -1.37995   0.00000   8.344E-01   0.000E+00   1.656E-01
  26  5.53132078   0.770   1.47536   3.70544   6.25187  -1.36693   0.00000   8.183E-01   0.000E+00   1.817E-01
  27  5.54265759   0.770   1.46613   3.70579   6.25711  -1.35119   0.00000   7.924E-01   0.000E+00   2.076E-01
  28  5.55370597   0.770   1.45664   3.70616   6.26250  -1.33502   0.00000   7.650E-01   0.000E+00   2.350E-01
  29  5.56448025   0.770   1.44606   3.70656   6.26851  -1.31698   0.00000   7.297E-01   0.000E+00   2.703E-01
  30  5.57499368   0.770   1.43448   3.70701   6.27509  -1.29724   0.00000   6.872E-01   0.000E+00   3.128E-01
  31  5.58525861   0.770   1.42150   3.70750   6.28245  -1.27516   0.00000   6.333E-01   0.000E+00   3.667E-01
  32  5.59528651   0.770   1.40754   3.70803   6.29036  -1.25143   0.00000   5.714E-01   0.000E+00   4.286E-01
  33  5.60508809   0.770   1.39178   3.70861   6.29928  -1.22467   0.00000   4.948E-01   0.000E+00   5.052E-01
  34  5.61467332   0.770   1.37471   3.70924   6.30894  -1.19568   0.00000   4.095E-01   0.000E+00   5.905E-01
  35  5.62405156   0.770   1.35651   3.70990   6.31928  -1.16476   0.00000   3.213E-01   0.000E+00   6.787E-01
  36  5.63323156   0.770   1.33748   3.71058   6.33004  -1.13251   0.00000   2.373E-01   0.000E+00   7.627E-01
  37  5.64222153   0.770   1.31806   3.71127   6.34099  -1.09967   0.00000   1.647E-01   0.000E+00   8.353E-01
  38  5.65102916   0.770   1.29874   3.71194   6.35153  -1.06612   0.00000   1.076E-01   0.000E+00   8.924E-01
  39  5.65966173   0.770   1.27972   3.71262   6.35941  -1.02785   0.00000   3.513E-02   0.000E+00   9.641E-01
