 # M = 0.25 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  44  6.52278575   0.770  -0.70052   3.61135   6.32197   0.48376   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.53697872   0.770  -0.72169   3.61113   6.33175   0.51353   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.55072249   0.770  -0.74143   3.61094   6.34089   0.54139   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.56404464   0.770  -0.75994   3.61076   6.34946   0.56754   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.57697025   0.770  -0.77734   3.61060   6.35754   0.59218   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.58952227   0.770  -0.79378   3.61046   6.36518   0.61549   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.60172167   0.770  -0.80918   3.61033   6.37234   0.63738   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.61358773   0.770  -0.82384   3.61021   6.37916   0.65822   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.62513818   0.770  -0.83783   3.61010   6.38568   0.67816   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.63638938   0.770  -0.85127   3.60999   6.39195   0.69734   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.64735645   0.770  -0.86393   3.60990   6.39786   0.71543   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.65805337   0.770  -0.87612   3.60981   6.40354   0.73285   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.66849314   0.770  -0.88797   3.60972   6.40908   0.74979   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.67868784   0.770  -0.89909   3.60964   6.41427   0.76571   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.68864870   0.770  -0.90998   3.60957   6.41936   0.78130   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.69838622   0.770  -0.92041   3.60949   6.42423   0.79624   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.70791019   0.770  -0.93048   3.60943   6.42894   0.81069   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.71722977   0.770  -0.94024   3.60936   6.43352   0.82471   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.72635356   0.770  -0.94963   3.60930   6.43791   0.83820   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.73528961   0.770  -0.95880   3.60924   6.44219   0.85135   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.74404549   0.770  -0.96763   3.60918   6.44632   0.86404   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.75262832   0.770  -0.97622   3.60912   6.45033   0.87637   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.76104482   0.770  -0.98459   3.60907   6.45425   0.88840   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.76930130   0.770  -0.99264   3.60902   6.45801   0.89997   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.77740375   0.770  -1.00066   3.60897   6.46176   0.91150   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.78535779   0.770  -1.00820   3.60892   6.46529   0.92236   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.79316877   0.770  -1.01574   3.60887   6.46881   0.93323   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.80084175   0.770  -1.02301   3.60882   6.47221   0.94370   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.80838151   0.770  -1.03008   3.60878   6.47552   0.95389   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.81579261   0.770  -1.03715   3.60873   6.47883   0.96407   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.82307936   0.770  -1.04381   3.60869   6.48194   0.97366   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.83024586   0.770  -1.05045   3.60865   6.48504   0.98320   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.83729602   0.770  -1.05703   3.60861   6.48812   0.99267   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.84423356   0.770  -1.06325   3.60857   6.49102   1.00162   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.85106201   0.770  -1.06946   3.60853   6.49392   1.01057   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.85778476   0.770  -1.07565   3.60849   6.49680   1.01947   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.86440503   0.770  -1.08147   3.60845   6.49952   1.02787   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.87092590   0.770  -1.08730   3.60841   6.50223   1.03626   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.87735030   0.770  -1.09312   3.60838   6.50495   1.04465   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.88368105   0.770  -1.09864   3.60834   6.50752   1.05259   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.88992084   0.770  -1.10410   3.60830   6.51006   1.06046   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.89607225   0.770  -1.10957   3.60827   6.51261   1.06833   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.90213775   0.770  -1.11488   3.60824   6.51509   1.07599   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.90811970   0.770  -1.12001   3.60820   6.51747   1.08338   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.91402037   0.770  -1.12514   3.60817   6.51986   1.09076   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.91984194   0.770  -1.13026   3.60814   6.52224   1.09815   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.92558651   0.770  -1.13515   3.60810   6.52451   1.10519   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.93125608   0.770  -1.13996   3.60807   6.52674   1.11213   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.93685259   0.770  -1.14477   3.60804   6.52898   1.11906   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.94237790   0.770  -1.14958   3.60800   6.53121   1.12600   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.94783380   0.770  -1.15413   3.60797   6.53333   1.13257   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.95322200   0.770  -1.15865   3.60795   6.53542   1.13909   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.95854418   0.770  -1.16316   3.60792   6.53752   1.14560   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.96380192   0.770  -1.16767   3.60789   6.53962   1.15211   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.96899676   0.770  -1.17198   3.60786   6.54162   1.15834   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.97413021   0.770  -1.17622   3.60783   6.54359   1.16444   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.97920368   0.770  -1.18045   3.60780   6.54556   1.17054   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.98421857   0.770  -1.18468   3.60777   6.54752   1.17664   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.98917621   0.770  -1.18884   3.60774   6.54945   1.18264   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.99407789   0.770  -1.19281   3.60771   6.55130   1.18835   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.99892487   0.770  -1.19678   3.60769   6.55314   1.19407   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  7.00371835   0.770  -1.20076   3.60766   6.55498   1.19978   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  7.00845950   0.770  -1.20473   3.60763   6.55682   1.20550   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  7.01314945   0.770  -1.20856   3.60761   6.55859   1.21102   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  7.01778930   0.770  -1.21229   3.60758   6.56032   1.21638   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  7.02238009   0.770  -1.21602   3.60755   6.56204   1.22175   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  7.02692287   0.770  -1.21974   3.60753   6.56377   1.22711   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  7.03141862   0.770  -1.22347   3.60750   6.56549   1.23248   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  7.03586831   0.770  -1.22708   3.60748   6.56716   1.23767   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  7.04027286   0.770  -1.23058   3.60745   6.56878   1.24270   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  7.04463320   0.770  -1.23408   3.60742   6.57039   1.24773   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  7.04895019   0.770  -1.23758   3.60740   6.57201   1.25276   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  7.05322469   0.770  -1.24108   3.60737   6.57362   1.25779   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  7.05745754   0.770  -1.24455   3.60735   6.57522   1.26277   0.00000   2.703E-05   0.000E+00   1.000E+00
 118  7.06164952   0.770  -1.24783   3.60732   6.57674   1.26749   0.00000   2.020E-04   0.000E+00   9.998E-01
 119  7.06580143   0.770  -1.25112   3.60730   6.57825   1.27222   0.00000   3.770E-04   0.000E+00   9.996E-01
 120  7.06991402   0.770  -1.25440   3.60727   6.57977   1.27694   0.00000   5.519E-04   0.000E+00   9.994E-01
 121  7.07398803   0.770  -1.25768   3.60725   6.58128   1.28167   0.00000   7.269E-04   0.000E+00   9.993E-01
 122  7.07802418   0.770  -1.26097   3.60722   6.58280   1.28639   0.00000   9.019E-04   0.000E+00   9.991E-01
 123  7.08202316   0.770  -1.26416   3.60720   6.58427   1.29099   0.00000   1.000E-03   0.000E+00   9.990E-01
 124  7.08598565   0.770  -1.26725   3.60718   6.58569   1.29542   0.00000   1.000E-03   0.000E+00   9.990E-01
 125  7.08991232   0.770  -1.27033   3.60715   6.58711   1.29986   0.00000   1.000E-03   0.000E+00   9.990E-01
 126  7.09380381   0.770  -1.27341   3.60713   6.58853   1.30430   0.00000   1.000E-03   0.000E+00   9.990E-01
 127  7.09766073   0.770  -1.27649   3.60711   6.58995   1.30873   0.00000   1.000E-03   0.000E+00   9.990E-01
 128  7.10148370   0.770  -1.27957   3.60708   6.59137   1.31317   0.00000   1.000E-03   0.000E+00   9.990E-01
 129  7.10527332   0.770  -1.28259   3.60706   6.59275   1.31751   0.00000   1.000E-03   0.000E+00   9.990E-01
 130  7.10903015   0.770  -1.28548   3.60704   6.59408   1.32168   0.00000   1.000E-03   0.000E+00   9.990E-01
 131  7.11275476   0.770  -1.28837   3.60702   6.59541   1.32584   0.00000   1.000E-03   0.000E+00   9.990E-01
 132  7.11644770   0.770  -1.29127   3.60699   6.59674   1.33001   0.00000   1.000E-03   0.000E+00   9.990E-01
 133  7.12010950   0.770  -1.29416   3.60697   6.59807   1.33417   0.00000   1.000E-03   0.000E+00   9.990E-01
 134  7.12374069   0.770  -1.29705   3.60695   6.59939   1.33834   0.00000   1.000E-03   0.000E+00   9.990E-01
 135  7.12734176   0.770  -1.29994   3.60692   6.60072   1.34250   0.00000   1.000E-03   0.000E+00   9.990E-01
 136  7.13091323   0.770  -1.30268   3.60690   6.60198   1.34644   0.00000   1.000E-03   0.000E+00   9.990E-01
 137  7.13445556   0.770  -1.30539   3.60688   6.60322   1.35033   0.00000   1.000E-03   0.000E+00   9.990E-01
 138  7.13796923   0.770  -1.30811   3.60686   6.60447   1.35422   0.00000   1.000E-03   0.000E+00   9.990E-01
 139  7.14145470   0.770  -1.31082   3.60684   6.60571   1.35812   0.00000   1.000E-03   0.000E+00   9.990E-01
 140  7.14491242   0.770  -1.31353   3.60681   6.60696   1.36201   0.00000   1.000E-03   0.000E+00   9.990E-01
 141  7.14834283   0.770  -1.31624   3.60679   6.60821   1.36591   0.00000   1.000E-03   0.000E+00   9.990E-01
 142  7.15174636   0.770  -1.31896   3.60677   6.60945   1.36980   0.00000   1.000E-03   0.000E+00   9.990E-01
 143  7.15512342   0.770  -1.32151   3.60675   6.61062   1.37347   0.00000   1.000E-03   0.000E+00   9.990E-01
 144  7.15847442   0.770  -1.32406   3.60673   6.61179   1.37712   0.00000   1.000E-03   0.000E+00   9.990E-01
 145  7.16179977   0.770  -1.32660   3.60671   6.61296   1.38077   0.00000   1.000E-03   0.000E+00   9.990E-01
 146  7.16509984   0.770  -1.32914   3.60669   6.61412   1.38442   0.00000   1.000E-03   0.000E+00   9.990E-01
 147  7.16837503   0.770  -1.33169   3.60667   6.61529   1.38808   0.00000   1.000E-03   0.000E+00   9.990E-01
 148  7.17162570   0.770  -1.33423   3.60665   6.61646   1.39173   0.00000   1.000E-03   0.000E+00   9.990E-01
 149  7.17485223   0.770  -1.33678   3.60663   6.61762   1.39538   0.00000   1.000E-03   0.000E+00   9.990E-01
 150  7.17805496   0.770  -1.33923   3.60661   6.61875   1.39891   0.00000   1.073E-03   0.000E+00   9.989E-01
 151  7.18123424   0.770  -1.34161   3.60659   6.61984   1.40234   0.00000   1.200E-03   0.000E+00   9.988E-01
 152  7.18439042   0.770  -1.34400   3.60657   6.62093   1.40576   0.00000   1.327E-03   0.000E+00   9.987E-01
 153  7.18752382   0.770  -1.34638   3.60656   6.62202   1.40919   0.00000   1.455E-03   0.000E+00   9.985E-01
 154  7.19063479   0.770  -1.34877   3.60654   6.62311   1.41262   0.00000   1.582E-03   0.000E+00   9.984E-01
 155  7.19372362   0.770  -1.35115   3.60652   6.62420   1.41605   0.00000   1.709E-03   0.000E+00   9.983E-01
 156  7.19679064   0.770  -1.35354   3.60650   6.62529   1.41948   0.00000   1.836E-03   0.000E+00   9.982E-01
 157  7.19983615   0.770  -1.35592   3.60649   6.62638   1.42291   0.00000   1.963E-03   0.000E+00   9.980E-01
 158  7.20286046   0.770  -1.35820   3.60647   6.62743   1.42619   0.00000   2.000E-03   0.000E+00   9.980E-01
 159  7.20586385   0.770  -1.36043   3.60645   6.62845   1.42940   0.00000   2.000E-03   0.000E+00   9.980E-01
 160  7.20884661   0.770  -1.36267   3.60643   6.62947   1.43262   0.00000   2.000E-03   0.000E+00   9.980E-01
 161  7.21180903   0.770  -1.36490   3.60641   6.63050   1.43583   0.00000   2.000E-03   0.000E+00   9.980E-01
 162  7.21475137   0.770  -1.36714   3.60640   6.63152   1.43905   0.00000   2.000E-03   0.000E+00   9.980E-01
 163  7.21767392   0.770  -1.36937   3.60638   6.63254   1.44226   0.00000   2.000E-03   0.000E+00   9.980E-01
 164  7.22057693   0.770  -1.37160   3.60636   6.63356   1.44548   0.00000   2.000E-03   0.000E+00   9.980E-01
 165  7.22346066   0.770  -1.37384   3.60634   6.63459   1.44869   0.00000   2.000E-03   0.000E+00   9.980E-01
 166  7.22632538   0.770  -1.37603   3.60632   6.63559   1.45185   0.00000   2.036E-03   0.000E+00   9.980E-01
 167  7.22917132   0.770  -1.37812   3.60631   6.63655   1.45487   0.00000   2.148E-03   0.000E+00   9.979E-01
 168  7.23199873   0.770  -1.38021   3.60629   6.63750   1.45788   0.00000   2.260E-03   0.000E+00   9.977E-01
 169  7.23480785   0.770  -1.38231   3.60628   6.63846   1.46090   0.00000   2.371E-03   0.000E+00   9.976E-01
 170  7.23759892   0.770  -1.38440   3.60626   6.63942   1.46392   0.00000   2.483E-03   0.000E+00   9.975E-01
 171  7.24037217   0.770  -1.38650   3.60625   6.64038   1.46694   0.00000   2.595E-03   0.000E+00   9.974E-01
 172  7.24312782   0.770  -1.38859   3.60623   6.64133   1.46996   0.00000   2.707E-03   0.000E+00   9.973E-01
 173  7.24586609   0.770  -1.39068   3.60622   6.64229   1.47298   0.00000   2.818E-03   0.000E+00   9.972E-01
 174  7.24858721   0.770  -1.39278   3.60620   6.64325   1.47600   0.00000   2.930E-03   0.000E+00   9.971E-01
 175  7.25129138   0.770  -1.39482   3.60618   6.64418   1.47895   0.00000   3.000E-03   0.000E+00   9.970E-01
 176  7.25397883   0.770  -1.39678   3.60617   6.64508   1.48178   0.00000   3.000E-03   0.000E+00   9.970E-01
 177  7.25664974   0.770  -1.39874   3.60616   6.64598   1.48462   0.00000   3.000E-03   0.000E+00   9.970E-01
 178  7.25930433   0.770  -1.40070   3.60614   6.64688   1.48745   0.00000   3.000E-03   0.000E+00   9.970E-01
 179  7.26194279   0.770  -1.40266   3.60613   6.64777   1.49029   0.00000   3.000E-03   0.000E+00   9.970E-01
 180  7.26456531   0.770  -1.40462   3.60612   6.64867   1.49312   0.00000   3.000E-03   0.000E+00   9.970E-01
 181  7.26717210   0.770  -1.40658   3.60610   6.64957   1.49596   0.00000   3.000E-03   0.000E+00   9.970E-01
 182  7.26976333   0.770  -1.40854   3.60609   6.65046   1.49879   0.00000   3.000E-03   0.000E+00   9.970E-01
 183  7.27233920   0.770  -1.41050   3.60608   6.65136   1.50163   0.00000   3.000E-03   0.000E+00   9.970E-01
 184  7.27489987   0.770  -1.41246   3.60606   6.65226   1.50447   0.00000   3.000E-03   0.000E+00   9.970E-01
 185  7.27744554   0.770  -1.41432   3.60605   6.65311   1.50715   0.00000   3.080E-03   0.000E+00   9.969E-01
 186  7.27997637   0.770  -1.41616   3.60604   6.65395   1.50980   0.00000   3.178E-03   0.000E+00   9.968E-01
 187  7.28249254   0.770  -1.41799   3.60602   6.65479   1.51245   0.00000   3.276E-03   0.000E+00   9.967E-01
 188  7.28499421   0.770  -1.41983   3.60601   6.65563   1.51510   0.00000   3.374E-03   0.000E+00   9.966E-01
 189  7.28748156   0.770  -1.42166   3.60599   6.65647   1.51775   0.00000   3.472E-03   0.000E+00   9.965E-01
 190  7.28995474   0.770  -1.42350   3.60598   6.65731   1.52040   0.00000   3.570E-03   0.000E+00   9.964E-01
 191  7.29241392   0.770  -1.42533   3.60597   6.65815   1.52305   0.00000   3.668E-03   0.000E+00   9.963E-01
 192  7.29485925   0.770  -1.42716   3.60595   6.65899   1.52570   0.00000   3.766E-03   0.000E+00   9.962E-01
 193  7.29729089   0.770  -1.42900   3.60594   6.65983   1.52835   0.00000   3.864E-03   0.000E+00   9.961E-01
 194  7.29970899   0.770  -1.43083   3.60593   6.66067   1.53100   0.00000   3.962E-03   0.000E+00   9.960E-01
 195  7.30211370   0.770  -1.43260   3.60591   6.66147   1.53355   0.00000   4.113E-03   0.000E+00   9.959E-01
 196  7.30450517   0.770  -1.43431   3.60590   6.66226   1.53603   0.00000   4.296E-03   0.000E+00   9.957E-01
 197  7.30688354   0.770  -1.43603   3.60589   6.66305   1.53851   0.00000   4.480E-03   0.000E+00   9.955E-01
 198  7.30924896   0.770  -1.43775   3.60588   6.66383   1.54099   0.00000   4.663E-03   0.000E+00   9.953E-01
 199  7.31160157   0.770  -1.43946   3.60587   6.66462   1.54347   0.00000   4.847E-03   0.000E+00   9.952E-01
 200  7.31394149   0.770  -1.44118   3.60586   6.66541   1.54595   0.00000   5.030E-03   0.000E+00   9.950E-01
 201  7.31626888   0.770  -1.44290   3.60585   6.66619   1.54843   0.00000   5.214E-03   0.000E+00   9.948E-01
 202  7.31858387   0.770  -1.44461   3.60584   6.66698   1.55091   0.00000   5.397E-03   0.000E+00   9.946E-01
 203  7.32088658   0.770  -1.44633   3.60583   6.66776   1.55339   0.00000   5.581E-03   0.000E+00   9.944E-01
 204  7.32317714   0.770  -1.44805   3.60581   6.66855   1.55587   0.00000   5.764E-03   0.000E+00   9.942E-01
 205  7.32545569   0.770  -1.44976   3.60580   6.66934   1.55836   0.00000   5.948E-03   0.000E+00   9.941E-01
 206  7.32772234   0.770  -1.45140   3.60579   6.67009   1.56073   0.00000   6.061E-03   0.000E+00   9.939E-01
 207  7.32997723   0.770  -1.45301   3.60578   6.67082   1.56305   0.00000   6.147E-03   0.000E+00   9.939E-01
 208  7.33222047   0.770  -1.45461   3.60577   6.67155   1.56538   0.00000   6.233E-03   0.000E+00   9.938E-01
 209  7.33445218   0.770  -1.45622   3.60576   6.67229   1.56771   0.00000   6.319E-03   0.000E+00   9.937E-01
 210  7.33667248   0.770  -1.45783   3.60576   6.67302   1.57003   0.00000   6.405E-03   0.000E+00   9.936E-01
 211  7.33888149   0.770  -1.45943   3.60575   6.67376   1.57236   0.00000   6.491E-03   0.000E+00   9.935E-01
 212  7.34107932   0.770  -1.46104   3.60574   6.67449   1.57469   0.00000   6.577E-03   0.000E+00   9.934E-01
 213  7.34326608   0.770  -1.46264   3.60573   6.67522   1.57701   0.00000   6.662E-03   0.000E+00   9.933E-01
 214  7.34544188   0.770  -1.46425   3.60572   6.67596   1.57934   0.00000   6.748E-03   0.000E+00   9.933E-01
 215  7.34760684   0.770  -1.46586   3.60571   6.67669   1.58167   0.00000   6.834E-03   0.000E+00   9.932E-01
 216  7.34976107   0.770  -1.46746   3.60570   6.67743   1.58399   0.00000   6.920E-03   0.000E+00   9.931E-01
 217  7.35190466   0.770  -1.46906   3.60569   6.67816   1.58631   0.00000   7.011E-03   0.000E+00   9.930E-01
 218  7.35403772   0.770  -1.47056   3.60568   6.67884   1.58849   0.00000   7.172E-03   0.000E+00   9.928E-01
 219  7.35616035   0.770  -1.47206   3.60567   6.67953   1.59067   0.00000   7.332E-03   0.000E+00   9.927E-01
 220  7.35827266   0.770  -1.47356   3.60566   6.68022   1.59286   0.00000   7.493E-03   0.000E+00   9.925E-01
 221  7.36037475   0.770  -1.47507   3.60565   6.68090   1.59504   0.00000   7.653E-03   0.000E+00   9.923E-01
 222  7.36246671   0.770  -1.47657   3.60565   6.68159   1.59722   0.00000   7.814E-03   0.000E+00   9.922E-01
 223  7.36454864   0.770  -1.47807   3.60564   6.68228   1.59940   0.00000   7.974E-03   0.000E+00   9.920E-01
 224  7.36662064   0.770  -1.47957   3.60563   6.68296   1.60159   0.00000   8.135E-03   0.000E+00   9.919E-01
