 # M = 0.90 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  36  5.88171125   0.770   0.78040   3.69734   6.30891  -0.65168   0.00000   8.779E-02   0.000E+00   9.122E-01
  37  5.89213706   0.770   0.75374   3.69774   6.32281  -0.60999   0.00000   4.448E-02   0.000E+00   9.555E-01
  38  5.90231845   0.770   0.72876   3.69810   6.33585  -0.57095   0.00000   2.197E-02   0.000E+00   9.780E-01
  39  5.91226660   0.770   0.70530   3.69839   6.34794  -0.53462   0.00000   1.076E-02   0.000E+00   9.892E-01
  40  5.92199197   0.770   0.68340   3.69864   6.35920  -0.50081   0.00000   5.346E-03   0.000E+00   9.947E-01
  41  5.93150431   0.770   0.66294   3.69886   6.36968  -0.46934   0.00000   2.000E-03   0.000E+00   9.980E-01
  42  5.94659934   0.770   0.63240   3.69913   6.38523  -0.42263   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  5.96118728   0.770   0.60448   3.69935   6.39939  -0.38011   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.97530109   0.770   0.57908   3.69952   6.41221  -0.34158   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.98897063   0.770   0.55555   3.69965   6.42393  -0.30592   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.00222301   0.770   0.53374   3.69976   6.43455  -0.27264   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.01508295   0.770   0.51340   3.69984   6.44422  -0.24145   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.02757301   0.770   0.49440   3.69990   6.45309  -0.21211   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.03971389   0.770   0.47663   3.69996   6.46127  -0.18440   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.05152457   0.770   0.45988   3.70000   6.46887  -0.15814   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.06302255   0.770   0.44406   3.70004   6.47597  -0.13314   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.07422395   0.770   0.42906   3.70006   6.48265  -0.10923   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.08514369   0.770   0.41475   3.70009   6.48897  -0.08626   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.09579559   0.770   0.40107   3.70011   6.49498  -0.06419   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.10619247   0.770   0.38825   3.70012   6.50058  -0.04323   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.11634627   0.770   0.37588   3.70014   6.50596  -0.02290   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.12626808   0.770   0.36394   3.70015   6.51114  -0.00316   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.13596828   0.770   0.35273   3.70016   6.51599   0.01560   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.14545654   0.770   0.34178   3.70017   6.52073   0.03400   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.15474193   0.770   0.33139   3.70019   6.52522   0.05164   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.16383294   0.770   0.32134   3.70020   6.52957   0.06882   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.17273755   0.770   0.31167   3.70022   6.53375   0.08550   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.18146324   0.770   0.30237   3.70023   6.53778   0.10164   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.19001707   0.770   0.29334   3.70024   6.54169   0.11743   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.19840567   0.770   0.28471   3.70025   6.54545   0.13270   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.20663530   0.770   0.27633   3.70027   6.54911   0.14765   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.21471189   0.770   0.26822   3.70029   6.55265   0.16222   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.22264101   0.770   0.26040   3.70031   6.55608   0.17638   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.23042796   0.770   0.25273   3.70033   6.55946   0.19036   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.23807774   0.770   0.24548   3.70035   6.56268   0.20378   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.24559511   0.770   0.23823   3.70038   6.56591   0.21721   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.25298457   0.770   0.23143   3.70040   6.56896   0.23001   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.26025040   0.770   0.22468   3.70043   6.57199   0.24275   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.26739666   0.770   0.21813   3.70045   6.57496   0.25521   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.27442724   0.770   0.21187   3.70049   6.57781   0.26730   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.28134581   0.770   0.20560   3.70052   6.58067   0.27939   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.28815589   0.770   0.19970   3.70056   6.58341   0.29100   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.29486084   0.770   0.19389   3.70059   6.58611   0.30247   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.30146383   0.770   0.18809   3.70063   6.58881   0.31395   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.30796794   0.770   0.18271   3.70067   6.59136   0.32487   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.31437608   0.770   0.17733   3.70072   6.59392   0.33578   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.32069103   0.770   0.17199   3.70076   6.59646   0.34665   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.32691548   0.770   0.16701   3.70082   6.59888   0.35704   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.33305197   0.770   0.16204   3.70087   6.60131   0.36742   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.33910296   0.770   0.15706   3.70092   6.60373   0.37780   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.34507080   0.770   0.15247   3.70098   6.60603   0.38769   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.35095775   0.770   0.14787   3.70103   6.60833   0.39758   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.35676596   0.770   0.14327   3.70109   6.61063   0.40747   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.36249752   0.770   0.13895   3.70115   6.61284   0.41701   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.36815442   0.770   0.13471   3.70121   6.61503   0.42643   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.37373859   0.770   0.13047   3.70128   6.61722   0.43586   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.37925186   0.770   0.12636   3.70135   6.61938   0.44513   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.38469602   0.770   0.12246   3.70142   6.62147   0.45412   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.39007278   0.770   0.11856   3.70149   6.62356   0.46311   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.39538378   0.770   0.11466   3.70156   6.62564   0.47210   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.40063062   0.770   0.11101   3.70163   6.62766   0.48076   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.40581483   0.770   0.10742   3.70171   6.62966   0.48934   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.41093788   0.770   0.10383   3.70179   6.63166   0.49793   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.41600120   0.770   0.10025   3.70186   6.63365   0.50649   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.42100617   0.770   0.09697   3.70195   6.63556   0.51469   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.42595412   0.770   0.09369   3.70204   6.63748   0.52289   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.43084633   0.770   0.09041   3.70212   6.63939   0.53109   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.43568405   0.770   0.08716   3.70221   6.64129   0.53925   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.44046846   0.770   0.08417   3.70231   6.64312   0.54709   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.44520075   0.770   0.08118   3.70241   6.64496   0.55494   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.44988202   0.770   0.07819   3.70251   6.64680   0.56278   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.45451338   0.770   0.07521   3.70260   6.64863   0.57062   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.45909586   0.770   0.07249   3.70271   6.65040   0.57813   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.46363050   0.770   0.06976   3.70281   6.65216   0.58564   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.46811828   0.770   0.06704   3.70292   6.65392   0.59315   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.47256015   0.770   0.06432   3.70302   6.65569   0.60066   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.47695706   0.770   0.06180   3.70314   6.65740   0.60795   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.48130990   0.770   0.05933   3.70325   6.65910   0.61515   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.48561954   0.770   0.05687   3.70336   6.66080   0.62235   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.48988683   0.770   0.05441   3.70348   6.66250   0.62956   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.49411261   0.770   0.05202   3.70360   6.66418   0.63668   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.49829766   0.770   0.04980   3.70372   6.66582   0.64359   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.50244276   0.770   0.04758   3.70384   6.66747   0.65051   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.50654868   0.770   0.04537   3.70397   6.66911   0.65742   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.51061615   0.770   0.04315   3.70409   6.67075   0.66434   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.51464587   0.770   0.04109   3.70422   6.67236   0.67108   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.51863854   0.770   0.03911   3.70436   6.67395   0.67773   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.52259484   0.770   0.03713   3.70449   6.67553   0.68437   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.52651543   0.770   0.03515   3.70463   6.67712   0.69102   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.53040094   0.770   0.03317   3.70476   6.67871   0.69766   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.53425200   0.770   0.03136   3.70490   6.68026   0.70411   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.53806920   0.770   0.02961   3.70505   6.68180   0.71050   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.54185315   0.770   0.02785   3.70519   6.68333   0.71690   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.54560441   0.770   0.02610   3.70534   6.68487   0.72329   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.54932355   0.770   0.02434   3.70548   6.68641   0.72968   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.55301111   0.770   0.02275   3.70564   6.68792   0.73590   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.55666762   0.770   0.02120   3.70579   6.68941   0.74206   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.56029360   0.770   0.01966   3.70594   6.69090   0.74822   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.56388956   0.770   0.01812   3.70610   6.69240   0.75438   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.56745599   0.770   0.01657   3.70625   6.69389   0.76054   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.57099337   0.770   0.01514   3.70641   6.69536   0.76659   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.57450217   0.770   0.01381   3.70657   6.69682   0.77253   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.57798285   0.770   0.01247   3.70674   6.69827   0.77847   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.58143586   0.770   0.01114   3.70691   6.69973   0.78441   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.58486162   0.770   0.00981   3.70707   6.70118   0.79036   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.58826058   0.770   0.00850   3.70724   6.70263   0.79628   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.59163314   0.770   0.00737   3.70742   6.70405   0.80201   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.59497971   0.770   0.00624   3.70760   6.70547   0.80775   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.59830069   0.770   0.00510   3.70778   6.70689   0.81349   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.60159647   0.770   0.00397   3.70796   6.70831   0.81923   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.60486743   0.770   0.00284   3.70814   6.70973   0.82497   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.60811393   0.770   0.00180   3.70832   6.71113   0.83061   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.61133634   0.770   0.00086   3.70851   6.71252   0.83616   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.61453503   0.770  -0.00009   3.70869   6.71390   0.84171   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.61771032   0.770  -0.00103   3.70888   6.71529   0.84727   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.62086257   0.770  -0.00197   3.70907   6.71668   0.85282   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.62399210   0.770  -0.00292   3.70925   6.71807   0.85837   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.62709924   0.770  -0.00373   3.70945   6.71943   0.86379   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.63018431   0.770  -0.00450   3.70964   6.72078   0.86916   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.63324762   0.770  -0.00526   3.70984   6.72214   0.87454   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.63628947   0.770  -0.00603   3.71004   6.72349   0.87991   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.63931017   0.770  -0.00679   3.71023   6.72484   0.88529   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.64231000   0.770  -0.00756   3.71043   6.72620   0.89066   0.00000   0.000E+00   0.000E+00   1.000E+00
 159  6.64528925   0.770  -0.00817   3.71064   6.72753   0.89589   0.00000   0.000E+00   0.000E+00   1.000E+00
 160  6.64824820   0.770  -0.00876   3.71085   6.72885   0.90111   0.00000   0.000E+00   0.000E+00   1.000E+00
 161  6.65118713   0.770  -0.00934   3.71106   6.73018   0.90632   0.00000   0.000E+00   0.000E+00   1.000E+00
 162  6.65410631   0.770  -0.00993   3.71127   6.73151   0.91153   0.00000   0.000E+00   0.000E+00   1.000E+00
 163  6.65700599   0.770  -0.01052   3.71148   6.73284   0.91674   0.00000   0.000E+00   0.000E+00   1.000E+00
 164  6.65988644   0.770  -0.01110   3.71169   6.73416   0.92195   0.00000   0.000E+00   0.000E+00   1.000E+00
 165  6.66274791   0.770  -0.01154   3.71191   6.73547   0.92703   0.00000   1.512E-04   0.000E+00   9.998E-01
 166  6.66559066   0.770  -0.01196   3.71213   6.73677   0.93209   0.00000   3.183E-04   0.000E+00   9.997E-01
 167  6.66841491   0.770  -0.01238   3.71235   6.73808   0.93715   0.00000   4.855E-04   0.000E+00   9.995E-01
 168  6.67122092   0.770  -0.01280   3.71256   6.73938   0.94221   0.00000   6.526E-04   0.000E+00   9.993E-01
 169  6.67400892   0.770  -0.01323   3.71278   6.74068   0.94727   0.00000   8.198E-04   0.000E+00   9.992E-01
 170  6.67677913   0.770  -0.01365   3.71300   6.74199   0.95232   0.00000   9.869E-04   0.000E+00   9.990E-01
 171  6.67953178   0.770  -0.01392   3.71323   6.74327   0.95726   0.00000   1.000E-03   0.000E+00   9.990E-01
 172  6.68226710   0.770  -0.01419   3.71346   6.74455   0.96219   0.00000   1.000E-03   0.000E+00   9.990E-01
 173  6.68498529   0.770  -0.01446   3.71369   6.74584   0.96711   0.00000   1.000E-03   0.000E+00   9.990E-01
 174  6.68768658   0.770  -0.01472   3.71392   6.74712   0.97204   0.00000   1.000E-03   0.000E+00   9.990E-01
 175  6.69037117   0.770  -0.01499   3.71415   6.74840   0.97696   0.00000   1.000E-03   0.000E+00   9.990E-01
 176  6.69303927   0.770  -0.01525   3.71438   6.74968   0.98189   0.00000   1.000E-03   0.000E+00   9.990E-01
 177  6.69569108   0.770  -0.01538   3.71461   6.75095   0.98670   0.00000   1.000E-03   0.000E+00   9.990E-01
 178  6.69832679   0.770  -0.01548   3.71485   6.75221   0.99149   0.00000   1.000E-03   0.000E+00   9.990E-01
 179  6.70094660   0.770  -0.01559   3.71509   6.75347   0.99629   0.00000   1.000E-03   0.000E+00   9.990E-01
 180  6.70355071   0.770  -0.01570   3.71533   6.75474   1.00109   0.00000   1.000E-03   0.000E+00   9.990E-01
 181  6.70613929   0.770  -0.01581   3.71557   6.75600   1.00589   0.00000   1.000E-03   0.000E+00   9.990E-01
 182  6.70871253   0.770  -0.01592   3.71581   6.75726   1.01069   0.00000   1.000E-03   0.000E+00   9.990E-01
 183  6.71127062   0.770  -0.01590   3.71606   6.75851   1.01539   0.00000   1.000E-03   0.000E+00   9.990E-01
 184  6.71381373   0.770  -0.01587   3.71631   6.75976   1.02007   0.00000   1.000E-03   0.000E+00   9.990E-01
 185  6.71634203   0.770  -0.01583   3.71656   6.76101   1.02476   0.00000   1.000E-03   0.000E+00   9.990E-01
 186  6.71885570   0.770  -0.01580   3.71681   6.76225   1.02944   0.00000   1.000E-03   0.000E+00   9.990E-01
 187  6.72135491   0.770  -0.01577   3.71706   6.76350   1.03413   0.00000   1.000E-03   0.000E+00   9.990E-01
 188  6.72383981   0.770  -0.01573   3.71731   6.76475   1.03882   0.00000   1.000E-03   0.000E+00   9.990E-01
 189  6.72631058   0.770  -0.01558   3.71757   6.76598   1.04341   0.00000   1.000E-03   0.000E+00   9.990E-01
 190  6.72876737   0.770  -0.01540   3.71783   6.76721   1.04799   0.00000   1.000E-03   0.000E+00   9.990E-01
 191  6.73121034   0.770  -0.01523   3.71809   6.76845   1.05257   0.00000   1.000E-03   0.000E+00   9.990E-01
 192  6.73363964   0.770  -0.01506   3.71835   6.76968   1.05715   0.00000   1.000E-03   0.000E+00   9.990E-01
 193  6.73605543   0.770  -0.01488   3.71861   6.77091   1.06174   0.00000   1.000E-03   0.000E+00   9.990E-01
 194  6.73845786   0.770  -0.01471   3.71887   6.77215   1.06632   0.00000   1.000E-03   0.000E+00   9.990E-01
 195  6.74084707   0.770  -0.01442   3.71914   6.77337   1.07081   0.00000   1.000E-03   0.000E+00   9.990E-01
 196  6.74322321   0.770  -0.01411   3.71941   6.77459   1.07530   0.00000   1.000E-03   0.000E+00   9.990E-01
 197  6.74558642   0.770  -0.01380   3.71968   6.77581   1.07979   0.00000   1.000E-03   0.000E+00   9.990E-01
 198  6.74793684   0.770  -0.01349   3.71995   6.77703   1.08428   0.00000   1.000E-03   0.000E+00   9.990E-01
 199  6.75027461   0.770  -0.01319   3.72022   6.77825   1.08877   0.00000   1.000E-03   0.000E+00   9.990E-01
 200  6.75259986   0.770  -0.01288   3.72049   6.77948   1.09325   0.00000   1.000E-03   0.000E+00   9.990E-01
 201  6.75491273   0.770  -0.01245   3.72077   6.78069   1.09766   0.00000   1.000E-03   0.000E+00   9.990E-01
 202  6.75721335   0.770  -0.01202   3.72105   6.78190   1.10206   0.00000   1.000E-03   0.000E+00   9.990E-01
 203  6.75950184   0.770  -0.01159   3.72133   6.78311   1.10646   0.00000   1.000E-03   0.000E+00   9.990E-01
 204  6.76177834   0.770  -0.01116   3.72161   6.78432   1.11086   0.00000   1.000E-03   0.000E+00   9.990E-01
 205  6.76404296   0.770  -0.01073   3.72189   6.78553   1.11526   0.00000   1.000E-03   0.000E+00   9.990E-01
 206  6.76629584   0.770  -0.01029   3.72218   6.78674   1.11966   0.00000   1.015E-03   0.000E+00   9.990E-01
 207  6.76853709   0.770  -0.00974   3.72247   6.78794   1.12398   0.00000   1.188E-03   0.000E+00   9.988E-01
 208  6.77076684   0.770  -0.00919   3.72275   6.78914   1.12830   0.00000   1.360E-03   0.000E+00   9.986E-01
 209  6.77298519   0.770  -0.00864   3.72304   6.79034   1.13262   0.00000   1.532E-03   0.000E+00   9.985E-01
 210  6.77519227   0.770  -0.00809   3.72333   6.79155   1.13694   0.00000   1.704E-03   0.000E+00   9.983E-01
 211  6.77738820   0.770  -0.00753   3.72362   6.79275   1.14127   0.00000   1.877E-03   0.000E+00   9.981E-01
 212  6.77957307   0.770  -0.00695   3.72392   6.79395   1.14557   0.00000   2.000E-03   0.000E+00   9.980E-01
 213  6.78174701   0.770  -0.00629   3.72422   6.79515   1.14982   0.00000   2.000E-03   0.000E+00   9.980E-01
 214  6.78391012   0.770  -0.00563   3.72452   6.79634   1.15407   0.00000   2.000E-03   0.000E+00   9.980E-01
 215  6.78606251   0.770  -0.00497   3.72482   6.79754   1.15832   0.00000   2.000E-03   0.000E+00   9.980E-01
 216  6.78820428   0.770  -0.00430   3.72512   6.79873   1.16257   0.00000   2.000E-03   0.000E+00   9.980E-01
 217  6.79033555   0.770  -0.00364   3.72542   6.79993   1.16682   0.00000   2.000E-03   0.000E+00   9.980E-01
 218  6.79245640   0.770  -0.00292   3.72572   6.80112   1.17104   0.00000   2.000E-03   0.000E+00   9.980E-01
 219  6.79456695   0.770  -0.00215   3.72603   6.80231   1.17523   0.00000   2.000E-03   0.000E+00   9.980E-01
 220  6.79666730   0.770  -0.00138   3.72634   6.80351   1.17942   0.00000   2.000E-03   0.000E+00   9.980E-01
 221  6.79875753   0.770  -0.00061   3.72665   6.80470   1.18361   0.00000   2.000E-03   0.000E+00   9.980E-01
 222  6.80083775   0.770   0.00016   3.72696   6.80589   1.18780   0.00000   2.000E-03   0.000E+00   9.980E-01
 223  6.80290806   0.770   0.00093   3.72727   6.80708   1.19199   0.00000   2.000E-03   0.000E+00   9.980E-01
 224  6.80496854   0.770   0.00179   3.72759   6.80826   1.19612   0.00000   2.000E-03   0.000E+00   9.980E-01
 225  6.80701929   0.770   0.00267   3.72790   6.80945   1.20025   0.00000   2.000E-03   0.000E+00   9.980E-01
 226  6.80906041   0.770   0.00354   3.72822   6.81063   1.20438   0.00000   2.000E-03   0.000E+00   9.980E-01
 227  6.81109197   0.770   0.00441   3.72854   6.81182   1.20850   0.00000   2.000E-03   0.000E+00   9.980E-01
