 # M = 1.60 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.05825629   0.770   1.55296   3.69980   6.17710  -1.53951   0.00000   9.390E-01   0.000E+00   6.100E-02
   2  5.09408395   0.770   1.54920   3.69995   6.17924  -1.53309   0.00000   9.392E-01   0.000E+00   6.080E-02
   3  5.12717990   0.770   1.54544   3.70010   6.18137  -1.52668   0.00000   9.394E-01   0.000E+00   6.060E-02
   4  5.15793133   0.770   1.54169   3.70025   6.18351  -1.52026   0.00000   9.397E-01   0.000E+00   6.040E-02
   5  5.18664857   0.770   1.53793   3.70040   6.18565  -1.51385   0.00000   9.399E-01   0.000E+00   6.020E-02
   6  5.21358412   0.770   1.53411   3.70055   6.18782  -1.50733   0.00000   9.394E-01   0.000E+00   6.066E-02
   7  5.23894620   0.770   1.53024   3.70071   6.19002  -1.50071   0.00000   9.381E-01   0.000E+00   6.181E-02
   8  5.26290855   0.770   1.52636   3.70086   6.19223  -1.49410   0.00000   9.369E-01   0.000E+00   6.296E-02
   9  5.28561761   0.770   1.52249   3.70101   6.19443  -1.48748   0.00000   9.356E-01   0.000E+00   6.410E-02
  10  5.30719800   0.770   1.51861   3.70116   6.19664  -1.48086   0.00000   9.344E-01   0.000E+00   6.525E-02
  11  5.32775662   0.770   1.51444   3.70133   6.19901  -1.47374   0.00000   9.322E-01   0.000E+00   6.740E-02
  12  5.34738586   0.770   1.51013   3.70150   6.20146  -1.46640   0.00000   9.296E-01   0.000E+00   6.999E-02
  13  5.36616613   0.770   1.50583   3.70166   6.20391  -1.45905   0.00000   9.270E-01   0.000E+00   7.258E-02
  14  5.38416784   0.770   1.50152   3.70183   6.20636  -1.45171   0.00000   9.244E-01   0.000E+00   7.517E-02
  15  5.40145297   0.770   1.49717   3.70200   6.20883  -1.44429   0.00000   9.217E-01   0.000E+00   7.790E-02
  16  5.41807640   0.770   1.49211   3.70220   6.21170  -1.43567   0.00000   9.169E-01   0.000E+00   8.271E-02
  17  5.43408692   0.770   1.48706   3.70240   6.21457  -1.42706   0.00000   9.121E-01   0.000E+00   8.752E-02
  18  5.44952813   0.770   1.48200   3.70259   6.21744  -1.41844   0.00000   9.073E-01   0.000E+00   9.233E-02
  19  5.46443913   0.770   1.47694   3.70279   6.22031  -1.40982   0.00000   9.025E-01   0.000E+00   9.713E-02
  20  5.47885513   0.770   1.47087   3.70302   6.22375  -1.39950   0.00000   8.943E-01   0.000E+00   1.054E-01
  21  5.49280794   0.770   1.46470   3.70326   6.22725  -1.38900   0.00000   8.859E-01   0.000E+00   1.140E-01
  22  5.50632639   0.770   1.45853   3.70350   6.23076  -1.37849   0.00000   8.774E-01   0.000E+00   1.226E-01
  23  5.51943672   0.770   1.45180   3.70376   6.23457  -1.36705   0.00000   8.664E-01   0.000E+00   1.336E-01
  24  5.53216286   0.770   1.44411   3.70405   6.23893  -1.35398   0.00000   8.512E-01   0.000E+00   1.488E-01
  25  5.54452667   0.770   1.43643   3.70435   6.24328  -1.34092   0.00000   8.360E-01   0.000E+00   1.640E-01
  26  5.55654822   0.770   1.42785   3.70467   6.24814  -1.32633   0.00000   8.156E-01   0.000E+00   1.844E-01
  27  5.56824594   0.770   1.41827   3.70503   6.25357  -1.31003   0.00000   7.894E-01   0.000E+00   2.106E-01
  28  5.57963684   0.770   1.40837   3.70541   6.25918  -1.29319   0.00000   7.609E-01   0.000E+00   2.391E-01
  29  5.59073659   0.770   1.39659   3.70585   6.26585  -1.27319   0.00000   7.197E-01   0.000E+00   2.803E-01
  30  5.60155971   0.770   1.38415   3.70631   6.27287  -1.25210   0.00000   6.732E-01   0.000E+00   3.268E-01
  31  5.61211965   0.770   1.37005   3.70683   6.28083  -1.22823   0.00000   6.135E-01   0.000E+00   3.865E-01
  32  5.62242890   0.770   1.35430   3.70740   6.28972  -1.20157   0.00000   5.397E-01   0.000E+00   4.603E-01
  33  5.63249910   0.770   1.33713   3.70802   6.29940  -1.17254   0.00000   4.557E-01   0.000E+00   5.443E-01
  34  5.64234108   0.770   1.31850   3.70868   6.30992  -1.14102   0.00000   3.642E-01   0.000E+00   6.358E-01
  35  5.65196495   0.770   1.29869   3.70937   6.32110  -1.10754   0.00000   2.721E-01   0.000E+00   7.279E-01
  36  5.66138018   0.770   1.27823   3.71007   6.33260  -1.07307   0.00000   1.895E-01   0.000E+00   8.105E-01
  37  5.67059561   0.770   1.25765   3.71077   6.34414  -1.03849   0.00000   1.235E-01   0.000E+00   8.765E-01
  38  5.67961955   0.770   1.23748   3.71144   6.35478  -1.00357   0.00000   7.544E-02   0.000E+00   9.246E-01
  39  5.68845980   0.770   1.21798   3.71209   6.36316  -0.96584   0.00000   2.376E-02   0.000E+00   9.754E-01
  40  5.69712369   0.770   1.19956   3.71270   6.37094  -0.92933   0.00000   5.596E-03   0.000E+00   9.934E-01
  41  5.70561811   0.770   1.18234   3.71327   6.37853  -0.89519   0.00000   2.000E-03   0.000E+00   9.970E-01
  42  5.71328626   0.770   1.16750   3.71377   6.38525  -0.86567   0.00000   1.079E-03   0.000E+00   9.988E-01
  43  5.72082137   0.770   1.15348   3.71423   6.39170  -0.83763   0.00000   1.000E-03   0.000E+00   9.990E-01
  44  5.72822796   0.770   1.14024   3.71466   6.39790  -0.81086   0.00000   3.644E-04   0.000E+00   9.996E-01
  45  5.73551036   0.770   1.12763   3.71507   6.40386  -0.78520   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.74267265   0.770   1.11560   3.71547   6.40961  -0.76050   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.74971874   0.770   1.10418   3.71586   6.41515  -0.73672   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.75665233   0.770   1.09340   3.71621   6.42042  -0.71405   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.76347696   0.770   1.08303   3.71656   6.42554  -0.69204   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.77019601   0.770   1.07303   3.71690   6.43053  -0.67057   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.77681269   0.770   1.06366   3.71721   6.43528  -0.65011   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.78333007   0.770   1.05458   3.71752   6.43992  -0.63010   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.78975109   0.770   1.04584   3.71782   6.44443  -0.61061   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.79607855   0.770   1.03758   3.71812   6.44877  -0.59184   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.80231516   0.770   1.02947   3.71840   6.45304  -0.57332   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.80846346   0.770   1.02187   3.71868   6.45714  -0.55558   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.81452594   0.770   1.01442   3.71895   6.46119  -0.53806   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.82050496   0.770   1.00735   3.71922   6.46509  -0.52111   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.82640277   0.770   1.00047   3.71948   6.46894  -0.50444   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.83222157   0.770   0.99388   3.71974   6.47267  -0.48824   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.83796343   0.770   0.98749   3.71999   6.47634  -0.47230   0.00000   0.000E+00   0.000E+00   1.000E+00
