 # M = 0.55 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  25  5.91173339   0.770   0.59203   3.67463   6.14901  -0.71026   0.00000   8.922E-01   0.000E+00   1.080E-01
  26  5.92700158   0.770   0.58219   3.67469   6.15391  -0.69554   0.00000   8.785E-01   0.000E+00   1.216E-01
  27  5.94175118   0.770   0.57173   3.67475   6.15912  -0.67991   0.00000   8.622E-01   0.000E+00   1.378E-01
  28  5.95601625   0.770   0.55920   3.67482   6.16533  -0.66126   0.00000   8.371E-01   0.000E+00   1.629E-01
  29  5.96982763   0.770   0.54601   3.67488   6.17186  -0.64165   0.00000   8.085E-01   0.000E+00   1.915E-01
  30  5.98321329   0.770   0.53015   3.67494   6.17970  -0.61813   0.00000   7.652E-01   0.000E+00   2.348E-01
  31  5.99619869   0.770   0.51202   3.67498   6.18863  -0.59130   0.00000   7.065E-01   0.000E+00   2.935E-01
  32  6.00880707   0.770   0.49108   3.67501   6.19891  -0.56046   0.00000   6.272E-01   0.000E+00   3.728E-01
  33  6.02105970   0.770   0.46652   3.67501   6.21087  -0.52451   0.00000   5.200E-01   0.000E+00   4.800E-01
  34  6.03297612   0.770   0.43836   3.67497   6.22451  -0.48354   0.00000   3.896E-01   0.000E+00   6.104E-01
  35  6.04457429   0.770   0.40741   3.67487   6.23948  -0.43869   0.00000   2.550E-01   0.000E+00   7.450E-01
  36  6.05587075   0.770   0.37501   3.67469   6.25497  -0.39218   0.00000   1.449E-01   0.000E+00   8.551E-01
  37  6.06688082   0.770   0.34311   3.67445   6.27021  -0.34654   0.00000   7.143E-02   0.000E+00   9.286E-01
  38  6.07761865   0.770   0.31275   3.67417   6.28450  -0.30363   0.00000   3.197E-02   0.000E+00   9.680E-01
  39  6.08809738   0.770   0.28463   3.67384   6.29773  -0.26404   0.00000   1.664E-02   0.000E+00   9.834E-01
  40  6.09832923   0.770   0.25855   3.67351   6.30982  -0.22765   0.00000   8.431E-03   0.000E+00   9.916E-01
  41  6.10832555   0.770   0.23428   3.67318   6.32104  -0.19393   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.13023270   0.770   0.18546   3.67243   6.34343  -0.12660   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  6.15108765   0.770   0.14308   3.67169   6.36272  -0.06851   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.17098686   0.770   0.10587   3.67101   6.37958  -0.01778   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.19001410   0.770   0.07268   3.67034   6.39452   0.02720   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.20824259   0.770   0.04260   3.66971   6.40802   0.06782   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.22573671   0.770   0.01532   3.66913   6.42022   0.10460   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.24255333   0.770  -0.00989   3.66856   6.43147   0.13851   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.25874299   0.770  -0.03305   3.66803   6.44178   0.16953   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.27435076   0.770  -0.05460   3.66752   6.45134   0.19837   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.28941702   0.770  -0.07477   3.66704   6.46028   0.22531   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.30397808   0.770  -0.09370   3.66658   6.46865   0.25055   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.31806674   0.770  -0.11155   3.66613   6.47653   0.27431   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.33171268   0.770  -0.12844   3.66571   6.48398   0.29676   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.34494288   0.770  -0.14447   3.66530   6.49104   0.31806   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.35778193   0.770  -0.15970   3.66490   6.49773   0.33825   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.37025229   0.770  -0.17409   3.66453   6.50405   0.35731   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.38237455   0.770  -0.18788   3.66417   6.51011   0.37558   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.39416761   0.770  -0.20118   3.66382   6.51594   0.39317   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.40564888   0.770  -0.21385   3.66348   6.52149   0.40989   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.41683443   0.770  -0.22596   3.66315   6.52675   0.42593   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.42773911   0.770  -0.23777   3.66283   6.53185   0.44157   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.43837668   0.770  -0.24897   3.66252   6.53660   0.45649   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.44875991   0.770  -0.25986   3.66223   6.54118   0.47104   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.45890068   0.770  -0.27038   3.66194   6.54557   0.48516   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.46881005   0.770  -0.28047   3.66166   6.54974   0.49878   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.47849836   0.770  -0.29036   3.66138   6.55380   0.51215   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.48797524   0.770  -0.29979   3.66112   6.55762   0.52498   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.49724974   0.770  -0.30908   3.66086   6.56137   0.53763   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.50633031   0.770  -0.31795   3.66062   6.56491   0.54979   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.51522489   0.770  -0.32668   3.66037   6.56839   0.56177   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.52394097   0.770  -0.33508   3.66013   6.57171   0.57338   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.53248555   0.770  -0.34326   3.65990   6.57494   0.58473   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.54086526   0.770  -0.35129   3.65967   6.57809   0.59590   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.54908633   0.770  -0.35897   3.65946   6.58108   0.60665   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.55715467   0.770  -0.36665   3.65924   6.58407   0.61740   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.56507585   0.770  -0.37392   3.65904   6.58688   0.62765   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.57285514   0.770  -0.38112   3.65884   6.58966   0.63783   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.58049753   0.770  -0.38821   3.65864   6.59240   0.64787   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.58800775   0.770  -0.39495   3.65845   6.59498   0.65751   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.59539031   0.770  -0.40169   3.65826   6.59756   0.66715   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.60264946   0.770  -0.40823   3.65808   6.60006   0.67655   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.60978927   0.770  -0.41454   3.65790   6.60247   0.68568   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.61681360   0.770  -0.42086   3.65773   6.60488   0.69482   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.62372613   0.770  -0.42696   3.65756   6.60720   0.70370   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.63053035   0.770  -0.43287   3.65740   6.60944   0.71235   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.63722961   0.770  -0.43878   3.65724   6.61168   0.72100   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.64382709   0.770  -0.44455   3.65708   6.61388   0.72949   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.65032585   0.770  -0.45006   3.65693   6.61597   0.73768   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.65672880   0.770  -0.45558   3.65678   6.61807   0.74587   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.66303871   0.770  -0.46109   3.65663   6.62017   0.75406   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.66925826   0.770  -0.46626   3.65649   6.62213   0.76184   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.67538999   0.770  -0.47141   3.65635   6.62408   0.76959   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.68143636   0.770  -0.47657   3.65621   6.62604   0.77735   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.68739970   0.770  -0.48161   3.65608   6.62795   0.78497   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.69328226   0.770  -0.48642   3.65595   6.62978   0.79231   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.69908621   0.770  -0.49123   3.65582   6.63160   0.79965   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.70481362   0.770  -0.49604   3.65569   6.63343   0.80700   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.71046647   0.770  -0.50070   3.65557   6.63521   0.81416   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.71604670   0.770  -0.50518   3.65546   6.63692   0.82112   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.72155613   0.770  -0.50965   3.65534   6.63863   0.82807   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.72699654   0.770  -0.51413   3.65523   6.64034   0.83503   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.73236964   0.770  -0.51852   3.65512   6.64202   0.84187   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.73767708   0.770  -0.52268   3.65501   6.64362   0.84846   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.74292044   0.770  -0.52685   3.65491   6.64522   0.85505   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.74810125   0.770  -0.53101   3.65480   6.64682   0.86163   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.75322098   0.770  -0.53517   3.65470   6.64842   0.86822   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.75828107   0.770  -0.53909   3.65460   6.64994   0.87451   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.76328287   0.770  -0.54296   3.65451   6.65145   0.88075   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.76822772   0.770  -0.54683   3.65442   6.65295   0.88698   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.77311691   0.770  -0.55070   3.65433   6.65445   0.89322   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.77795166   0.770  -0.55456   3.65424   6.65595   0.89944   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.78273319   0.770  -0.55815   3.65415   6.65736   0.90534   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.78746264   0.770  -0.56175   3.65407   6.65877   0.91123   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.79214114   0.770  -0.56534   3.65399   6.66018   0.91713   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.79676979   0.770  -0.56893   3.65391   6.66159   0.92302   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.80134962   0.770  -0.57253   3.65382   6.66300   0.92892   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.80588165   0.770  -0.57589   3.65375   6.66433   0.93454   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.81036688   0.770  -0.57921   3.65368   6.66566   0.94011   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.81480627   0.770  -0.58253   3.65361   6.66698   0.94569   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.81920073   0.770  -0.58585   3.65354   6.66831   0.95127   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.82355117   0.770  -0.58917   3.65347   6.66963   0.95684   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.82785846   0.770  -0.59242   3.65340   6.67093   0.96233   0.00000   4.837E-05   0.000E+00   1.000E+00
 124  6.83212345   0.770  -0.59550   3.65334   6.67217   0.96761   0.00000   2.150E-04   0.000E+00   9.998E-01
 125  6.83634697   0.770  -0.59857   3.65327   6.67342   0.97288   0.00000   3.817E-04   0.000E+00   9.996E-01
 126  6.84052981   0.770  -0.60165   3.65321   6.67466   0.97815   0.00000   5.483E-04   0.000E+00   9.995E-01
 127  6.84467274   0.770  -0.60472   3.65315   6.67590   0.98343   0.00000   7.149E-04   0.000E+00   9.993E-01
 128  6.84877653   0.770  -0.60780   3.65308   6.67715   0.98870   0.00000   8.816E-04   0.000E+00   9.991E-01
 129  6.85284190   0.770  -0.61080   3.65302   6.67837   0.99389   0.00000   1.000E-03   0.000E+00   9.990E-01
 130  6.85686957   0.770  -0.61363   3.65297   6.67953   0.99888   0.00000   1.000E-03   0.000E+00   9.990E-01
 131  6.86086023   0.770  -0.61647   3.65292   6.68070   1.00387   0.00000   1.000E-03   0.000E+00   9.990E-01
 132  6.86481455   0.770  -0.61930   3.65287   6.68187   1.00885   0.00000   1.000E-03   0.000E+00   9.990E-01
 133  6.86873319   0.770  -0.62213   3.65282   6.68303   1.01384   0.00000   1.000E-03   0.000E+00   9.990E-01
 134  6.87261679   0.770  -0.62496   3.65276   6.68420   1.01883   0.00000   1.000E-03   0.000E+00   9.990E-01
 135  6.87646597   0.770  -0.62780   3.65271   6.68536   1.02381   0.00000   1.000E-03   0.000E+00   9.990E-01
 136  6.88028134   0.770  -0.63042   3.65267   6.68647   1.02855   0.00000   1.000E-03   0.000E+00   9.990E-01
 137  6.88406348   0.770  -0.63303   3.65263   6.68757   1.03327   0.00000   1.000E-03   0.000E+00   9.990E-01
 138  6.88781296   0.770  -0.63565   3.65258   6.68866   1.03798   0.00000   1.000E-03   0.000E+00   9.990E-01
 139  6.89153035   0.770  -0.63826   3.65254   6.68976   1.04270   0.00000   1.000E-03   0.000E+00   9.990E-01
 140  6.89521619   0.770  -0.64087   3.65250   6.69086   1.04742   0.00000   1.000E-03   0.000E+00   9.990E-01
 141  6.89887101   0.770  -0.64348   3.65245   6.69196   1.05214   0.00000   1.000E-03   0.000E+00   9.990E-01
 142  6.90249533   0.770  -0.64605   3.65241   6.69305   1.05680   0.00000   1.000E-03   0.000E+00   9.990E-01
 143  6.90608965   0.770  -0.64845   3.65238   6.69409   1.06127   0.00000   1.000E-03   0.000E+00   9.990E-01
 144  6.90965448   0.770  -0.65086   3.65234   6.69512   1.06573   0.00000   1.000E-03   0.000E+00   9.990E-01
 145  6.91319027   0.770  -0.65326   3.65231   6.69616   1.07020   0.00000   1.000E-03   0.000E+00   9.990E-01
 146  6.91669752   0.770  -0.65566   3.65227   6.69720   1.07466   0.00000   1.000E-03   0.000E+00   9.990E-01
 147  6.92017666   0.770  -0.65807   3.65224   6.69824   1.07913   0.00000   1.000E-03   0.000E+00   9.990E-01
 148  6.92362816   0.770  -0.66047   3.65220   6.69928   1.08359   0.00000   1.000E-03   0.000E+00   9.990E-01
 149  6.92705244   0.770  -0.66285   3.65217   6.70031   1.08803   0.00000   1.000E-03   0.000E+00   9.990E-01
 150  6.93044994   0.770  -0.66506   3.65214   6.70129   1.09226   0.00000   1.000E-03   0.000E+00   9.990E-01
 151  6.93382106   0.770  -0.66728   3.65211   6.70227   1.09649   0.00000   1.000E-03   0.000E+00   9.990E-01
 152  6.93716622   0.770  -0.66949   3.65209   6.70325   1.10072   0.00000   1.000E-03   0.000E+00   9.990E-01
 153  6.94048580   0.770  -0.67170   3.65206   6.70423   1.10495   0.00000   1.000E-03   0.000E+00   9.990E-01
 154  6.94378021   0.770  -0.67391   3.65203   6.70521   1.10917   0.00000   1.000E-03   0.000E+00   9.990E-01
 155  6.94704981   0.770  -0.67612   3.65201   6.70619   1.11340   0.00000   1.000E-03   0.000E+00   9.990E-01
 156  6.95029498   0.770  -0.67834   3.65198   6.70717   1.11763   0.00000   1.000E-03   0.000E+00   9.990E-01
 157  6.95351608   0.770  -0.68044   3.65196   6.70812   1.12173   0.00000   1.075E-03   0.000E+00   9.989E-01
 158  6.95671347   0.770  -0.68248   3.65194   6.70905   1.12574   0.00000   1.201E-03   0.000E+00   9.988E-01
 159  6.95988749   0.770  -0.68451   3.65191   6.70998   1.12975   0.00000   1.327E-03   0.000E+00   9.987E-01
 160  6.96303848   0.770  -0.68655   3.65189   6.71091   1.13376   0.00000   1.453E-03   0.000E+00   9.985E-01
 161  6.96616677   0.770  -0.68859   3.65187   6.71183   1.13778   0.00000   1.579E-03   0.000E+00   9.984E-01
 162  6.96927269   0.770  -0.69062   3.65185   6.71276   1.14179   0.00000   1.705E-03   0.000E+00   9.983E-01
 163  6.97235656   0.770  -0.69266   3.65183   6.71369   1.14580   0.00000   1.832E-03   0.000E+00   9.982E-01
 164  6.97541868   0.770  -0.69469   3.65181   6.71462   1.14981   0.00000   1.958E-03   0.000E+00   9.980E-01
 165  6.97845937   0.770  -0.69662   3.65179   6.71551   1.15369   0.00000   2.000E-03   0.000E+00   9.980E-01
 166  6.98147891   0.770  -0.69848   3.65178   6.71639   1.15749   0.00000   2.000E-03   0.000E+00   9.980E-01
 167  6.98447760   0.770  -0.70035   3.65177   6.71727   1.16130   0.00000   2.000E-03   0.000E+00   9.980E-01
 168  6.98745573   0.770  -0.70221   3.65176   6.71815   1.16511   0.00000   2.000E-03   0.000E+00   9.980E-01
 169  6.99041357   0.770  -0.70408   3.65174   6.71903   1.16892   0.00000   2.000E-03   0.000E+00   9.980E-01
 170  6.99335141   0.770  -0.70594   3.65173   6.71991   1.17272   0.00000   2.000E-03   0.000E+00   9.980E-01
 171  6.99626951   0.770  -0.70781   3.65172   6.72079   1.17653   0.00000   2.000E-03   0.000E+00   9.980E-01
 172  6.99916813   0.770  -0.70967   3.65171   6.72167   1.18034   0.00000   2.000E-03   0.000E+00   9.980E-01
 173  7.00204753   0.770  -0.71149   3.65170   6.72254   1.18409   0.00000   2.034E-03   0.000E+00   9.980E-01
 174  7.00490797   0.770  -0.71320   3.65169   6.72338   1.18770   0.00000   2.147E-03   0.000E+00   9.979E-01
 175  7.00774969   0.770  -0.71490   3.65169   6.72421   1.19132   0.00000   2.261E-03   0.000E+00   9.977E-01
 176  7.01057294   0.770  -0.71661   3.65169   6.72505   1.19494   0.00000   2.374E-03   0.000E+00   9.976E-01
 177  7.01337795   0.770  -0.71832   3.65168   6.72588   1.19855   0.00000   2.488E-03   0.000E+00   9.975E-01
 178  7.01616496   0.770  -0.72003   3.65168   6.72672   1.20217   0.00000   2.601E-03   0.000E+00   9.974E-01
 179  7.01893420   0.770  -0.72174   3.65167   6.72756   1.20579   0.00000   2.715E-03   0.000E+00   9.973E-01
 180  7.02168590   0.770  -0.72344   3.65167   6.72839   1.20941   0.00000   2.828E-03   0.000E+00   9.972E-01
 181  7.02442027   0.770  -0.72515   3.65166   6.72923   1.21302   0.00000   2.942E-03   0.000E+00   9.971E-01
 182  7.02713753   0.770  -0.72679   3.65166   6.73005   1.21655   0.00000   3.000E-03   0.000E+00   9.969E-01
 183  7.02983790   0.770  -0.72835   3.65166   6.73085   1.21999   0.00000   3.000E-03   0.000E+00   9.968E-01
 184  7.03252157   0.770  -0.72991   3.65166   6.73164   1.22343   0.00000   3.000E-03   0.000E+00   9.967E-01
 185  7.03518877   0.770  -0.73147   3.65166   6.73244   1.22686   0.00000   3.000E-03   0.000E+00   9.966E-01
 186  7.03783969   0.770  -0.73304   3.65166   6.73324   1.23030   0.00000   3.000E-03   0.000E+00   9.965E-01
 187  7.04047452   0.770  -0.73460   3.65167   6.73404   1.23374   0.00000   3.000E-03   0.000E+00   9.964E-01
 188  7.04309347   0.770  -0.73616   3.65167   6.73484   1.23718   0.00000   3.000E-03   0.000E+00   9.963E-01
 189  7.04569671   0.770  -0.73772   3.65167   6.73564   1.24061   0.00000   3.000E-03   0.000E+00   9.962E-01
 190  7.04828445   0.770  -0.73928   3.65167   6.73643   1.24405   0.00000   3.000E-03   0.000E+00   9.961E-01
 191  7.05085686   0.770  -0.74082   3.65167   6.73722   1.24745   0.00000   3.022E-03   0.000E+00   9.960E-01
 192  7.05341412   0.770  -0.74224   3.65168   6.73798   1.25072   0.00000   3.125E-03   0.000E+00   9.960E-01
 193  7.05595641   0.770  -0.74367   3.65169   6.73875   1.25400   0.00000   3.227E-03   0.000E+00   9.960E-01
 194  7.05848390   0.770  -0.74509   3.65170   6.73951   1.25727   0.00000   3.330E-03   0.000E+00   9.960E-01
 195  7.06099677   0.770  -0.74652   3.65170   6.74027   1.26054   0.00000   3.432E-03   0.000E+00   9.960E-01
 196  7.06349519   0.770  -0.74794   3.65171   6.74103   1.26381   0.00000   3.535E-03   0.000E+00   9.960E-01
 197  7.06597931   0.770  -0.74937   3.65172   6.74179   1.26708   0.00000   3.638E-03   0.000E+00   9.960E-01
 198  7.06844931   0.770  -0.75079   3.65173   6.74255   1.27035   0.00000   3.740E-03   0.000E+00   9.960E-01
 199  7.07090533   0.770  -0.75222   3.65174   6.74331   1.27362   0.00000   3.843E-03   0.000E+00   9.960E-01
 200  7.07334755   0.770  -0.75364   3.65175   6.74408   1.27689   0.00000   3.946E-03   0.000E+00   9.960E-01
 201  7.07577611   0.770  -0.75501   3.65176   6.74482   1.28009   0.00000   4.046E-03   0.000E+00   9.960E-01
 202  7.07819116   0.770  -0.75631   3.65177   6.74555   1.28321   0.00000   4.144E-03   0.000E+00   9.959E-01
 203  7.08059286   0.770  -0.75760   3.65179   6.74628   1.28632   0.00000   4.241E-03   0.000E+00   9.958E-01
 204  7.08298135   0.770  -0.75890   3.65180   6.74701   1.28943   0.00000   4.339E-03   0.000E+00   9.957E-01
 205  7.08535677   0.770  -0.76020   3.65182   6.74773   1.29255   0.00000   4.437E-03   0.000E+00   9.956E-01
 206  7.08771928   0.770  -0.76149   3.65183   6.74846   1.29566   0.00000   4.535E-03   0.000E+00   9.955E-01
 207  7.09006900   0.770  -0.76279   3.65184   6.74919   1.29878   0.00000   4.632E-03   0.000E+00   9.954E-01
 208  7.09240608   0.770  -0.76409   3.65186   6.74992   1.30189   0.00000   4.730E-03   0.000E+00   9.953E-01
 209  7.09473064   0.770  -0.76538   3.65187   6.75065   1.30500   0.00000   4.828E-03   0.000E+00   9.952E-01
 210  7.09704283   0.770  -0.76668   3.65189   6.75137   1.30812   0.00000   4.926E-03   0.000E+00   9.951E-01
 211  7.09934278   0.770  -0.76795   3.65190   6.75210   1.31120   0.00000   5.022E-03   0.000E+00   9.950E-01
 212  7.10163061   0.770  -0.76913   3.65193   6.75279   1.31416   0.00000   5.115E-03   0.000E+00   9.949E-01
 213  7.10390645   0.770  -0.77030   3.65195   6.75349   1.31713   0.00000   5.208E-03   0.000E+00   9.948E-01
 214  7.10617043   0.770  -0.77148   3.65197   6.75419   1.32010   0.00000   5.302E-03   0.000E+00   9.947E-01
 215  7.10842267   0.770  -0.77266   3.65199   6.75489   1.32307   0.00000   5.395E-03   0.000E+00   9.946E-01
 216  7.11066328   0.770  -0.77383   3.65201   6.75558   1.32604   0.00000   5.488E-03   0.000E+00   9.945E-01
 217  7.11289240   0.770  -0.77501   3.65203   6.75628   1.32900   0.00000   5.581E-03   0.000E+00   9.944E-01
 218  7.11511013   0.770  -0.77619   3.65205   6.75698   1.33197   0.00000   5.674E-03   0.000E+00   9.943E-01
 219  7.11731660   0.770  -0.77736   3.65207   6.75768   1.33494   0.00000   5.767E-03   0.000E+00   9.942E-01
 220  7.11951191   0.770  -0.77854   3.65209   6.75838   1.33791   0.00000   5.861E-03   0.000E+00   9.941E-01
 221  7.12169618   0.770  -0.77972   3.65211   6.75907   1.34088   0.00000   5.954E-03   0.000E+00   9.940E-01
 222  7.12386952   0.770  -0.78084   3.65213   6.75976   1.34378   0.00000   6.090E-03   0.000E+00   9.939E-01
 223  7.12603204   0.770  -0.78190   3.65216   6.76043   1.34661   0.00000   6.267E-03   0.000E+00   9.937E-01
 224  7.12818384   0.770  -0.78296   3.65219   6.76110   1.34944   0.00000   6.445E-03   0.000E+00   9.936E-01
 225  7.13032504   0.770  -0.78402   3.65221   6.76177   1.35227   0.00000   6.623E-03   0.000E+00   9.934E-01
