 # M = 0.35 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  65  6.60447642   0.770  -0.67340   3.62737   6.48266   0.68220   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.61391575   0.770  -0.68276   3.62721   6.48690   0.69510   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.62315428   0.770  -0.69168   3.62706   6.49094   0.70738   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.63220037   0.770  -0.70046   3.62691   6.49492   0.71949   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.64106187   0.770  -0.70889   3.62677   6.49875   0.73112   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.64974617   0.770  -0.71712   3.62664   6.50248   0.74249   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.65826021   0.770  -0.72516   3.62651   6.50614   0.75360   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.66661054   0.770  -0.73288   3.62638   6.50964   0.76427   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.67480335   0.770  -0.74060   3.62626   6.51315   0.77494   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.68284445   0.770  -0.74787   3.62614   6.51645   0.78501   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.69073938   0.770  -0.75510   3.62603   6.51974   0.79503   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.69849335   0.770  -0.76218   3.62592   6.52296   0.80484   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.70611129   0.770  -0.76896   3.62582   6.52605   0.81425   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.71359792   0.770  -0.77574   3.62571   6.52914   0.82366   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.72095767   0.770  -0.78228   3.62561   6.53212   0.83274   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.72819477   0.770  -0.78864   3.62551   6.53501   0.84157   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.73531325   0.770  -0.79500   3.62542   6.53791   0.85041   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.74231692   0.770  -0.80111   3.62532   6.54069   0.85890   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.74920945   0.770  -0.80708   3.62523   6.54341   0.86720   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.75599429   0.770  -0.81305   3.62514   6.54613   0.87550   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.76267476   0.770  -0.81883   3.62505   6.54877   0.88354   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.76925402   0.770  -0.82442   3.62496   6.55132   0.89133   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.77573510   0.770  -0.83001   3.62488   6.55388   0.89912   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.78212089   0.770  -0.83555   3.62480   6.55641   0.90684   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.78841413   0.770  -0.84079   3.62472   6.55880   0.91415   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.79461748   0.770  -0.84604   3.62465   6.56119   0.92146   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.80073347   0.770  -0.85129   3.62457   6.56359   0.92876   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.80676453   0.770  -0.85634   3.62450   6.56590   0.93582   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.81271298   0.770  -0.86126   3.62443   6.56814   0.94268   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.81858106   0.770  -0.86618   3.62436   6.57039   0.94954   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.82437090   0.770  -0.87109   3.62429   6.57264   0.95640   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.83008457   0.770  -0.87578   3.62422   6.57478   0.96295   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.83572404   0.770  -0.88039   3.62415   6.57689   0.96939   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.84129122   0.770  -0.88500   3.62409   6.57899   0.97583   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.84678794   0.770  -0.88961   3.62402   6.58110   0.98227   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.85221596   0.770  -0.89402   3.62396   6.58312   0.98844   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.85757697   0.770  -0.89834   3.62390   6.58509   0.99449   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.86287261   0.770  -0.90266   3.62384   6.58707   1.00054   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.86810445   0.770  -0.90698   3.62378   6.58904   1.00658   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.87327402   0.770  -0.91121   3.62372   6.59097   1.01250   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.87838278   0.770  -0.91526   3.62366   6.59283   1.01818   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.88343213   0.770  -0.91932   3.62361   6.59468   1.02386   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.88842346   0.770  -0.92337   3.62355   6.59654   1.02954   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.89335807   0.770  -0.92742   3.62350   6.59839   1.03522   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.89823724   0.770  -0.93130   3.62344   6.60016   1.04064   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.90306220   0.770  -0.93510   3.62339   6.60190   1.04597   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.90783415   0.770  -0.93890   3.62334   6.60365   1.05130   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.91255423   0.770  -0.94270   3.62328   6.60539   1.05662   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.91722357   0.770  -0.94650   3.62323   6.60713   1.06195   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.92184323   0.770  -0.95011   3.62318   6.60878   1.06702   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.92641427   0.770  -0.95368   3.62314   6.61041   1.07202   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.93093770   0.770  -0.95724   3.62309   6.61204   1.07702   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.93541451   0.770  -0.96081   3.62304   6.61367   1.08202   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.93984563   0.770  -0.96437   3.62299   6.61530   1.08702   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.94423200   0.770  -0.96782   3.62295   6.61688   1.09185   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.94857451   0.770  -0.97116   3.62290   6.61841   1.09654   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.95287403   0.770  -0.97450   3.62285   6.61994   1.10123   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.95713140   0.770  -0.97784   3.62281   6.62147   1.10592   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.96134744   0.770  -0.98119   3.62276   6.62301   1.11061   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.96552295   0.770  -0.98453   3.62271   6.62454   1.11530   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.96965869   0.770  -0.98768   3.62267   6.62598   1.11973   0.00000   1.525E-04   0.000E+00   9.998E-01
 126  6.97375542   0.770  -0.99081   3.62263   6.62741   1.12413   0.00000   3.196E-04   0.000E+00   9.997E-01
 127  6.97781387   0.770  -0.99395   3.62259   6.62885   1.12853   0.00000   4.867E-04   0.000E+00   9.995E-01
 128  6.98183474   0.770  -0.99708   3.62255   6.63028   1.13294   0.00000   6.538E-04   0.000E+00   9.993E-01
 129  6.98581872   0.770  -1.00021   3.62251   6.63171   1.13734   0.00000   8.209E-04   0.000E+00   9.992E-01
 130  6.98976649   0.770  -1.00334   3.62247   6.63315   1.14174   0.00000   9.880E-04   0.000E+00   9.990E-01
 131  6.99367870   0.770  -1.00630   3.62243   6.63449   1.14591   0.00000   1.000E-03   0.000E+00   9.990E-01
 132  6.99755598   0.770  -1.00924   3.62239   6.63582   1.15005   0.00000   1.000E-03   0.000E+00   9.990E-01
 133  7.00139895   0.770  -1.01218   3.62236   6.63716   1.15420   0.00000   1.000E-03   0.000E+00   9.990E-01
 134  7.00520821   0.770  -1.01512   3.62232   6.63849   1.15834   0.00000   1.000E-03   0.000E+00   9.990E-01
 135  7.00898436   0.770  -1.01805   3.62228   6.63983   1.16249   0.00000   1.000E-03   0.000E+00   9.990E-01
 136  7.01272795   0.770  -1.02099   3.62224   6.64116   1.16664   0.00000   1.000E-03   0.000E+00   9.990E-01
 137  7.01643955   0.770  -1.02383   3.62220   6.64244   1.17066   0.00000   1.000E-03   0.000E+00   9.990E-01
 138  7.02011969   0.770  -1.02659   3.62216   6.64367   1.17457   0.00000   1.000E-03   0.000E+00   9.990E-01
 139  7.02376891   0.770  -1.02935   3.62213   6.64490   1.17849   0.00000   1.000E-03   0.000E+00   9.990E-01
 140  7.02738773   0.770  -1.03210   3.62209   6.64614   1.18240   0.00000   1.000E-03   0.000E+00   9.990E-01
 141  7.03097664   0.770  -1.03486   3.62205   6.64737   1.18632   0.00000   1.000E-03   0.000E+00   9.990E-01
 142  7.03453613   0.770  -1.03762   3.62202   6.64860   1.19023   0.00000   1.000E-03   0.000E+00   9.990E-01
 143  7.03806669   0.770  -1.04038   3.62198   6.64983   1.19415   0.00000   1.000E-03   0.000E+00   9.990E-01
 144  7.04156878   0.770  -1.04301   3.62195   6.65099   1.19790   0.00000   1.000E-03   0.000E+00   9.990E-01
 145  7.04504285   0.770  -1.04559   3.62191   6.65213   1.20159   0.00000   1.000E-03   0.000E+00   9.990E-01
 146  7.04848936   0.770  -1.04817   3.62188   6.65327   1.20528   0.00000   1.000E-03   0.000E+00   9.990E-01
 147  7.05190872   0.770  -1.05076   3.62185   6.65440   1.20897   0.00000   1.000E-03   0.000E+00   9.990E-01
 148  7.05530138   0.770  -1.05334   3.62181   6.65554   1.21266   0.00000   1.000E-03   0.000E+00   9.990E-01
 149  7.05866774   0.770  -1.05593   3.62178   6.65668   1.21636   0.00000   1.000E-03   0.000E+00   9.990E-01
 150  7.06200820   0.770  -1.05851   3.62175   6.65781   1.22005   0.00000   1.000E-03   0.000E+00   9.990E-01
 151  7.06532317   0.770  -1.06102   3.62171   6.65891   1.22364   0.00000   1.063E-03   0.000E+00   9.989E-01
 152  7.06861303   0.770  -1.06344   3.62168   6.65996   1.22713   0.00000   1.192E-03   0.000E+00   9.988E-01
 153  7.07187815   0.770  -1.06586   3.62165   6.66101   1.23061   0.00000   1.321E-03   0.000E+00   9.987E-01
 154  7.07511890   0.770  -1.06828   3.62162   6.66206   1.23410   0.00000   1.450E-03   0.000E+00   9.985E-01
 155  7.07833566   0.770  -1.07070   3.62159   6.66311   1.23758   0.00000   1.579E-03   0.000E+00   9.984E-01
 156  7.08152876   0.770  -1.07313   3.62155   6.66416   1.24107   0.00000   1.709E-03   0.000E+00   9.983E-01
 157  7.08469855   0.770  -1.07555   3.62152   6.66521   1.24455   0.00000   1.838E-03   0.000E+00   9.982E-01
 158  7.08784538   0.770  -1.07797   3.62149   6.66626   1.24804   0.00000   1.967E-03   0.000E+00   9.980E-01
 159  7.09096957   0.770  -1.08028   3.62146   6.66725   1.25138   0.00000   2.000E-03   0.000E+00   9.980E-01
 160  7.09407145   0.770  -1.08255   3.62143   6.66822   1.25467   0.00000   2.000E-03   0.000E+00   9.980E-01
 161  7.09715133   0.770  -1.08482   3.62140   6.66919   1.25796   0.00000   2.000E-03   0.000E+00   9.980E-01
 162  7.10020952   0.770  -1.08709   3.62137   6.67016   1.26125   0.00000   2.000E-03   0.000E+00   9.980E-01
 163  7.10324633   0.770  -1.08936   3.62134   6.67113   1.26455   0.00000   2.000E-03   0.000E+00   9.980E-01
 164  7.10626205   0.770  -1.09163   3.62131   6.67210   1.26784   0.00000   2.000E-03   0.000E+00   9.980E-01
 165  7.10925697   0.770  -1.09390   3.62128   6.67307   1.27113   0.00000   2.000E-03   0.000E+00   9.980E-01
 166  7.11223138   0.770  -1.09617   3.62125   6.67404   1.27442   0.00000   2.000E-03   0.000E+00   9.980E-01
 167  7.11518556   0.770  -1.09837   3.62123   6.67498   1.27762   0.00000   2.000E-03   0.000E+00   9.980E-01
 168  7.11811978   0.770  -1.10050   3.62120   6.67588   1.28072   0.00000   2.000E-03   0.000E+00   9.980E-01
 169  7.12103430   0.770  -1.10262   3.62118   6.67678   1.28383   0.00000   2.000E-03   0.000E+00   9.980E-01
 170  7.12392940   0.770  -1.10475   3.62115   6.67768   1.28693   0.00000   2.000E-03   0.000E+00   9.980E-01
 171  7.12680533   0.770  -1.10687   3.62112   6.67858   1.29003   0.00000   2.000E-03   0.000E+00   9.980E-01
 172  7.12966233   0.770  -1.10900   3.62110   6.67948   1.29314   0.00000   2.000E-03   0.000E+00   9.980E-01
 173  7.13250067   0.770  -1.11112   3.62107   6.68038   1.29624   0.00000   2.000E-03   0.000E+00   9.980E-01
 174  7.13532058   0.770  -1.11325   3.62104   6.68128   1.29935   0.00000   2.000E-03   0.000E+00   9.980E-01
 175  7.13812229   0.770  -1.11537   3.62102   6.68218   1.30245   0.00000   2.000E-03   0.000E+00   9.980E-01
 176  7.14090604   0.770  -1.11741   3.62099   6.68304   1.30544   0.00000   2.072E-03   0.000E+00   9.979E-01
 177  7.14367207   0.770  -1.11940   3.62097   6.68387   1.30837   0.00000   2.178E-03   0.000E+00   9.978E-01
 178  7.14642059   0.770  -1.12139   3.62094   6.68471   1.31130   0.00000   2.285E-03   0.000E+00   9.977E-01
 179  7.14915182   0.770  -1.12338   3.62092   6.68554   1.31423   0.00000   2.391E-03   0.000E+00   9.976E-01
 180  7.15186599   0.770  -1.12537   3.62089   6.68638   1.31716   0.00000   2.497E-03   0.000E+00   9.975E-01
 181  7.15456330   0.770  -1.12736   3.62087   6.68721   1.32009   0.00000   2.604E-03   0.000E+00   9.974E-01
 182  7.15724396   0.770  -1.12935   3.62084   6.68805   1.32302   0.00000   2.710E-03   0.000E+00   9.973E-01
 183  7.15990817   0.770  -1.13134   3.62081   6.68889   1.32596   0.00000   2.816E-03   0.000E+00   9.972E-01
 184  7.16255614   0.770  -1.13333   3.62079   6.68972   1.32889   0.00000   2.923E-03   0.000E+00   9.971E-01
 185  7.16518807   0.770  -1.13529   3.62076   6.69054   1.33177   0.00000   3.027E-03   0.000E+00   9.970E-01
 186  7.16780414   0.770  -1.13715   3.62074   6.69132   1.33454   0.00000   3.127E-03   0.000E+00   9.969E-01
 187  7.17040454   0.770  -1.13901   3.62072   6.69209   1.33731   0.00000   3.226E-03   0.000E+00   9.968E-01
 188  7.17298947   0.770  -1.14087   3.62070   6.69287   1.34008   0.00000   3.326E-03   0.000E+00   9.967E-01
 189  7.17555910   0.770  -1.14273   3.62068   6.69365   1.34284   0.00000   3.425E-03   0.000E+00   9.966E-01
 190  7.17811362   0.770  -1.14459   3.62065   6.69442   1.34561   0.00000   3.524E-03   0.000E+00   9.965E-01
 191  7.18065320   0.770  -1.14645   3.62063   6.69520   1.34838   0.00000   3.624E-03   0.000E+00   9.964E-01
 192  7.18317801   0.770  -1.14831   3.62061   6.69597   1.35115   0.00000   3.723E-03   0.000E+00   9.963E-01
 193  7.18568824   0.770  -1.15017   3.62059   6.69675   1.35391   0.00000   3.823E-03   0.000E+00   9.962E-01
 194  7.18818403   0.770  -1.15203   3.62057   6.69752   1.35668   0.00000   3.922E-03   0.000E+00   9.961E-01
 195  7.19066557   0.770  -1.15386   3.62055   6.69829   1.35941   0.00000   4.020E-03   0.000E+00   9.960E-01
 196  7.19313301   0.770  -1.15560   3.62053   6.69901   1.36202   0.00000   4.114E-03   0.000E+00   9.959E-01
 197  7.19558650   0.770  -1.15734   3.62050   6.69973   1.36463   0.00000   4.207E-03   0.000E+00   9.958E-01
 198  7.19802622   0.770  -1.15908   3.62048   6.70045   1.36723   0.00000   4.300E-03   0.000E+00   9.957E-01
 199  7.20045230   0.770  -1.16082   3.62046   6.70117   1.36984   0.00000   4.393E-03   0.000E+00   9.956E-01
 200  7.20286491   0.770  -1.16256   3.62044   6.70189   1.37244   0.00000   4.486E-03   0.000E+00   9.955E-01
 201  7.20526419   0.770  -1.16430   3.62042   6.70261   1.37505   0.00000   4.579E-03   0.000E+00   9.954E-01
 202  7.20765029   0.770  -1.16604   3.62040   6.70333   1.37766   0.00000   4.672E-03   0.000E+00   9.953E-01
 203  7.21002335   0.770  -1.16777   3.62038   6.70405   1.38026   0.00000   4.765E-03   0.000E+00   9.952E-01
 204  7.21238351   0.770  -1.16951   3.62036   6.70477   1.38287   0.00000   4.858E-03   0.000E+00   9.951E-01
 205  7.21473092   0.770  -1.17125   3.62034   6.70549   1.38548   0.00000   4.951E-03   0.000E+00   9.950E-01
 206  7.21706570   0.770  -1.17294   3.62032   6.70619   1.38801   0.00000   5.041E-03   0.000E+00   9.950E-01
 207  7.21938801   0.770  -1.17456   3.62030   6.70685   1.39047   0.00000   5.128E-03   0.000E+00   9.949E-01
 208  7.22169795   0.770  -1.17619   3.62029   6.70752   1.39293   0.00000   5.215E-03   0.000E+00   9.948E-01
 209  7.22399568   0.770  -1.17781   3.62027   6.70819   1.39539   0.00000   5.302E-03   0.000E+00   9.947E-01
 210  7.22628132   0.770  -1.17943   3.62025   6.70886   1.39784   0.00000   5.389E-03   0.000E+00   9.946E-01
 211  7.22855499   0.770  -1.18106   3.62023   6.70952   1.40030   0.00000   5.476E-03   0.000E+00   9.945E-01
 212  7.23081682   0.770  -1.18268   3.62022   6.71019   1.40276   0.00000   5.563E-03   0.000E+00   9.944E-01
 213  7.23306692   0.770  -1.18431   3.62020   6.71086   1.40522   0.00000   5.650E-03   0.000E+00   9.944E-01
 214  7.23530544   0.770  -1.18593   3.62018   6.71153   1.40768   0.00000   5.737E-03   0.000E+00   9.943E-01
 215  7.23753247   0.770  -1.18756   3.62017   6.71220   1.41013   0.00000   5.824E-03   0.000E+00   9.942E-01
 216  7.23974814   0.770  -1.18918   3.62015   6.71286   1.41259   0.00000   5.911E-03   0.000E+00   9.941E-01
 217  7.24195256   0.770  -1.19080   3.62013   6.71353   1.41505   0.00000   5.998E-03   0.000E+00   9.940E-01
 218  7.24414585   0.770  -1.19232   3.62011   6.71415   1.41737   0.00000   6.158E-03   0.000E+00   9.938E-01
 219  7.24632812   0.770  -1.19383   3.62010   6.71477   1.41969   0.00000   6.320E-03   0.000E+00   9.937E-01
 220  7.24849948   0.770  -1.19535   3.62008   6.71539   1.42201   0.00000   6.482E-03   0.000E+00   9.935E-01
 221  7.25066004   0.770  -1.19686   3.62007   6.71601   1.42432   0.00000   6.645E-03   0.000E+00   9.934E-01
 222  7.25280990   0.770  -1.19838   3.62005   6.71663   1.42664   0.00000   6.807E-03   0.000E+00   9.932E-01
 223  7.25494917   0.770  -1.19989   3.62003   6.71725   1.42896   0.00000   6.970E-03   0.000E+00   9.930E-01
 224  7.25707796   0.770  -1.20140   3.62002   6.71787   1.43128   0.00000   7.132E-03   0.000E+00   9.929E-01
 225  7.25919636   0.770  -1.20292   3.62000   6.71849   1.43360   0.00000   7.294E-03   0.000E+00   9.927E-01
