 # M = 1.50 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  84  5.99329963   0.770   0.80897   3.72363   6.55185  -0.11517   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  5.99789241   0.770   0.80600   3.72386   6.55444  -0.10421   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.00243713   0.770   0.80309   3.72408   6.55702  -0.09333   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.00693479   0.770   0.80046   3.72431   6.55954  -0.08275   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.01138634   0.770   0.79782   3.72454   6.56206  -0.07218   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.01579272   0.770   0.79523   3.72478   6.56458  -0.06164   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.02015485   0.770   0.79293   3.72502   6.56703  -0.05142   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.02447360   0.770   0.79063   3.72526   6.56948  -0.04121   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.02874982   0.770   0.78834   3.72550   6.57194  -0.03099   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.03298435   0.770   0.78632   3.72574   6.57433  -0.02109   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.03717799   0.770   0.78433   3.72599   6.57673  -0.01120   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.04133152   0.770   0.78233   3.72624   6.57913  -0.00132   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.04544570   0.770   0.78055   3.72649   6.58148   0.00836   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.04952127   0.770   0.77888   3.72675   6.58382   0.01793   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.05355896   0.770   0.77720   3.72701   6.58616   0.02750   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.05755945   0.770   0.77561   3.72727   6.58849   0.03699   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.06152342   0.770   0.77423   3.72753   6.59077   0.04627   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.06545154   0.770   0.77286   3.72780   6.59306   0.05555   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.06934445   0.770   0.77148   3.72806   6.59535   0.06483   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.07320278   0.770   0.77036   3.72833   6.59760   0.07387   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.07702713   0.770   0.76927   3.72861   6.59984   0.08288   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.08081809   0.770   0.76818   3.72888   6.60209   0.09189   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.08457625   0.770   0.76722   3.72916   6.60432   0.10079   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.08830217   0.770   0.76640   3.72944   6.60653   0.10956   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.09199639   0.770   0.76559   3.72972   6.60873   0.11833   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.09565946   0.770   0.76477   3.73000   6.61094   0.12710   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.09929189   0.770   0.76422   3.73029   6.61311   0.13564   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.10289418   0.770   0.76367   3.73057   6.61528   0.14418   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.10646685   0.770   0.76312   3.73086   6.61746   0.15272   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.11001036   0.770   0.76271   3.73115   6.61961   0.16115   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.11352520   0.770   0.76242   3.73144   6.62176   0.16949   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.11701181   0.770   0.76213   3.73174   6.62390   0.17782   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.12047066   0.770   0.76186   3.73203   6.62605   0.18614   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.12390218   0.770   0.76180   3.73233   6.62817   0.19429   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.12730679   0.770   0.76173   3.73262   6.63029   0.20244   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.13068493   0.770   0.76166   3.73292   6.63241   0.21059   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.13403699   0.770   0.76177   3.73322   6.63451   0.21862   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.13736337   0.770   0.76195   3.73352   6.63661   0.22660   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.14066448   0.770   0.76214   3.73382   6.63871   0.23458   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.14394067   0.770   0.76240   3.73412   6.64080   0.24252   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.14719234   0.770   0.76282   3.73443   6.64288   0.25034   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.15041985   0.770   0.76325   3.73473   6.64496   0.25816   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.15362354   0.770   0.76367   3.73503   6.64703   0.26599   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.15680378   0.770   0.76433   3.73535   6.64910   0.27368   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.15996089   0.770   0.76498   3.73566   6.65117   0.28136   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.16309522   0.770   0.76564   3.73597   6.65324   0.28905   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.16620710   0.770   0.76647   3.73629   6.65530   0.29665   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.16929683   0.770   0.76738   3.73660   6.65735   0.30422   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.17236474   0.770   0.76828   3.73692   6.65941   0.31178   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.17541112   0.770   0.76932   3.73725   6.66146   0.31929   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.17843629   0.770   0.77047   3.73757   6.66351   0.32675   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.18144053   0.770   0.77162   3.73790   6.66556   0.33421   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.18442413   0.770   0.77287   3.73823   6.66761   0.34163   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.18738737   0.770   0.77427   3.73857   6.66965   0.34899   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.19033053   0.770   0.77567   3.73890   6.67170   0.35634   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.19325388   0.770   0.77715   3.73925   6.67374   0.36367   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.19615769   0.770   0.77880   3.73960   6.67578   0.37094   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.19904220   0.770   0.78045   3.73995   6.67783   0.37820   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.20190769   0.770   0.78218   3.74031   6.67987   0.38544   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.20475439   0.770   0.78408   3.74067   6.68191   0.39263   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.20758256   0.770   0.78599   3.74103   6.68395   0.39982   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.21039242   0.770   0.78800   3.74140   6.68599   0.40698   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.21318422   0.770   0.79018   3.74179   6.68803   0.41410   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.21595820   0.770   0.79235   3.74217   6.69008   0.42121   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.21871456   0.770   0.79466   3.74256   6.69212   0.42829   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.22145354   0.770   0.79704   3.74296   6.69417   0.43534   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.22417536   0.770   0.79942   3.74335   6.69621   0.44239   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.22688022   0.770   0.80206   3.74377   6.69826   0.44941   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.22956834   0.770   0.80471   3.74418   6.70032   0.45642   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.23223993   0.770   0.80742   3.74460   6.70237   0.46341   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.23489518   0.770   0.81026   3.74502   6.70443   0.47037   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.23753429   0.770   0.81310   3.74544   6.70649   0.47733   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.24015747   0.770   0.81610   3.74588   6.70861   0.48435   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.24276490   0.770   0.81915   3.74632   6.71074   0.49138   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.24535676   0.770   0.82226   3.74676   6.71285   0.49834   0.00000   0.000E+00   0.000E+00   1.000E+00
 159  6.24793325   0.770   0.82547   3.74721   6.71492   0.50523   0.00000   0.000E+00   0.000E+00   1.000E+00
 160  6.25049454   0.770   0.82870   3.74766   6.71699   0.51211   0.00000   0.000E+00   0.000E+00   1.000E+00
 161  6.25304082   0.770   0.83205   3.74812   6.71907   0.51896   0.00000   0.000E+00   0.000E+00   1.000E+00
 162  6.25557225   0.770   0.83540   3.74858   6.72115   0.52582   0.00000   0.000E+00   0.000E+00   1.000E+00
 163  6.25808902   0.770   0.83888   3.74905   6.72324   0.53264   0.00000   0.000E+00   0.000E+00   1.000E+00
 164  6.26059128   0.770   0.84238   3.74952   6.72533   0.53947   0.00000   0.000E+00   0.000E+00   1.000E+00
 165  6.26307921   0.770   0.84595   3.74999   6.72742   0.54628   0.00000   0.000E+00   0.000E+00   1.000E+00
 166  6.26555297   0.770   0.84955   3.75047   6.72952   0.55308   0.00000   0.000E+00   0.000E+00   1.000E+00
 167  6.26801272   0.770   0.85320   3.75095   6.73162   0.55987   0.00000   0.000E+00   0.000E+00   1.000E+00
 168  6.27045861   0.770   0.85687   3.75143   6.73372   0.56665   0.00000   0.000E+00   0.000E+00   1.000E+00
 169  6.27289081   0.770   0.86058   3.75191   6.73584   0.57342   0.00000   0.000E+00   0.000E+00   1.000E+00
 170  6.27530946   0.770   0.86430   3.75240   6.73795   0.58018   0.00000   0.000E+00   0.000E+00   1.000E+00
 171  6.27771471   0.770   0.86805   3.75290   6.74007   0.58693   0.00000   0.000E+00   0.000E+00   1.000E+00
 172  6.28010672   0.770   0.87181   3.75339   6.74219   0.59367   0.00000   0.000E+00   0.000E+00   1.000E+00
 173  6.28248562   0.770   0.87555   3.75389   6.74432   0.60040   0.00000   0.000E+00   0.000E+00   1.000E+00
 174  6.28485157   0.770   0.87928   3.75439   6.74646   0.60713   0.00000   0.000E+00   0.000E+00   1.000E+00
 175  6.28720470   0.770   0.88297   3.75489   6.74860   0.61384   0.00000   0.000E+00   0.000E+00   1.000E+00
 176  6.28954514   0.770   0.88665   3.75540   6.75074   0.62055   0.00000   0.000E+00   0.000E+00   1.000E+00
 177  6.29187304   0.770   0.89034   3.75592   6.75289   0.62726   0.00000   0.000E+00   0.000E+00   1.000E+00
 178  6.29418853   0.770   0.89393   3.75642   6.75504   0.63395   0.00000   0.000E+00   0.000E+00   1.000E+00
 179  6.29649174   0.770   0.89747   3.75693   6.75720   0.64064   0.00000   0.000E+00   0.000E+00   1.000E+00
 180  6.29878279   0.770   0.90099   3.75744   6.75935   0.64732   0.00000   0.000E+00   0.000E+00   1.000E+00
 181  6.30106183   0.770   0.90443   3.75796   6.76152   0.65398   0.00000   0.000E+00   0.000E+00   1.000E+00
 182  6.30332897   0.770   0.90781   3.75848   6.76368   0.66065   0.00000   0.000E+00   0.000E+00   1.000E+00
 183  6.30558433   0.770   0.91108   3.75899   6.76585   0.66730   0.00000   0.000E+00   0.000E+00   1.000E+00
 184  6.30782804   0.770   0.91430   3.75951   6.76802   0.67394   0.00000   0.000E+00   0.000E+00   1.000E+00
 185  6.31006022   0.770   0.91745   3.76003   6.77019   0.68058   0.00000   0.000E+00   0.000E+00   1.000E+00
 186  6.31228099   0.770   0.92051   3.76055   6.77237   0.68721   0.00000   0.000E+00   0.000E+00   1.000E+00
 187  6.31449046   0.770   0.92351   3.76108   6.77454   0.69384   0.00000   0.000E+00   0.000E+00   1.000E+00
 188  6.31668874   0.770   0.92644   3.76161   6.77673   0.70045   0.00000   0.000E+00   0.000E+00   1.000E+00
 189  6.31887596   0.770   0.92927   3.76213   6.77891   0.70706   0.00000   0.000E+00   0.000E+00   1.000E+00
 190  6.32105221   0.770   0.93204   3.76266   6.78109   0.71366   0.00000   0.000E+00   0.000E+00   1.000E+00
 191  6.32321761   0.770   0.93475   3.76320   6.78327   0.72025   0.00000   0.000E+00   0.000E+00   1.000E+00
 192  6.32537227   0.770   0.93740   3.76374   6.78546   0.72683   0.00000   0.000E+00   0.000E+00   1.000E+00
 193  6.32751629   0.770   0.94000   3.76428   6.78765   0.73340   0.00000   0.000E+00   0.000E+00   1.000E+00
 194  6.32964978   0.770   0.94253   3.76483   6.78983   0.73996   0.00000   0.000E+00   0.000E+00   1.000E+00
 195  6.33177284   0.770   0.94499   3.76537   6.79201   0.74651   0.00000   0.000E+00   0.000E+00   1.000E+00
 196  6.33388557   0.770   0.94740   3.76593   6.79420   0.75305   0.00000   0.000E+00   0.000E+00   1.000E+00
 197  6.33598807   0.770   0.94976   3.76649   6.79639   0.75959   0.00000   0.000E+00   0.000E+00   1.000E+00
 198  6.33808044   0.770   0.95206   3.76705   6.79857   0.76610   0.00000   0.000E+00   0.000E+00   1.000E+00
 199  6.34016279   0.770   0.95433   3.76762   6.80076   0.77261   0.00000   0.000E+00   0.000E+00   1.000E+00
 200  6.34223519   0.770   0.95655   3.76819   6.80294   0.77911   0.00000   0.000E+00   0.000E+00   1.000E+00
 201  6.34429775   0.770   0.95871   3.76876   6.80512   0.78559   0.00000   0.000E+00   0.000E+00   1.000E+00
 202  6.34635056   0.770   0.96084   3.76933   6.80730   0.79206   0.00000   0.000E+00   0.000E+00   1.000E+00
 203  6.34839372   0.770   0.96292   3.76992   6.80948   0.79853   0.00000   0.000E+00   0.000E+00   1.000E+00
 204  6.35042731   0.770   0.96498   3.77051   6.81166   0.80497   0.00000   0.000E+00   0.000E+00   1.000E+00
 205  6.35245142   0.770   0.96699   3.77110   6.81384   0.81141   0.00000   0.000E+00   0.000E+00   1.000E+00
 206  6.35446614   0.770   0.96896   3.77169   6.81601   0.81784   0.00000   0.000E+00   0.000E+00   1.000E+00
 207  6.35647155   0.770   0.97092   3.77230   6.81818   0.82425   0.00000   0.000E+00   0.000E+00   1.000E+00
 208  6.35846775   0.770   0.97283   3.77291   6.82035   0.83065   0.00000   0.000E+00   0.000E+00   1.000E+00
 209  6.36045482   0.770   0.97470   3.77351   6.82251   0.83704   0.00000   0.000E+00   0.000E+00   1.000E+00
 210  6.36243283   0.770   0.97655   3.77413   6.82468   0.84341   0.00000   0.000E+00   0.000E+00   1.000E+00
 211  6.36440188   0.770   0.97838   3.77475   6.82684   0.84977   0.00000   0.000E+00   0.000E+00   1.000E+00
 212  6.36636204   0.770   0.98017   3.77538   6.82900   0.85613   0.00000   0.000E+00   0.000E+00   1.000E+00
 213  6.36831339   0.770   0.98193   3.77601   6.83115   0.86246   0.00000   0.000E+00   0.000E+00   1.000E+00
 214  6.37025602   0.770   0.98368   3.77665   6.83331   0.86879   0.00000   0.000E+00   0.000E+00   1.000E+00
 215  6.37218999   0.770   0.98540   3.77730   6.83545   0.87510   0.00000   0.000E+00   0.000E+00   1.000E+00
 216  6.37411539   0.770   0.98708   3.77794   6.83760   0.88140   0.00000   0.000E+00   0.000E+00   1.000E+00
 217  6.37603229   0.770   0.98875   3.77859   6.83974   0.88768   0.00000   0.000E+00   0.000E+00   1.000E+00
 218  6.37794077   0.770   0.99040   3.77925   6.84188   0.89396   0.00000   0.000E+00   0.000E+00   1.000E+00
 219  6.37984089   0.770   0.99203   3.77992   6.84402   0.90021   0.00000   0.000E+00   0.000E+00   1.000E+00
 220  6.38173274   0.770   0.99363   3.78059   6.84616   0.90645   0.00000   0.000E+00   0.000E+00   1.000E+00
 221  6.38361639   0.770   0.99522   3.78127   6.84830   0.91272   0.00000   0.000E+00   0.000E+00   1.000E+00
 222  6.38549190   0.770   0.99679   3.78195   6.85045   0.91902   0.00000   0.000E+00   0.000E+00   1.000E+00
 223  6.38735934   0.770   0.99835   3.78265   6.85260   0.92529   0.00000   0.000E+00   0.000E+00   1.000E+00
 224  6.38921879   0.770   0.99989   3.78335   6.85474   0.93157   0.00000   0.000E+00   0.000E+00   1.000E+00
 225  6.39107032   0.770   1.00142   3.78405   6.85689   0.93783   0.00000   0.000E+00   0.000E+00   1.000E+00
 226  6.39291398   0.770   1.00293   3.78478   6.85906   0.94415   0.00000   0.000E+00   0.000E+00   1.000E+00
 227  6.39474985   0.770   1.00444   3.78550   6.86123   0.95049   0.00000   0.000E+00   0.000E+00   1.000E+00
