 # M = 1.90 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
  16  5.36691135   0.770   1.61629   3.70448   6.22755  -1.53478   0.00000   9.095E-01   0.000E+00   9.034E-02
  17  5.38119105   0.770   1.61139   3.70468   6.23035  -1.52636   0.00000   9.039E-01   0.000E+00   9.593E-02
  18  5.39501614   0.770   1.60638   3.70488   6.23322  -1.51774   0.00000   8.980E-01   0.000E+00   1.019E-01
  19  5.40841468   0.770   1.60137   3.70509   6.23609  -1.50913   0.00000   8.921E-01   0.000E+00   1.078E-01
  20  5.42141219   0.770   1.59636   3.70529   6.23896  -1.50052   0.00000   8.862E-01   0.000E+00   1.138E-01
  21  5.43403199   0.770   1.59062   3.70553   6.24225  -1.49067   0.00000   8.772E-01   0.000E+00   1.228E-01
  22  5.44629542   0.770   1.58446   3.70578   6.24578  -1.48008   0.00000   8.665E-01   0.000E+00   1.335E-01
  23  5.45822204   0.770   1.57830   3.70603   6.24931  -1.46950   0.00000   8.558E-01   0.000E+00   1.442E-01
  24  5.46982987   0.770   1.57200   3.70629   6.25291  -1.45868   0.00000   8.443E-01   0.000E+00   1.557E-01
  25  5.48113551   0.770   1.56433   3.70659   6.25729  -1.44553   0.00000   8.259E-01   0.000E+00   1.741E-01
  26  5.49215429   0.770   1.55667   3.70690   6.26167  -1.43238   0.00000   8.074E-01   0.000E+00   1.926E-01
  27  5.50290040   0.770   1.54863   3.70722   6.26627  -1.41857   0.00000   7.865E-01   0.000E+00   2.135E-01
  28  5.51338702   0.770   1.53918   3.70760   6.27167  -1.40237   0.00000   7.562E-01   0.000E+00   2.438E-01
  29  5.52362639   0.770   1.52974   3.70798   6.27707  -1.38616   0.00000   7.260E-01   0.000E+00   2.740E-01
  30  5.53362990   0.770   1.51852   3.70842   6.28348  -1.36695   0.00000   6.822E-01   0.000E+00   3.178E-01
  31  5.54340816   0.770   1.50706   3.70887   6.29002  -1.34734   0.00000   6.366E-01   0.000E+00   3.634E-01
  32  5.55297110   0.770   1.49370   3.70940   6.29763  -1.32449   0.00000   5.751E-01   0.000E+00   4.249E-01
  33  5.56232800   0.770   1.47955   3.70995   6.30570  -1.30028   0.00000   5.075E-01   0.000E+00   4.925E-01
  34  5.57148755   0.770   1.46430   3.71054   6.31440  -1.27420   0.00000   4.319E-01   0.000E+00   5.681E-01
  35  5.58045790   0.770   1.44785   3.71117   6.32378  -1.24608   0.00000   3.502E-01   0.000E+00   6.498E-01
  36  5.58924672   0.770   1.43055   3.71183   6.33367  -1.21648   0.00000   2.697E-01   0.000E+00   7.303E-01
  37  5.59786119   0.770   1.41280   3.71250   6.34377  -1.18620   0.00000   1.970E-01   0.000E+00   8.030E-01
  38  5.60630811   0.770   1.39520   3.71317   6.35293  -1.15356   0.00121   1.362E-01   0.000E+00   8.638E-01
  39  5.61459387   0.770   1.37756   3.71387   6.35947  -1.11380   0.00030   3.392E-02   0.000E+00   9.653E-01
  40  5.62272451   0.770   1.36088   3.71456   6.36565  -1.07503   0.00000   5.500E-03   0.000E+00   9.944E-01
  41  5.63070571   0.770   1.34529   3.71519   6.37208  -1.03908   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  5.63688265   0.770   1.33382   3.71567   6.37714  -1.01260   0.00000   1.400E-03   0.000E+00   9.978E-01
  43  5.64297296   0.770   1.32287   3.71613   6.38214  -0.98722   0.00000   1.000E-03   0.000E+00   9.986E-01
  44  5.64897905   0.770   1.31238   3.71656   6.38709  -0.96276   0.00000   6.878E-04   0.000E+00   9.993E-01
  45  5.65490321   0.770   1.30230   3.71699   6.39199  -0.93907   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.66074764   0.770   1.29286   3.71740   6.39671  -0.91661   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.66651447   0.770   1.28377   3.71780   6.40134  -0.89481   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.67220572   0.770   1.27495   3.71819   6.40589  -0.87352   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.67782335   0.770   1.26669   3.71856   6.41029  -0.85319   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.68336925   0.770   1.25869   3.71892   6.41463  -0.83330   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.68884522   0.770   1.25096   3.71927   6.41887  -0.81392   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.69425300   0.770   1.24366   3.71961   6.42299  -0.79524   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.69959427   0.770   1.23650   3.71995   6.42707  -0.77676   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.70487065   0.770   1.22981   3.72027   6.43101  -0.75909   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.71008370   0.770   1.22321   3.72059   6.43492  -0.74156   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.71523490   0.770   1.21700   3.72090   6.43871  -0.72464   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.72032573   0.770   1.21092   3.72121   6.44246  -0.70792   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.72535757   0.770   1.20517   3.72151   6.44611  -0.69172   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.73033178   0.770   1.19954   3.72181   6.44973  -0.67569   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.73524966   0.770   1.19422   3.72210   6.45325  -0.66014   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.74011248   0.770   1.18897   3.72239   6.45675  -0.64471   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  5.74492145   0.770   1.18408   3.72267   6.46016  -0.62980   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  5.74967775   0.770   1.17918   3.72295   6.46356  -0.61488   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  5.75438252   0.770   1.17468   3.72322   6.46685  -0.60054   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  5.75903687   0.770   1.17018   3.72350   6.47014  -0.58620   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  5.76364188   0.770   1.16598   3.72377   6.47335  -0.57226   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  5.76819856   0.770   1.16189   3.72404   6.47653  -0.55846   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  5.77270793   0.770   1.15793   3.72431   6.47968  -0.54486   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  5.77717096   0.770   1.15420   3.72458   6.48277  -0.53156   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  5.78158859   0.770   1.15046   3.72484   6.48586  -0.51826   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  5.78596174   0.770   1.14708   3.72510   6.48886  -0.50541   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  5.79029129   0.770   1.14372   3.72536   6.49186  -0.49259   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  5.79457810   0.770   1.14050   3.72562   6.49483  -0.47995   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  5.79882301   0.770   1.13749   3.72588   6.49775  -0.46756   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  5.80302684   0.770   1.13448   3.72614   6.50067  -0.45518   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  5.80719036   0.770   1.13175   3.72640   6.50353  -0.44312   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  5.81131434   0.770   1.12910   3.72667   6.50637  -0.43116   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  5.81539954   0.770   1.12647   3.72693   6.50921  -0.41922   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  5.81944666   0.770   1.12417   3.72719   6.51199  -0.40763   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  5.82345642   0.770   1.12187   3.72746   6.51477  -0.39605   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  5.82742949   0.770   1.11966   3.72772   6.51753  -0.38457   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  5.83136655   0.770   1.11770   3.72798   6.52025  -0.37334   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  5.83526823   0.770   1.11574   3.72824   6.52297  -0.36212   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  5.83913518   0.770   1.11392   3.72851   6.52566  -0.35104   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  5.84296799   0.770   1.11230   3.72878   6.52832  -0.34016   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  5.84676728   0.770   1.11068   3.72905   6.53098  -0.32928   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  5.85053362   0.770   1.10923   3.72932   6.53362  -0.31855   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  5.85426757   0.770   1.10794   3.72959   6.53623  -0.30798   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  5.85796970   0.770   1.10666   3.72986   6.53884  -0.29741   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  5.86164053   0.770   1.10556   3.73013   6.54143  -0.28701   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  5.86528060   0.770   1.10460   3.73041   6.54399  -0.27672   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  5.86889041   0.770   1.10363   3.73068   6.54656  -0.26644   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  5.87247046   0.770   1.10289   3.73096   6.54910  -0.25632   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  5.87602124   0.770   1.10225   3.73124   6.55163  -0.24629   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  5.87954323   0.770   1.10162   3.73152   6.55416  -0.23626   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  5.88303688   0.770   1.10122   3.73181   6.55666  -0.22641   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  5.88650265   0.770   1.10090   3.73209   6.55916  -0.21661   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  5.88994099   0.770   1.10057   3.73238   6.56166  -0.20681   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  5.89335232   0.770   1.10054   3.73267   6.56414  -0.19719   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  5.89673706   0.770   1.10053   3.73297   6.56661  -0.18760   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  5.90009562   0.770   1.10054   3.73326   6.56908  -0.17802   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  5.90342841   0.770   1.10085   3.73356   6.57153  -0.16862   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  5.90673582   0.770   1.10115   3.73386   6.57399  -0.15922   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  5.91001823   0.770   1.10153   3.73416   6.57643  -0.14985   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  5.91327602   0.770   1.10216   3.73447   6.57886  -0.14063   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  5.91650955   0.770   1.10280   3.73478   6.58130  -0.13140   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  5.91971919   0.770   1.10358   3.73509   6.58372  -0.12224   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  5.92290528   0.770   1.10451   3.73540   6.58615  -0.11317   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  5.92606816   0.770   1.10545   3.73572   6.58857  -0.10410   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  5.92920818   0.770   1.10665   3.73605   6.59099  -0.09513   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  5.93232566   0.770   1.10792   3.73637   6.59340  -0.08619   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  5.93542091   0.770   1.10924   3.73670   6.59581  -0.07726   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  5.93849427   0.770   1.11084   3.73704   6.59821  -0.06844   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  5.94154603   0.770   1.11244   3.73738   6.60062  -0.05962   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  5.94457649   0.770   1.11423   3.73773   6.60303  -0.05086   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  5.94758595   0.770   1.11616   3.73807   6.60543  -0.04215   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  5.95057470   0.770   1.11813   3.73842   6.60784  -0.03345   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  5.95354303   0.770   1.12040   3.73879   6.61024  -0.02483   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  5.95649120   0.770   1.12266   3.73916   6.61265  -0.01621   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  5.95941950   0.770   1.12517   3.73954   6.61505  -0.00764   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  5.96232818   0.770   1.12777   3.73992   6.61746   0.00090   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  5.96521751   0.770   1.13052   3.74030   6.61987   0.00941   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  5.96808775   0.770   1.13347   3.74071   6.62229   0.01788   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  5.97093914   0.770   1.13649   3.74111   6.62471   0.02633   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  5.97377193   0.770   1.13975   3.74152   6.62713   0.03474   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  5.97658637   0.770   1.14304   3.74194   6.62955   0.04314   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  5.97938268   0.770   1.14663   3.74238   6.63198   0.05149   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  5.98216110   0.770   1.15025   3.74281   6.63441   0.05983   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  5.98492187   0.770   1.15412   3.74327   6.63686   0.06815   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  5.98766519   0.770   1.15805   3.74372   6.63931   0.07646   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  5.99039129   0.770   1.16218   3.74419   6.64177   0.08473   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  5.99310039   0.770   1.16640   3.74466   6.64422   0.09299   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  5.99579269   0.770   1.17077   3.74514   6.64669   0.10122   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  5.99846840   0.770   1.17528   3.74563   6.64916   0.10944   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.00112774   0.770   1.17987   3.74613   6.65164   0.11764   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.00377088   0.770   1.18456   3.74664   6.65412   0.12582   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.00639804   0.770   1.18932   3.74714   6.65662   0.13400   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.00900940   0.770   1.19419   3.74767   6.65912   0.14218   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.01160515   0.770   1.19909   3.74819   6.66164   0.15033   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.01418548   0.770   1.20402   3.74871   6.66416   0.15847   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.01675057   0.770   1.20896   3.74924   6.66668   0.16661   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.01930059   0.770   1.21386   3.74978   6.66923   0.17473   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.02183574   0.770   1.21874   3.75031   6.67177   0.18285   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.02435617   0.770   1.22357   3.75085   6.67433   0.19096   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.02686205   0.770   1.22837   3.75138   6.67689   0.19906   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.02935356   0.770   1.23306   3.75193   6.67946   0.20715   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.03183086   0.770   1.23766   3.75247   6.68204   0.21524   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.03429411   0.770   1.24216   3.75301   6.68463   0.22331   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.03674346   0.770   1.24654   3.75357   6.68722   0.23139   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.03917908   0.770   1.25080   3.75412   6.68982   0.23945   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.04160112   0.770   1.25492   3.75468   6.69242   0.24751   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.04400972   0.770   1.25892   3.75524   6.69504   0.25555   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.04640504   0.770   1.26278   3.75581   6.69765   0.26359   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.04878722   0.770   1.26653   3.75638   6.70027   0.27162   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.05115640   0.770   1.27018   3.75696   6.70290   0.27965   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.05351273   0.770   1.27369   3.75754   6.70552   0.28766   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.05585634   0.770   1.27712   3.75813   6.70815   0.29566   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.05818738   0.770   1.28043   3.75872   6.71079   0.30364   0.00000   0.000E+00   0.000E+00   1.000E+00
 159  6.06050597   0.770   1.28365   3.75933   6.71342   0.31162   0.00000   0.000E+00   0.000E+00   1.000E+00
 160  6.06281224   0.770   1.28679   3.75994   6.71605   0.31958   0.00000   0.000E+00   0.000E+00   1.000E+00
 161  6.06510634   0.770   1.28982   3.76056   6.71869   0.32753   0.00000   0.000E+00   0.000E+00   1.000E+00
 162  6.06738838   0.770   1.29278   3.76118   6.72133   0.33546   0.00000   0.000E+00   0.000E+00   1.000E+00
 163  6.06965849   0.770   1.29568   3.76181   6.72397   0.34338   0.00000   0.000E+00   0.000E+00   1.000E+00
 164  6.07191680   0.770   1.29851   3.76245   6.72661   0.35129   0.00000   0.000E+00   0.000E+00   1.000E+00
 165  6.07416342   0.770   1.30128   3.76309   6.72924   0.35919   0.00000   0.000E+00   0.000E+00   1.000E+00
 166  6.07639848   0.770   1.30397   3.76374   6.73188   0.36706   0.00000   0.000E+00   0.000E+00   1.000E+00
 167  6.07862210   0.770   1.30661   3.76439   6.73452   0.37492   0.00000   0.000E+00   0.000E+00   1.000E+00
 168  6.08083439   0.770   1.30920   3.76505   6.73715   0.38277   0.00000   0.000E+00   0.000E+00   1.000E+00
 169  6.08303547   0.770   1.31174   3.76572   6.73978   0.39059   0.00000   0.000E+00   0.000E+00   1.000E+00
 170  6.08522545   0.770   1.31424   3.76640   6.74241   0.39840   0.00000   0.000E+00   0.000E+00   1.000E+00
 171  6.08740444   0.770   1.31669   3.76708   6.74504   0.40620   0.00000   0.000E+00   0.000E+00   1.000E+00
 172  6.08957256   0.770   1.31910   3.76777   6.74767   0.41398   0.00000   0.000E+00   0.000E+00   1.000E+00
 173  6.09172990   0.770   1.32145   3.76848   6.75029   0.42175   0.00000   0.000E+00   0.000E+00   1.000E+00
 174  6.09387658   0.770   1.32377   3.76919   6.75291   0.42949   0.00000   0.000E+00   0.000E+00   1.000E+00
 175  6.09601271   0.770   1.32606   3.76990   6.75552   0.43722   0.00000   0.000E+00   0.000E+00   1.000E+00
 176  6.09813837   0.770   1.32831   3.77063   6.75814   0.44493   0.00000   0.000E+00   0.000E+00   1.000E+00
 177  6.10025368   0.770   1.33052   3.77138   6.76075   0.45262   0.00000   0.000E+00   0.000E+00   1.000E+00
 178  6.10235874   0.770   1.33271   3.77212   6.76336   0.46029   0.00000   0.000E+00   0.000E+00   1.000E+00
 179  6.10445365   0.770   1.33485   3.77288   6.76597   0.46798   0.00000   0.000E+00   0.000E+00   1.000E+00
 180  6.10653850   0.770   1.33699   3.77366   6.76860   0.47571   0.00000   0.000E+00   0.000E+00   1.000E+00
 181  6.10861339   0.770   1.33911   3.77446   6.77125   0.48347   0.00000   0.000E+00   0.000E+00   1.000E+00
 182  6.11067841   0.770   1.34121   3.77527   6.77389   0.49122   0.00000   0.000E+00   0.000E+00   1.000E+00
 183  6.11273366   0.770   1.34328   3.77609   6.77653   0.49898   0.00000   0.000E+00   0.000E+00   1.000E+00
 184  6.11477923   0.770   1.34535   3.77696   6.77922   0.50686   0.00000   0.000E+00   0.000E+00   1.000E+00
 185  6.11681521   0.770   1.34742   3.77783   6.78191   0.51474   0.00000   0.000E+00   0.000E+00   1.000E+00
 186  6.11884169   0.770   1.34947   3.77876   6.78467   0.52279   0.00000   0.000E+00   0.000E+00   1.000E+00
 187  6.12085876   0.770   1.35153   3.77971   6.78743   0.53086   0.00000   0.000E+00   0.000E+00   1.000E+00
 188  6.12286650   0.770   1.35359   3.78065   6.79019   0.53894   0.00000   0.000E+00   0.000E+00   1.000E+00
 189  6.12486500   0.770   1.35561   3.78165   6.79297   0.54704   0.00000   0.000E+00   0.000E+00   1.000E+00
 190  6.12685435   0.770   1.35763   3.78268   6.79576   0.55516   0.00000   0.000E+00   0.000E+00   1.000E+00
 191  6.12883463   0.770   1.35964   3.78370   6.79855   0.56328   0.00000   0.000E+00   0.000E+00   1.000E+00
 192  6.13080592   0.770   1.36165   3.78473   6.80133   0.57140   0.00000   0.000E+00   0.000E+00   1.000E+00
 193  6.13276830   0.770   1.36359   3.78583   6.80409   0.57942   0.00000   0.000E+00   0.000E+00   1.000E+00
 194  6.13472186   0.770   1.36553   3.78693   6.80685   0.58745   0.00000   0.000E+00   0.000E+00   1.000E+00
 195  6.13666666   0.770   1.36747   3.78803   6.80961   0.59548   0.00000   0.000E+00   0.000E+00   1.000E+00
 196  6.13860280   0.770   1.36937   3.78917   6.81235   0.60346   0.00000   0.000E+00   0.000E+00   1.000E+00
 197  6.14053034   0.770   1.37125   3.79034   6.81509   0.61141   0.00000   0.000E+00   0.000E+00   1.000E+00
 198  6.14244937   0.770   1.37312   3.79152   6.81783   0.61936   0.00000   0.000E+00   0.000E+00   1.000E+00
 199  6.14435995   0.770   1.37500   3.79270   6.82057   0.62731   0.00000   0.000E+00   0.000E+00   1.000E+00
 200  6.14626217   0.770   1.37681   3.79398   6.82328   0.63518   0.00000   0.000E+00   0.000E+00   1.000E+00
 201  6.14815609   0.770   1.37862   3.79527   6.82599   0.64306   0.00000   0.000E+00   0.000E+00   1.000E+00
 202  6.15004178   0.770   1.38043   3.79657   6.82871   0.65093   0.00000   0.000E+00   0.000E+00   1.000E+00
 203  6.15191933   0.770   1.38222   3.79792   6.83141   0.65877   0.00000   0.000E+00   0.000E+00   1.000E+00
 204  6.15378879   0.770   1.38397   3.79936   6.83410   0.66656   0.00000   0.000E+00   0.000E+00   1.000E+00
 205  6.15565024   0.770   1.38572   3.80080   6.83679   0.67436   0.00000   0.000E+00   0.000E+00   1.000E+00
 206  6.15750375   0.770   1.38746   3.80224   6.83948   0.68215   0.00000   0.000E+00   0.000E+00   1.000E+00
 207  6.15934937   0.770   1.38916   3.80378   6.84215   0.68989   0.00000   0.000E+00   0.000E+00   1.000E+00
 208  6.16118719   0.770   1.39086   3.80533   6.84482   0.69761   0.00000   0.000E+00   0.000E+00   1.000E+00
 209  6.16301727   0.770   1.39255   3.80688   6.84748   0.70534   0.00000   0.000E+00   0.000E+00   1.000E+00
 210  6.16483966   0.770   1.39423   3.80845   6.85014   0.71304   0.00000   0.000E+00   0.000E+00   1.000E+00
 211  6.16665444   0.770   1.39587   3.81007   6.85279   0.72070   0.00000   0.000E+00   0.000E+00   1.000E+00
 212  6.16846167   0.770   1.39751   3.81170   6.85543   0.72836   0.00000   0.000E+00   0.000E+00   1.000E+00
 213  6.17026140   0.770   1.39916   3.81332   6.85808   0.73602   0.00000   0.000E+00   0.000E+00   1.000E+00
 214  6.17205371   0.770   1.40076   3.81500   6.86071   0.74362   0.00000   0.000E+00   0.000E+00   1.000E+00
 215  6.17383866   0.770   1.40234   3.81671   6.86333   0.75120   0.00000   0.000E+00   0.000E+00   1.000E+00
 216  6.17561630   0.770   1.40393   3.81841   6.86595   0.75879   0.00000   0.000E+00   0.000E+00   1.000E+00
 217  6.17738669   0.770   1.40551   3.82011   6.86857   0.76636   0.00000   0.000E+00   0.000E+00   1.000E+00
 218  6.17914989   0.770   1.40705   3.82185   6.87117   0.77388   0.00000   0.000E+00   0.000E+00   1.000E+00
 219  6.18090596   0.770   1.40859   3.82358   6.87377   0.78139   0.00000   0.000E+00   0.000E+00   1.000E+00
 220  6.18265497   0.770   1.41013   3.82532   6.87637   0.78890   0.00000   0.000E+00   0.000E+00   1.000E+00
 221  6.18439695   0.770   1.41164   3.82705   6.87896   0.79638   0.00000   0.000E+00   0.000E+00   1.000E+00
 222  6.18613198   0.770   1.41313   3.82879   6.88153   0.80382   0.00000   0.000E+00   0.000E+00   1.000E+00
 223  6.18786010   0.770   1.41462   3.83052   6.88411   0.81126   0.00000   0.000E+00   0.000E+00   1.000E+00
 224  6.18958138   0.770   1.41611   3.83226   6.88669   0.81871   0.00000   0.000E+00   0.000E+00   1.000E+00
 225  6.19129586   0.770   1.41755   3.83398   6.88924   0.82608   0.00000   0.000E+00   0.000E+00   1.000E+00
 226  6.19300359   0.770   1.41899   3.83571   6.89179   0.83345   0.00000   0.000E+00   0.000E+00   1.000E+00
 227  6.19470464   0.770   1.42043   3.83743   6.89434   0.84082   0.00000   0.000E+00   0.000E+00   1.000E+00
