 # M = 2.20 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.06783760   0.770   1.77307   3.70391   6.21096  -1.70921   0.00000   9.330E-01   0.000E+00   6.670E-02
   2  5.09000004   0.770   1.76998   3.70404   6.21275  -1.70385   0.00000   9.321E-01   0.000E+00   6.759E-02
   3  5.11108620   0.770   1.76689   3.70418   6.21453  -1.69850   0.00000   9.313E-01   0.000E+00   6.847E-02
   4  5.13119581   0.770   1.76380   3.70431   6.21632  -1.69314   0.00000   9.304E-01   0.000E+00   6.936E-02
   5  5.15041533   0.770   1.76071   3.70444   6.21810  -1.68778   0.00000   9.296E-01   0.000E+00   7.024E-02
   6  5.16882021   0.770   1.75762   3.70457   6.21989  -1.68242   0.00000   9.287E-01   0.000E+00   7.113E-02
   7  5.18647673   0.770   1.75448   3.70471   6.22170  -1.67700   0.00000   9.277E-01   0.000E+00   7.218E-02
   8  5.20344337   0.770   1.75108   3.70486   6.22366  -1.67111   0.00000   9.256E-01   0.000E+00   7.433E-02
   9  5.21977201   0.770   1.74768   3.70500   6.22563  -1.66521   0.00000   9.235E-01   0.000E+00   7.647E-02
  10  5.23550892   0.770   1.74429   3.70515   6.22759  -1.65932   0.00000   9.214E-01   0.000E+00   7.862E-02
  11  5.25069547   0.770   1.74089   3.70530   6.22955  -1.65343   0.00000   9.194E-01   0.000E+00   8.076E-02
  12  5.26536886   0.770   1.73749   3.70544   6.23152  -1.64754   0.00000   9.173E-01   0.000E+00   8.291E-02
  13  5.27956265   0.770   1.73386   3.70560   6.23361  -1.64126   0.00000   9.144E-01   0.000E+00   8.579E-02
  14  5.29330720   0.770   1.72990   3.70577   6.23590  -1.63441   0.00000   9.103E-01   0.000E+00   8.980E-02
  15  5.30663006   0.770   1.72594   3.70594   6.23818  -1.62755   0.00000   9.063E-01   0.000E+00   9.380E-02
  16  5.31955636   0.770   1.72198   3.70611   6.24047  -1.62070   0.00000   9.023E-01   0.000E+00   9.781E-02
  17  5.33210902   0.770   1.71802   3.70628   6.24275  -1.61384   0.00000   8.982E-01   0.000E+00   1.018E-01
  18  5.34430903   0.770   1.71389   3.70645   6.24513  -1.60670   0.00000   8.936E-01   0.000E+00   1.064E-01
  19  5.35617566   0.770   1.70910   3.70665   6.24790  -1.59841   0.00000   8.866E-01   0.000E+00   1.134E-01
  20  5.36772666   0.770   1.70431   3.70686   6.25066  -1.59012   0.00000   8.797E-01   0.000E+00   1.203E-01
  21  5.37897838   0.770   1.69952   3.70706   6.25342  -1.58183   0.00000   8.727E-01   0.000E+00   1.273E-01
  22  5.38994593   0.770   1.69473   3.70726   6.25618  -1.57354   0.00000   8.657E-01   0.000E+00   1.343E-01
  23  5.40064332   0.770   1.68910   3.70750   6.25943  -1.56380   0.00000   8.548E-01   0.000E+00   1.452E-01
  24  5.41108354   0.770   1.68318   3.70774   6.26284  -1.55358   0.00000   8.426E-01   0.000E+00   1.574E-01
  25  5.42127866   0.770   1.67727   3.70799   6.26624  -1.54335   0.00000   8.303E-01   0.000E+00   1.697E-01
  26  5.43123992   0.770   1.67125   3.70824   6.26971  -1.53295   0.00000   8.175E-01   0.000E+00   1.825E-01
  27  5.44097783   0.770   1.66394   3.70855   6.27392  -1.52032   0.00000   7.967E-01   0.000E+00   2.033E-01
  28  5.45050216   0.770   1.65664   3.70886   6.27813  -1.50769   0.00000   7.758E-01   0.000E+00   2.242E-01
  29  5.45982210   0.770   1.64918   3.70917   6.28242  -1.49480   0.00000   7.540E-01   0.000E+00   2.460E-01
  30  5.46894623   0.770   1.64027   3.70954   6.28755  -1.47942   0.00000   7.221E-01   0.000E+00   2.779E-01
  31  5.47788260   0.770   1.63136   3.70991   6.29268  -1.46404   0.00000   6.902E-01   0.000E+00   3.098E-01
  32  5.48663880   0.770   1.62132   3.71033   6.29846  -1.44671   0.00000   6.487E-01   0.000E+00   3.513E-01
  33  5.49522193   0.770   1.61076   3.71076   6.30454  -1.42848   0.00000   6.028E-01   0.000E+00   3.972E-01
  34  5.50363872   0.770   1.59909   3.71124   6.31124  -1.40837   0.00000   5.481E-01   0.000E+00   4.519E-01
  35  5.51189548   0.770   1.58693   3.71174   6.31823  -1.38740   0.00000   4.894E-01   0.000E+00   5.106E-01
  36  5.51999819   0.770   1.57350   3.71229   6.32595  -1.36423   0.00000   4.218E-01   0.000E+00   5.782E-01
  37  5.52795249   0.770   1.55953   3.71285   6.33401  -1.34010   0.00000   3.528E-01   0.000E+00   6.472E-01
  38  5.53576372   0.770   1.54513   3.71344   6.34218  -1.31433   0.01502   2.831E-01   0.000E+00   7.169E-01
  39  5.54343694   0.770   1.53070   3.71406   6.34983  -1.28570   0.07917   2.154E-01   0.000E+00   7.846E-01
  40  5.55097693   0.770   1.51511   3.71480   6.35430  -1.24250   0.00998   3.573E-02   0.000E+00   9.634E-01
  41  5.55838825   0.770   1.50069   3.71550   6.35918  -1.20283   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.56369651   0.770   1.49091   3.71598   6.36313  -1.17619   0.00000   3.233E-03   0.000E+00   9.968E-01
  43  5.56894068   0.770   1.48155   3.71645   6.36724  -1.15064   0.00000   2.487E-03   0.000E+00   9.975E-01
  44  5.57412227   0.770   1.47256   3.71690   6.37140  -1.12607   0.00000   1.762E-03   0.000E+00   9.982E-01
  45  5.57924277   0.770   1.46394   3.71734   6.37555  -1.10251   0.00000   1.058E-03   0.000E+00   9.989E-01
  46  5.58430360   0.770   1.45581   3.71777   6.37970  -1.08010   0.00000   1.000E-03   0.000E+00   9.990E-01
  47  5.58930614   0.770   1.44795   3.71819   6.38384  -1.05827   0.00000   7.347E-04   0.000E+00   9.990E-01
  48  5.59425170   0.770   1.44042   3.71861   6.38795  -1.03710   0.00000   9.777E-05   0.000E+00   9.990E-01
  49  5.59914159   0.770   1.43329   3.71900   6.39200  -1.01679   0.00000   0.000E+00   0.000E+00   9.995E-01
  50  5.60397703   0.770   1.42634   3.71939   6.39602  -0.99683   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.60875922   0.770   1.41977   3.71976   6.39997  -0.97761   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.61348933   0.770   1.41344   3.72013   6.40389  -0.95878   0.00000   0.000E+00   0.000E+00   1.000E+00
