 # M = 3.80 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.46161835   0.770   2.15378   3.71037   6.24912  -1.80062   0.00000   3.510E-01   0.000E+00   6.280E-01
   2  4.54015237   0.770   2.14359   3.71169   6.26397  -1.72577   0.00000   3.281E-01   0.000E+00   6.499E-01
   3  4.60663626   0.770   2.13731   3.71300   6.27970  -1.65445   0.00000   3.080E-01   0.000E+00   6.714E-01
   4  4.66428071   0.770   2.13515   3.71430   6.29597  -1.58609   0.00000   2.880E-01   0.000E+00   6.920E-01
   5  4.71516277   0.770   2.13735   3.71562   6.31262  -1.52006   0.00000   2.676E-01   0.000E+00   7.144E-01
   6  4.76070376   0.770   2.14466   3.71699   6.32968  -1.45594   0.00000   2.448E-01   0.000E+00   7.367E-01
   7  4.80191923   0.770   2.15757   3.71842   6.34713  -1.39317   0.00000   2.208E-01   0.000E+00   7.588E-01
   8  4.83956006   0.770   2.17708   3.71998   6.36505  -1.33138   0.00000   1.970E-01   0.000E+00   7.813E-01
   9  4.87419712   0.770   2.20386   3.72174   6.38353  -1.27016   0.00000   1.764E-01   0.000E+00   8.033E-01
  10  4.90627460   0.770   2.23671   3.72380   6.40263  -1.20915   0.00000   1.611E-01   0.000E+00   8.208E-01
  11  4.93614488   0.770   2.27102   3.72626   6.42237  -1.14811   0.00000   1.488E-01   0.000E+00   8.356E-01
  12  4.96409227   0.770   2.30047   3.72926   6.44263  -1.08699   0.00000   1.394E-01   0.000E+00   8.483E-01
  13  4.99034943   0.770   2.32328   3.73278   6.46320  -1.02599   0.00000   1.307E-01   0.000E+00   8.603E-01
  14  5.01510920   0.770   2.34098   3.73684   6.48386  -0.96541   0.00000   1.236E-01   0.000E+00   8.719E-01
  15  5.03853319   0.770   2.35463   3.74164   6.50444  -0.90543   0.00000   1.190E-01   0.000E+00   8.840E-01
  16  5.06075819   0.770   2.36533   3.74750   6.52521  -0.84518   0.00000   1.181E-01   0.000E+00   8.962E-01
  17  5.08190098   0.770   2.37449   3.75572   6.54678  -0.78266   0.00000   1.262E-01   0.000E+00   9.061E-01
  18  5.10206208   0.770   2.38256   3.76609   6.56796  -0.72123   0.00000   1.469E-01   0.000E+00   9.150E-01
  19  5.12132862   0.770   2.38984   3.77811   6.58873  -0.66098   0.00000   1.844E-01   0.000E+00   9.246E-01
  20  5.13977663   0.770   2.39670   3.79075   6.60911  -0.60181   0.00000   2.470E-01   0.000E+00   9.340E-01
  21  5.15747282   0.770   2.40342   3.80334   6.62909  -0.54370   0.00000   3.472E-01   0.000E+00   9.421E-01
  22  5.17447610   0.770   2.41021   3.81576   6.64869  -0.48670   0.00000   5.039E-01   0.000E+00   9.497E-01
  23  5.19083867   0.770   2.41719   3.82803   6.66793  -0.43073   0.00000   7.389E-01   0.000E+00   9.562E-01
  24  5.20660709   0.770   2.42438   3.84008   6.68680  -0.37579   0.00000   1.085E+00   0.000E+00   9.624E-01
  25  5.22182298   0.770   2.43172   3.85198   6.70533  -0.32186   0.00000   1.589E+00   0.000E+00   9.670E-01
  26  5.23652377   0.770   2.43918   3.86365   6.72351  -0.26893   0.00000   2.308E+00   0.000E+00   9.719E-01
  27  5.25074319   0.770   2.44669   3.87512   6.74136  -0.21701   0.00000   3.323E+00   0.000E+00   9.758E-01
  28  5.26451177   0.770   2.45419   3.88640   6.75888  -0.16607   0.00000   4.736E+00   0.000E+00   9.785E-01
  29  5.27785722   0.770   2.46167   3.89748   6.77608  -0.11609   0.00000   6.678E+00   0.000E+00   9.811E-01
  30  5.29080477   0.770   2.46911   3.90836   6.79294  -0.06708   0.00000   9.350E+00   0.000E+00   9.837E-01
  31  5.30337746   0.770   2.47641   3.91903   6.80948  -0.01904   0.00000   1.298E+01   0.000E+00   9.846E-01
  32  5.31559640   0.770   2.48344   3.92949   6.82571   0.02807   0.00000   1.783E+01   0.000E+00   9.863E-01
  33  5.32748095   0.770   2.49009   3.93973   6.84165   0.07431   0.00000   2.421E+01   0.000E+00   9.880E-01
  34  5.33904891   0.770   2.49646   3.94972   6.85724   0.11957   0.00000   3.282E+01   0.000E+00   9.896E-01
  35  5.35031673   0.770   2.50262   3.95952   6.87256   0.16398   0.00000   4.396E+01   0.000E+00   9.912E-01
  36  5.36129958   0.770   2.50855   3.96913   6.88757   0.20751   0.00000   5.840E+01   0.000E+00   9.920E-01
  37  5.37201152   0.770   2.51428   3.97854   6.90229   0.25017   0.00000   7.714E+01   0.000E+00   9.934E-01
  38  5.38246560   0.770   2.51970   3.98753   6.91636   0.29094   0.00000   1.001E+02   0.000E+00   9.940E-01
  39  5.39267393   0.770   2.52478   3.99617   6.92993   0.33022   0.00000   1.287E+02   0.000E+00   9.942E-01
  40  5.40264782   0.770   2.52960   4.00512   6.94326   0.36883   0.00000   1.646E+02   0.000E+00   9.950E-01
  41  5.41239777   0.770   2.53421   4.01343   6.95637   0.40679   0.00000   2.091E+02   0.000E+00   9.960E-01
  42  5.41361166   0.770   2.53478   4.01446   6.95800   0.41152   0.00000   2.157E+02   0.000E+00   9.960E-01
  43  5.41482216   0.770   2.53534   4.01549   6.95964   0.41624   0.00000   2.222E+02   0.000E+00   9.960E-01
  44  5.41602930   0.770   2.53591   4.01652   6.96127   0.42097   0.00000   2.288E+02   0.000E+00   9.960E-01
  45  5.41723309   0.770   2.53647   4.01755   6.96289   0.42568   0.00000   2.357E+02   0.000E+00   9.960E-01
  46  5.41843356   0.770   2.53703   4.01858   6.96451   0.43037   0.00000   2.429E+02   0.000E+00   9.960E-01
  47  5.41963071   0.770   2.53758   4.01960   6.96613   0.43506   0.00000   2.501E+02   0.000E+00   9.960E-01
  48  5.42082458   0.770   2.53814   4.02062   6.96775   0.43974   0.00000   2.573E+02   0.000E+00   9.960E-01
  49  5.42201517   0.770   2.53868   4.02164   6.96936   0.44440   0.00000   2.652E+02   0.000E+00   9.960E-01
  50  5.42320251   0.770   2.53923   4.02265   6.97096   0.44905   0.00000   2.731E+02   0.000E+00   9.960E-01
  51  5.42438661   0.770   2.53978   4.02366   6.97256   0.45370   0.00000   2.810E+02   0.000E+00   9.960E-01
  52  5.42556749   0.770   2.54032   4.02467   6.97417   0.45834   0.00000   2.892E+02   0.000E+00   9.961E-01
  53  5.42674516   0.770   2.54086   4.02568   6.97576   0.46296   0.00000   2.979E+02   0.000E+00   9.964E-01
  54  5.42791966   0.770   2.54140   4.02668   6.97735   0.46758   0.00000   3.066E+02   0.000E+00   9.966E-01
  55  5.42909098   0.770   2.54194   4.02769   6.97895   0.47219   0.00000   3.153E+02   0.000E+00   9.969E-01
  56  5.43025916   0.770   2.54247   4.02868   6.98053   0.47678   0.00000   3.246E+02   0.000E+00   9.970E-01
  57  5.43142420   0.770   2.54300   4.02968   6.98211   0.48136   0.00000   3.342E+02   0.000E+00   9.970E-01
  58  5.43258612   0.770   2.54353   4.03067   6.98369   0.48594   0.00000   3.438E+02   0.000E+00   9.970E-01
  59  5.43374495   0.770   2.54406   4.03167   6.98527   0.49052   0.00000   3.533E+02   0.000E+00   9.970E-01
  60  5.43490069   0.770   2.54458   4.03265   6.98684   0.49506   0.00000   3.638E+02   0.000E+00   9.970E-01
  61  5.43605336   0.770   2.54510   4.03363   6.98841   0.49960   0.00000   3.743E+02   0.000E+00   9.970E-01
  62  5.43720298   0.770   2.54561   4.03462   6.98997   0.50414   0.00000   3.849E+02   0.000E+00   9.970E-01
  63  5.43834957   0.770   2.54613   4.03560   6.99154   0.50867   0.00000   3.956E+02   0.000E+00   9.970E-01
  64  5.43949313   0.770   2.54664   4.03658   6.99309   0.51317   0.00000   4.072E+02   0.000E+00   9.970E-01
  65  5.44063370   0.770   2.54715   4.03756   6.99464   0.51767   0.00000   4.188E+02   0.000E+00   9.970E-01
  66  5.44177127   0.770   2.54766   4.03853   6.99620   0.52217   0.00000   4.303E+02   0.000E+00   9.970E-01
  67  5.44290588   0.770   2.54816   4.03951   6.99775   0.52666   0.00000   4.423E+02   0.000E+00   9.970E-01
  68  5.44403752   0.770   2.54867   4.04047   6.99929   0.53112   0.00000   4.551E+02   0.000E+00   9.970E-01
  69  5.44516623   0.770   2.54917   4.04144   7.00082   0.53559   0.00000   4.678E+02   0.000E+00   9.970E-01
  70  5.44629201   0.770   2.54967   4.04241   7.00236   0.54005   0.00000   4.806E+02   0.000E+00   9.970E-01
  71  5.44741488   0.770   2.55017   4.04337   7.00390   0.54450   0.00000   4.939E+02   0.000E+00   9.970E-01
  72  5.44853485   0.770   2.55066   4.04433   7.00542   0.54892   0.00000   5.079E+02   0.000E+00   9.970E-01
  73  5.44965195   0.770   2.55115   4.04528   7.00695   0.55335   0.00000   5.220E+02   0.000E+00   9.970E-01
  74  5.45076617   0.770   2.55165   4.04624   7.00848   0.55778   0.00000   5.360E+02   0.000E+00   9.970E-01
  75  5.45187755   0.770   2.55213   4.04719   7.01000   0.56219   0.00000   5.507E+02   0.000E+00   9.970E-01
  76  5.45298609   0.770   2.55262   4.04814   7.01152   0.56658   0.00000   5.662E+02   0.000E+00   9.970E-01
  77  5.45409181   0.770   2.55310   4.04909   7.01303   0.57096   0.00000   5.816E+02   0.000E+00   9.970E-01
  78  5.45519472   0.770   2.55358   4.05003   7.01455   0.57535   0.00000   5.971E+02   0.000E+00   9.970E-01
  79  5.45629483   0.770   2.55406   4.05098   7.01605   0.57972   0.00000   6.132E+02   0.000E+00   9.971E-01
  80  5.45739217   0.770   2.55453   4.05191   7.01755   0.58407   0.00000   6.303E+02   0.000E+00   9.973E-01
  81  5.45848674   0.770   2.55501   4.05285   7.01905   0.58842   0.00000   6.474E+02   0.000E+00   9.976E-01
  82  5.45957855   0.770   2.55548   4.05379   7.02055   0.59276   0.00000   6.644E+02   0.000E+00   9.978E-01
  83  5.46066763   0.770   2.55595   4.05472   7.02205   0.59710   0.00000   6.819E+02   0.000E+00   9.980E-01
  84  5.46175399   0.770   2.55642   4.05565   7.02354   0.60141   0.00000   7.008E+02   0.000E+00   9.980E-01
  85  5.46283764   0.770   2.55688   4.05658   7.02502   0.60572   0.00000   7.196E+02   0.000E+00   9.980E-01
  86  5.46391858   0.770   2.55734   4.05751   7.02651   0.61003   0.00000   7.385E+02   0.000E+00   9.980E-01
  87  5.46499685   0.770   2.55781   4.05843   7.02799   0.61434   0.00000   7.574E+02   0.000E+00   9.980E-01
  88  5.46607244   0.770   2.55826   4.05935   7.02947   0.61861   0.00000   7.782E+02   0.000E+00   9.980E-01
  89  5.46714538   0.770   2.55871   4.06027   7.03094   0.62288   0.00000   7.990E+02   0.000E+00   9.980E-01
  90  5.46821567   0.770   2.55917   4.06119   7.03241   0.62715   0.00000   8.198E+02   0.000E+00   9.980E-01
  91  5.46928333   0.770   2.55962   4.06211   7.03388   0.63142   0.00000   8.406E+02   0.000E+00   9.980E-01
  92  5.47034837   0.770   2.56007   4.06302   7.03535   0.63566   0.00000   8.630E+02   0.000E+00   9.980E-01
  93  5.47141081   0.770   2.56051   4.06393   7.03681   0.63989   0.00000   8.860E+02   0.000E+00   9.980E-01
  94  5.47247066   0.770   2.56095   4.06484   7.03827   0.64412   0.00000   9.091E+02   0.000E+00   9.980E-01
  95  5.47352792   0.770   2.56139   4.06574   7.03972   0.64836   0.00000   9.321E+02   0.000E+00   9.980E-01
  96  5.47458262   0.770   2.56183   4.06665   7.04118   0.65258   0.00000   9.558E+02   0.000E+00   9.980E-01
  97  5.47563476   0.770   2.56226   4.06754   7.04263   0.65677   0.00000   9.813E+02   0.000E+00   9.980E-01
  98  5.47668436   0.770   2.56269   4.06844   7.04408   0.66096   0.00000   1.007E+03   0.000E+00   9.980E-01
  99  5.47773143   0.770   2.56312   4.06934   7.04552   0.66515   0.00000   1.032E+03   0.000E+00   9.980E-01
 100  5.47877598   0.770   2.56355   4.07024   7.04697   0.66935   0.00000   1.058E+03   0.000E+00   9.980E-01
 101  5.47981802   0.770   2.56397   4.07113   7.04840   0.67351   0.00000   1.085E+03   0.000E+00   9.980E-01
 102  5.48085757   0.770   2.56439   4.07202   7.04984   0.67766   0.00000   1.114E+03   0.000E+00   9.980E-01
 103  5.48189464   0.770   2.56481   4.07291   7.05127   0.68182   0.00000   1.142E+03   0.000E+00   9.980E-01
 104  5.48292923   0.770   2.56523   4.07379   7.05270   0.68597   0.00000   1.170E+03   0.000E+00   9.980E-01
 105  5.48396137   0.770   2.56565   4.07468   7.05413   0.69012   0.00000   1.199E+03   0.000E+00   9.980E-01
 106  5.48499106   0.770   2.56606   4.07556   7.05554   0.69424   0.00000   1.230E+03   0.000E+00   9.980E-01
 107  5.48601831   0.770   2.56647   4.07643   7.05696   0.69835   0.00000   1.262E+03   0.000E+00   9.980E-01
 108  5.48704315   0.770   2.56688   4.07731   7.05838   0.70246   0.00000   1.293E+03   0.000E+00   9.980E-01
 109  5.48806556   0.770   2.56729   4.07819   7.05980   0.70657   0.00000   1.324E+03   0.000E+00   9.980E-01
 110  5.48908558   0.770   2.56770   4.07906   7.06121   0.71067   0.00000   1.357E+03   0.000E+00   9.980E-01
 111  5.49010321   0.770   2.56810   4.07993   7.06261   0.71474   0.00000   1.392E+03   0.000E+00   9.980E-01
 112  5.49111845   0.770   2.56850   4.08080   7.06401   0.71882   0.00000   1.427E+03   0.000E+00   9.980E-01
 113  5.49213133   0.770   2.56891   4.08167   7.06542   0.72289   0.00000   1.462E+03   0.000E+00   9.980E-01
 114  5.49314186   0.770   2.56931   4.08254   7.06682   0.72696   0.00000   1.496E+03   0.000E+00   9.980E-01
 115  5.49415004   0.770   2.56970   4.08340   7.06822   0.73102   0.00000   1.533E+03   0.000E+00   9.980E-01
 116  5.49515588   0.770   2.57009   4.08426   7.06961   0.73505   0.00000   1.572E+03   0.000E+00   9.980E-01
 117  5.49615940   0.770   2.57048   4.08511   7.07100   0.73908   0.00000   1.611E+03   0.000E+00   9.980E-01
 118  5.49716060   0.770   2.57087   4.08597   7.07239   0.74312   0.00000   1.649E+03   0.000E+00   9.980E-01
 119  5.49815950   0.770   2.57126   4.08683   7.07378   0.74715   0.00000   1.688E+03   0.000E+00   9.980E-01
 120  5.49915611   0.770   2.57164   4.08768   7.07516   0.75116   0.00000   1.729E+03   0.000E+00   9.980E-01
 121  5.50015044   0.770   2.57203   4.08853   7.07653   0.75515   0.00000   1.772E+03   0.000E+00   9.980E-01
 122  5.50114250   0.770   2.57241   4.08938   7.07791   0.75914   0.00000   1.815E+03   0.000E+00   9.980E-01
 123  5.50213229   0.770   2.57279   4.09022   7.07928   0.76313   0.00000   1.859E+03   0.000E+00   9.980E-01
 124  5.50311984   0.770   2.57318   4.09107   7.08066   0.76712   0.00000   1.902E+03   0.000E+00   9.980E-01
 125  5.50410514   0.770   2.57355   4.09191   7.08203   0.77110   0.00000   1.947E+03   0.000E+00   9.980E-01
 126  5.50508822   0.770   2.57392   4.09275   7.08339   0.77505   0.00000   1.995E+03   0.000E+00   9.980E-01
 127  5.50606907   0.770   2.57429   4.09359   7.08475   0.77900   0.00000   2.043E+03   0.000E+00   9.980E-01
 128  5.50704771   0.770   2.57466   4.09442   7.08611   0.78295   0.00000   2.091E+03   0.000E+00   9.980E-01
 129  5.50802416   0.770   2.57503   4.09526   7.08746   0.78690   0.00000   2.139E+03   0.000E+00   9.980E-01
 130  5.50899841   0.770   2.57540   4.09609   7.08882   0.79085   0.00000   2.188E+03   0.000E+00   9.980E-01
 131  5.50997048   0.770   2.57576   4.09692   7.09017   0.79476   0.00000   2.242E+03   0.000E+00   9.982E-01
 132  5.51094038   0.770   2.57612   4.09775   7.09151   0.79867   0.00000   2.295E+03   0.000E+00   9.984E-01
 133  5.51190812   0.770   2.57648   4.09857   7.09286   0.80258   0.00000   2.349E+03   0.000E+00   9.986E-01
 134  5.51287371   0.770   2.57684   4.09940   7.09420   0.80648   0.00000   2.403E+03   0.000E+00   9.988E-01
 135  5.51383716   0.770   2.57721   4.10022   7.09555   0.81039   0.00000   2.457E+03   0.000E+00   9.990E-01
 136  5.51479847   0.770   2.57756   4.10104   7.09688   0.81427   0.00000   2.515E+03   0.000E+00   9.990E-01
 137  5.51575766   0.770   2.57791   4.10186   7.09821   0.81813   0.00000   2.575E+03   0.000E+00   9.990E-01
 138  5.51671474   0.770   2.57826   4.10268   7.09954   0.82199   0.00000   2.635E+03   0.000E+00   9.990E-01
 139  5.51766971   0.770   2.57862   4.10349   7.10087   0.82586   0.00000   2.695E+03   0.000E+00   9.990E-01
 140  5.51862259   0.770   2.57897   4.10431   7.10220   0.82972   0.00000   2.755E+03   0.000E+00   9.990E-01
 141  5.51957338   0.770   2.57932   4.10512   7.10353   0.83358   0.00000   2.816E+03   0.000E+00   9.990E-01
 142  5.52052209   0.770   2.57966   4.10593   7.10484   0.83740   0.00000   2.884E+03   0.000E+00   9.990E-01
 143  5.52146874   0.770   2.58000   4.10673   7.10616   0.84122   0.00000   2.951E+03   0.000E+00   9.990E-01
 144  5.52241332   0.770   2.58034   4.10754   7.10747   0.84504   0.00000   3.018E+03   0.000E+00   9.990E-01
 145  5.52335586   0.770   2.58068   4.10834   7.10878   0.84886   0.00000   3.085E+03   0.000E+00   9.990E-01
 146  5.52429636   0.770   2.58102   4.10915   7.11010   0.85269   0.00000   3.152E+03   0.000E+00   9.990E-01
 147  5.52523482   0.770   2.58136   4.10995   7.11141   0.85649   0.00000   3.223E+03   0.000E+00   9.990E-01
 148  5.52617126   0.770   2.58169   4.11074   7.11271   0.86027   0.00000   3.299E+03   0.000E+00   9.990E-01
 149  5.52710568   0.770   2.58203   4.11154   7.11401   0.86404   0.00000   3.374E+03   0.000E+00   9.990E-01
 150  5.52803810   0.770   2.58236   4.11233   7.11531   0.86782   0.00000   3.449E+03   0.000E+00   9.990E-01
 151  5.52896852   0.770   2.58269   4.11313   7.11661   0.87160   0.00000   3.524E+03   0.000E+00   9.990E-01
 152  5.52989696   0.770   2.58303   4.11392   7.11791   0.87538   0.00000   3.599E+03   0.000E+00   9.990E-01
 153  5.53082341   0.770   2.58335   4.11471   7.11920   0.87913   0.00000   3.681E+03   0.000E+00   9.990E-01
 154  5.53174789   0.770   2.58368   4.11549   7.12048   0.88287   0.00000   3.765E+03   0.000E+00   9.990E-01
 155  5.53267040   0.770   2.58400   4.11627   7.12177   0.88660   0.00000   3.850E+03   0.000E+00   9.990E-01
 156  5.53359096   0.770   2.58432   4.11705   7.12305   0.89034   0.00000   3.934E+03   0.000E+00   9.990E-01
 157  5.53450958   0.770   2.58464   4.11784   7.12434   0.89407   0.00000   4.018E+03   0.000E+00   9.990E-01
 158  5.53542625   0.770   2.58496   4.11862   7.12562   0.89781   0.00000   4.103E+03   0.000E+00   9.990E-01
 159  5.53634099   0.770   2.58528   4.11940   7.12689   0.90152   0.00000   4.194E+03   0.000E+00   9.990E-01
 160  5.53725382   0.770   2.58559   4.12017   7.12816   0.90521   0.00000   4.289E+03   0.000E+00   9.990E-01
 161  5.53816472   0.770   2.58591   4.12094   7.12943   0.90890   0.00000   4.384E+03   0.000E+00   9.990E-01
 162  5.53907372   0.770   2.58622   4.12172   7.13070   0.91259   0.00000   4.479E+03   0.000E+00   9.990E-01
 163  5.53998082   0.770   2.58653   4.12249   7.13197   0.91628   0.00000   4.573E+03   0.000E+00   9.990E-01
 164  5.54088603   0.770   2.58684   4.12326   7.13324   0.91997   0.00000   4.668E+03   0.000E+00   9.990E-01
