 # M = 2.60 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
 138  5.77050815   0.770   1.77417   3.76214   6.66097  -0.11677   0.00000   3.697E-03   0.000E+00   1.000E+00
 139  5.77273706   0.770   1.77694   3.76314   6.66431  -0.10679   0.00000   4.000E-03   0.000E+00   1.000E+00
 140  5.77495459   0.770   1.77969   3.76417   6.66768  -0.09675   0.00000   4.000E-03   0.000E+00   1.000E+00
 141  5.77716086   0.770   1.78243   3.76522   6.67109  -0.08661   0.00000   4.100E-03   0.000E+00   1.000E+00
 142  5.77935597   0.770   1.78516   3.76634   6.67456  -0.07629   0.00000   4.559E-03   0.000E+00   1.000E+00
 143  5.78154005   0.770   1.78790   3.76747   6.67803  -0.06596   0.00000   5.013E-03   0.000E+00   1.000E+00
 144  5.78371319   0.770   1.79064   3.76870   6.68161  -0.05538   0.00000   5.351E-03   0.000E+00   1.000E+00
 145  5.78587552   0.770   1.79338   3.76993   6.68518  -0.04480   0.00000   5.689E-03   0.000E+00   1.000E+00
 146  5.78802713   0.770   1.79612   3.77118   6.68875  -0.03424   0.00000   6.056E-03   0.000E+00   1.000E+00
 147  5.79016814   0.770   1.79876   3.77254   6.69227  -0.02382   0.00000   6.769E-03   0.000E+00   1.000E+00
 148  5.79229864   0.770   1.80140   3.77390   6.69580  -0.01340   0.00000   7.482E-03   0.000E+00   1.000E+00
 149  5.79441874   0.770   1.80402   3.77532   6.69932  -0.00301   0.00000   8.097E-03   0.000E+00   1.000E+00
 150  5.79652854   0.770   1.80660   3.77690   6.70282   0.00732   0.00000   8.453E-03   0.000E+00   1.000E+00
 151  5.79862815   0.770   1.80917   3.77848   6.70633   0.01765   0.00000   8.809E-03   0.000E+00   1.000E+00
 152  5.80071765   0.770   1.81171   3.78017   6.70982   0.02793   0.00000   9.499E-03   0.000E+00   1.000E+00
 153  5.80279714   0.770   1.81421   3.78198   6.71330   0.03816   0.00000   1.058E-02   0.000E+00   1.000E+00
 154  5.80486673   0.770   1.81671   3.78379   6.71678   0.04839   0.00000   1.165E-02   0.000E+00   1.000E+00
 155  5.80692650   0.770   1.81917   3.78569   6.72024   0.05856   0.00000   1.249E-02   0.000E+00   1.000E+00
 156  5.80897655   0.770   1.82161   3.78764   6.72370   0.06870   0.00000   1.321E-02   0.000E+00   1.000E+00
 157  5.81101696   0.770   1.82405   3.78959   6.72716   0.07884   0.00000   1.392E-02   0.000E+00   1.000E+00
 158  5.81304784   0.770   1.82644   3.79164   6.73059   0.08891   0.00000   1.496E-02   0.000E+00   1.000E+00
 159  5.81506926   0.770   1.82881   3.79371   6.73403   0.09897   0.00000   1.603E-02   0.000E+00   1.000E+00
 160  5.81708131   0.770   1.83119   3.79578   6.73746   0.10902   0.00000   1.710E-02   0.000E+00   1.000E+00
 161  5.81908409   0.770   1.83351   3.79797   6.74088   0.11899   0.00000   1.817E-02   0.000E+00   1.000E+00
 162  5.82107768   0.770   1.83583   3.80016   6.74429   0.12897   0.00000   1.924E-02   0.000E+00   1.000E+00
