                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20241023"      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56                               57                               58                               59                               60                               61                               62                               63                               64                               65                               66                               67                               68                               69                               70                               71                               72                               73                               74                               75                               76                               77                               78                               79                               80                               81                               82                               83                               84                               85                               86                               87                               88                               89                               90                               91                               92                               93                               94                               95                               96                               97                               98                               99                              100                              101                              102                              103                              104                              105                              106                              107                              108                              109                              110                              111                              112                              113                              114                              115                              116                              117                              118                              119                              120                              121                              122                              123                              124                              125                              126                              127                              128                              129                              130                              131                              132                              133                              134                              135                              136                              137                              138                              139                              140                              141                              142                              143                              144                              145                              146 
                    model_number                         star_age                        star_mass                        star_mdot                     he_core_mass                      c_core_mass                      o_core_mass                            log_L                   log_L_div_Ledd                           log_LH                          log_LHe                           log_LZ                         log_Teff                    log_abs_Lgrav                            log_R                            log_g                  log_surf_cell_z                   surf_avg_omega                   surf_avg_v_rot         surf_num_c12_div_num_o16                  v_wind_Km_per_s                   surf_avg_j_rot              surf_avg_omega_crit    surf_avg_omega_div_omega_crit                  surf_avg_v_crit            surf_avg_v_div_v_crit           surf_avg_Lrad_div_Ledd                v_div_csound_surf          surf_r_equatorial_div_r               surf_r_polar_div_r    surf_r_equatorial_div_r_polar           total_angular_momentum                grav_dark_L_polar             grav_dark_Teff_polar           grav_dark_L_equatorial        grav_dark_Teff_equatorial                       surface_h1                      surface_he3                      surface_he4                      surface_li7                      surface_c12                      surface_c13                      surface_n14                      surface_o16                     surface_ne20                     surface_ne22                     surface_mg24                     log_center_T                   log_center_Rho                center_degeneracy                     center_omega                     center_gamma                   mass_conv_core                        center_h1                       center_he3                       center_he4                       center_c12                       center_n14                       center_o16                      center_ne20                      center_mg24                               pp                              cno                         tri_alfa                           burn_c                           burn_n                           burn_o                          c12_c12              apsidal_constant_k2                         delta_nu                         delta_Pg                           nu_max                  acoustic_cutoff                     conv_mx1_top                     conv_mx1_bot                     conv_mx2_top                     conv_mx2_bot                          mx1_top                          mx1_bot                          mx2_top                          mx2_bot                   conv_mx1_top_r                   conv_mx1_bot_r                   conv_mx2_top_r                   conv_mx2_bot_r                        mx1_top_r                        mx1_bot_r                        mx2_top_r                        mx2_bot_r                      cz_bot_mass                    cz_bot_radius              cz_log_radial_depth                  cz_scale_height                         cz_omega          cz_omega_div_omega_crit                          cz_zone                      cz_top_mass                    cz_top_radius          cz_top_log_radial_depth              cz_top_scale_height                     cz_top_omega      cz_top_omega_div_omega_crit                      cz_top_zone          max_conv_vel_div_csound              max_gradT_div_grada               gradT_excess_alpha                   min_Pgas_div_P               max_L_rad_div_Ledd                        e_thermal                conv_env_top_mass                conv_env_bot_mass              conv_env_top_radius              conv_env_bot_radius              scale_height_at_bcz             mixing_length_at_bcz                         r_at_bcz  conv_env_turnover_time_maxLconv                             Prot          envelope_binding_energy          total_moment_of_inertia                      omegadm_sum                           dm_sum                  alt_omegadm_sum                       alt_dm_sum                       surf_omega                            mag_n                               Ro      conv_env_turnover_time_l_hp  conv_env_turnover_time_l_hp_mid   conv_env_turnover_time_l_hp_hi  conv_env_turnover_time_l_hp_hi2  conv_env_turnover_time_l_hp_hi3       conv_env_turnover_time_l_b       conv_env_turnover_time_l_t     conv_env_turnover_time_l_mlt         conv_env_turnover_time_g                            rtauc                            vtauc                           hptauc  surf_omega_div_omega_crit_roche                surf_r_equatorial                     surf_r_polar              surf_extra_omegadot      conv_turnover_time_l_hybrid   conv_turnover_time_l_hybrid_hi   conv_turnover_time_l_hybrid_lo 
                               1          1.0000000000000001E-005          2.5000000000000000E-001         -3.0070109800981970E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.8596338936440254E-001         -3.1430800742712295E+000          6.3341197572978079E+000         -9.8999999999999986E+001          6.2926988812996454E+000          3.4751522128000967E+000          6.6149328746680114E+000          4.7997271617023085E-001          2.8758839297447012E+000         -1.8851565197074684E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023577E-001          1.0077244535668565E-005          0.0000000000000000E+000          5.9805875157066296E-005          0.0000000000000000E+000          1.2567404543733890E+002          0.0000000000000000E+000          6.8930851377832280E-005          1.4799508769339079E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.5168332806586537E-001          2.9864291279299459E+003          6.5168332806586537E-001          2.9864291279299459E+003          7.1841862274048052E-001          4.4569660777029860E-005          2.6849589798867679E-001          9.0027120865060278E-009          2.2786729115015238E-003          2.5525914595017095E-005          6.7250162120045028E-004          5.5721533394037263E-003          1.1378447606007608E-003          8.3665650038056076E-005          5.4479105266036477E-004          5.8327003847649781E+000         -1.0355878729000458E+000         -4.0917347747177457E+000          0.0000000000000000E+000          1.6641160464939547E-001          0.0000000000000000E+000          7.1841862274048074E-001          4.4569660777077281E-005          2.6849589798867685E-001          2.2786729115015247E-003          6.7250162120045050E-004          5.5721533394037280E-003          1.1378447606007612E-003          5.4479105266036498E-004          6.3341197572978079E+000         -5.5923790809525954E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0466563343216555E-001          1.2873770345715636E+001          0.0000000000000000E+000          1.1820377526636791E+002          6.8177704941786715E+002          7.9226239289041700E-001          3.6719866352972985E-001          3.2291106228620448E-001          1.7375001718968777E-003          7.9226239289041700E-001          6.8157201510058902E-005          8.4898003777019926E-001          8.2258244301885397E-001          1.9596946897425593E+000          1.2948260328127474E+000          1.2096129491423702E+000          2.3541002882943990E-001          1.9596946897425593E+000          6.3963374046342683E-002          2.0779570937305021E+000          2.0206750220675782E+000          9.4126244942088322E-002          1.2948260328127474E+000          1.1079369738331351E+001          3.6395215633846184E+010          0.0000000000000000E+000          0.0000000000000000E+000                              249          1.9806559822260422E-001          1.9596946897425593E+000          1.0867930203090655E+001          1.9803894028929874E+010          0.0000000000000000E+000          0.0000000000000000E+000                              224          1.4293665773829858E-001          1.2400312250368317E+000          0.0000000000000000E+000          9.9993474395134363E-001          1.0231977266155108E-004          6.6871391414798087E+046          2.5000000000000000E-001          2.4588858887186099E-001          3.0160817780557743E+000          2.5705675121864626E+000          8.0186548084913168E+009          1.4593951751454197E+010          1.7890635771315341E+011          7.2745187757211213E+004         -9.9999999999999997E+098         -3.0408469190865988E+046          4.0019753026171725E+054          0.0000000000000000E+000          4.9729999999999998E+032          0.0000000000000000E+000          4.9729999999999983E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          4.4300603579288739E+005          3.4061283124605269E+005          3.0514649040555244E+005          2.2534879991522993E+005          1.0250739299766868E+005          8.2759547529904847E+005          8.6980512018645287E+005          5.6394425470707170E+005          1.6119339533631182E+006          1.8223042573224860E+011          1.5880311463785742E+004          7.0350738287280664E+009          0.0000000000000000E+000          2.1016939587843237E+011          2.1016939587843237E+011          0.0000000000000000E+000          5.8516935536089059E+003          5.8516935536089059E+003          5.8516935536089059E+003 
                               2          1.7500000000000002E-005          2.5000000000000000E-001         -3.1486856832357177E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.8442913847546347E-001         -3.1374988142286022E+000          4.0035787024856528E+000         -9.8999999999999986E+001          4.4808836934075496E+000          3.4755283871595726E+000          4.6057694654836592E+000          4.7998749289575032E-001          2.8758543762936619E+000         -1.8851565201569991E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023588E-001          1.0636517630939318E-005          0.0000000000000000E+000          5.9802844701458744E-005          0.0000000000000000E+000          1.2567190876761356E+002          0.0000000000000000E+000          6.9263472887481984E-005          3.5636224564504736E-002          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.5398962931489790E-001          2.9890170142354814E+003          6.5398962931489790E-001          2.9890170142354814E+003          7.1841862274048063E-001          4.4569660777029867E-005          2.6849589800216056E-001          9.0027120865060294E-009          2.2786729115015242E-003          2.5525914595017105E-005          6.7250162120045039E-004          5.5721533394037263E-003          1.1378447606007610E-003          8.3665650038056090E-005          5.4479105266036487E-004          5.8327032950361017E+000         -1.0355837765602103E+000         -4.0917353130257101E+000          0.0000000000000000E+000          1.6641101270084552E-001          0.0000000000000000E+000          7.1841862274048063E-001          4.4569660777112829E-005          2.6849589800216056E-001          2.2786729115015242E-003          6.7250162120045039E-004          5.5721533394037272E-003          1.1378447606007610E-003          5.4479105266036487E-004          4.0035787024856528E+000         -5.5923668120945152E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0460873525368840E-001          1.2871294621727193E+001          0.0000000000000000E+000          1.1814455393094175E+002          6.8100540668758902E+002          5.6812448064766863E-001          3.4838407589859988E-001          2.1462459736454864E-001          1.7375001703535669E-003          5.6812448064766863E-001          2.9849454993568231E-001          2.1462459736454864E-001          8.8847910442862809E-005          1.5856034744460341E+000          1.2948271278345000E+000          1.0207250374789709E+000          2.3540913073774153E-001          1.5856034744460341E+000          1.2096088172574102E+000          1.0207250374789709E+000          7.8591416902442410E-002          9.4126244942088322E-002          1.2948271278345000E+000          1.1079395331217965E+001          3.6397525949519371E+010          0.0000000000000000E+000          0.0000000000000000E+000                              247          1.4203112016191716E-001          1.5856034744460341E+000          1.0999225032831436E+001          2.8049864409338131E+010          0.0000000000000000E+000          0.0000000000000000E+000                              236          1.4376181183811354E-001          1.2346667293973690E+000          0.0000000000000000E+000          9.9993474326323017E-001          1.0232082602010343E-004          6.6871197417452918E+046          2.5000000000000000E-001          2.4981562462849247E-001          3.0161586288578790E+000          2.8235035025571036E+000          3.3039922394666657E+009          6.0132658758293314E+009          1.9651019677096930E+011          3.5554239566788994E+004         -9.9999999999999997E+098         -3.0426148662073406E+046          4.0019832063528458E+054          0.0000000000000000E+000          4.9730000000000012E+032          0.0000000000000000E+000          4.9729999999999990E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          1.1739736996686498E+005          9.5381404442736166E+004          7.1392272043288671E+004          4.7998178879967025E+004          1.9782327900607332E+004          2.4857890998186197E+005          1.8932965854073479E+005          1.3776272458185983E+005          4.8019666980831489E+007          1.9790343880435504E+011          2.5589961654190294E+004          3.0041941957548661E+009          0.0000000000000000E+000          2.1017654694398645E+011          2.1017654694398645E+011          0.0000000000000000E+000          5.8511363204616937E+003          5.8511363204616937E+003          5.8511363204616937E+003 
                               3          2.8620428852540377E-005          2.5000000000000000E-001         -3.1599363665986508E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.8246692571621659E-001         -3.1304326887374709E+000          1.5026550094953000E+000         -9.8999999999999986E+001          2.5001944853018041E+000          3.4760102783309210E+000          2.5409912407254049E+000          4.8000481693267577E-001          2.8758197282198115E+000         -1.8851565201591014E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023588E-001          1.0781334899572720E-005          0.0000000000000000E+000          5.9799288413905708E-005          0.0000000000000000E+000          1.2566939223993602E+002          0.0000000000000000E+000          6.9869147819390413E-005          2.8175153481770545E-002          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.5695114557444079E-001          2.9923354545701136E+003          6.5695114557444079E-001          2.9923354545701136E+003          7.1841862274048063E-001          4.4569660777029860E-005          2.6849589800222362E-001          9.0027120865060294E-009          2.2786729115015242E-003          2.5525914595017095E-005          6.7250162120045039E-004          5.5721533394037263E-003          1.1378447606007608E-003          8.3665650038056076E-005          5.4479105266036477E-004          5.8327078281252804E+000         -1.0355768665542311E+000         -4.0917349623853703E+000          0.0000000000000000E+000          1.6641015831583428E-001          0.0000000000000000E+000          7.1841862274048063E-001          4.4569660777165555E-005          2.6849589800222362E-001          2.2786729115015242E-003          6.7250162120045039E-004          5.5721533394037272E-003          1.1378447606007610E-003          5.4479105266036487E-004          1.5026550094953000E+000         -5.5923469143546797E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0452201305521901E-001          1.2868186873128579E+001          0.0000000000000000E+000          1.1806960579639365E+002          6.8003758959674633E+002          5.6812448064766863E-001          3.2291106228638250E-001          2.1462459736454864E-001          1.7375001703990086E-003          5.6812448064766863E-001          2.9645562260101782E-001          2.1462459736454864E-001          8.8068969090088041E-005          1.5856017506215208E+000          1.2505550743030025E+000          1.0207193518826752E+000          2.3540766657076778E-001          1.5856017506215208E+000          1.1669757531456753E+000          1.0207193518826752E+000          7.8590999863248009E-002          8.7096018881821585E-002          1.2505550743030025E+000          1.1090430180793591E+001          3.7934691037679153E+010          0.0000000000000000E+000          0.0000000000000000E+000                              245          1.4203112016191716E-001          1.5856017506215208E+000          1.0999262030050819E+001          2.8049841526204510E+010          0.0000000000000000E+000          0.0000000000000000E+000                              235          1.4316601966279249E-001          1.2300149664903179E+000          0.0000000000000000E+000          9.9993474227038737E-001          1.0232239045893749E-004          6.6871075797891167E+046          2.5000000000000000E-001          2.4981562462493145E-001          3.0162457452989728E+000          2.8234982776948314E+000          3.3039714286359062E+009          6.0132280001173496E+009          1.9650983313100488E+011          3.6444275344916117E+004         -9.9999999999999997E+098         -3.0452105839666501E+046          4.0019776626708194E+054          0.0000000000000000E+000          4.9729999999999998E+032          0.0000000000000000E+000          4.9729999999999983E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          1.2522330938227646E+005          1.0158474886304152E+005          7.5610612267806937E+004          4.7934295769243938E+004          1.9747118795344089E+004          2.4590207338665522E+005          1.8594738588136574E+005          1.4319995580671195E+005          6.5640189551166771E+005          1.9790307449444165E+011          2.3990529680004041E+004          3.0041735203638320E+009          0.0000000000000000E+000          2.1018493106820352E+011          2.1018493106820352E+011          0.0000000000000000E+000          5.9242485060017298E+003          5.9242485060017298E+003          5.9242485060017298E+003 
                               4          4.5301072131350940E-005          2.5000000000000000E-001         -3.1743723957065762E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.7994507624970077E-001         -3.1214982357405341E+000         -1.1660666584012536E+000         -9.8999999999999986E+001          3.4493013153485141E-001          3.4766289053780004E+000          2.0961499238929979E-001          4.8002848757177491E-001          2.8757723869416130E+000         -1.8851565201591052E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023577E-001          1.0965961049376645E-005          0.0000000000000000E+000          5.9794424282420670E-005          0.0000000000000000E+000          1.2566594819572744E+002          0.0000000000000000E+000          7.0742717480093642E-005          2.5662462288955561E-002          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.6077700895107261E-001          2.9966008983405009E+003          6.6077700895107261E-001          2.9966008983405009E+003          7.1841862274048063E-001          4.4569660777029860E-005          2.6849589800222379E-001          9.0027120865060294E-009          2.2786729115015238E-003          2.5525914595017092E-005          6.7250162120045039E-004          5.5721533394037263E-003          1.1378447606007608E-003          8.3665650038056063E-005          5.4479105266036477E-004          5.8327081990141290E+000         -1.0355763008754408E+000         -4.0917349329861308E+000          0.0000000000000000E+000          1.6641008845210112E-001          0.0000000000000000E+000          7.1841862274048063E-001          4.4569660777244648E-005          2.6849589800222384E-001          2.2786729115015242E-003          6.7250162120045039E-004          5.5721533394037272E-003          1.1378447606007610E-003          5.4479105266036487E-004         -1.1660666584012536E+000         -5.5923546106995111E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0449353065664857E-001          1.2864115295011834E+001          0.0000000000000000E+000          1.1797268352973133E+002          6.7881143077245883E+002          2.1462459736454864E-001          1.7375001704695513E-003          5.6812448064766863E-001          3.7650497976876435E-001          5.6812448064766863E-001          8.6913972248590297E-005          1.0000000000000000E+000          9.9902594587685711E-001          1.0207192716733899E+000          2.3540728290483218E-001          1.5856017427078086E+000          1.3280316471913587E+000          1.5856017427078086E+000          7.8590965722980508E-002          3.0201498208077218E+000          2.8052656167612544E+000          8.3924343335109463E-004          2.3540728290483218E-001          1.1287381808572931E+001          1.2186270738451913E+011          0.0000000000000000E+000          0.0000000000000000E+000                              262          5.3656149341137160E-002          1.0207192716733899E+000          1.1143503083077245E+001          4.7729382861338570E+010          0.0000000000000000E+000          0.0000000000000000E+000                              250          1.4320043937947929E-001          1.2319779066764747E+000          0.0000000000000000E+000          9.9993474218920120E-001          1.0232251841342464E-004          6.6871075062958430E+046          2.5000000000000000E-001          2.4981562462493084E-001          3.0163674226001698E+000          2.8234987197474606E+000          3.3039548624959106E+009          6.0131978497425575E+009          1.9650986389698376E+011          3.7484452873242037E+004         -9.9999999999999997E+098         -3.0452105184659642E+046          4.0019779918696343E+054          0.0000000000000000E+000          4.9729999999999998E+032          0.0000000000000000E+000          4.9729999999999983E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          1.3394371167349993E+005          1.0684707041558342E+005          7.8297282773854153E+004          4.7877079685090248E+004          1.9733563015470954E+004          2.4353205347378773E+005          1.8388043759445837E+005          1.4693427576940545E+005          3.9836225157401600E+005          1.9790310808740842E+011          2.2428513056643420E+004          3.0041582861243749E+009          0.0000000000000000E+000          2.1019638722857581E+011          2.1019638722857581E+011          0.0000000000000000E+000          6.0086336828429394E+003          6.0086336828429394E+003          6.0086336828429394E+003 
                               5          7.0322037049566779E-005          2.5000000000000000E-001         -3.1930329042839203E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.7681116932159530E-001         -3.1105674280998121E+000         -2.8796904001408925E+000         -9.8999999999999986E+001         -1.9854117906170996E+000          3.4773974531370850E+000         -1.8450243883014855E-001          4.8005834551765891E-001          2.8757126710498451E+000         -1.8851565201591052E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023577E-001          1.1197228679748030E-005          0.0000000000000000E+000          5.9788285027652404E-005          0.0000000000000000E+000          1.2566159894423681E+002          0.0000000000000000E+000          7.1895335692819545E-005          2.1578464787350902E-002          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.6556247900269017E-001          3.0019085178920768E+003          6.6556247900269017E-001          3.0019085178920768E+003          7.1841862274048063E-001          4.4569660777029860E-005          2.6849589800222379E-001          9.0027120865060294E-009          2.2786729115015238E-003          2.5525914595017085E-005          6.7250162120045039E-004          5.5721533394037263E-003          1.1378447606007606E-003          8.3665650038056063E-005          5.4479105266036477E-004          5.8327087141229796E+000         -1.0355755151732131E+000         -4.0917348920208045E+000          0.0000000000000000E+000          1.6640999142952032E-001          0.0000000000000000E+000          7.1841862274048052E-001          4.4569660777363286E-005          2.6849589800222379E-001          2.2786729115015238E-003          6.7250162120045028E-004          5.5721533394037263E-003          1.1378447606007608E-003          5.4479105266036477E-004         -2.8796904001408925E+000         -5.5923651479708717E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0445761506814197E-001          1.2859021997193446E+001          0.0000000000000000E+000          1.1785213882539996E+002          6.7731136765885969E+002          5.9666783901531795E-001          3.2291106228635880E-001          2.1462459736454864E-001          1.7375001705698476E-003          5.9666783901531795E-001          2.9696262486159253E-001          2.1462459736454864E-001          8.5341105407410429E-005          1.6293159893092994E+000          1.2505548296869204E+000          1.0207191779257565E+000          2.3540677182054173E-001          1.6293159893092994E+000          1.1669759206461598E+000          1.0207191779257565E+000          7.8590918303722335E-002          8.7096018881821585E-002          1.2505548296869204E+000          1.1090521597066138E+001          3.7934630934061134E+010          0.0000000000000000E+000          0.0000000000000000E+000                              245          1.4916695975382949E-001          1.6293159893092994E+000          1.0985936838825454E+001          2.6991932189858833E+010          0.0000000000000000E+000          0.0000000000000000E+000                              234          1.4384294139717088E-001          1.2353786978707419E+000          0.0000000000000000E+000          9.9993474207645450E-001          1.0232269611403924E-004          6.6871074126661890E+046          2.5000000000000000E-001          2.4981562462493068E-001          3.0165216166233133E+000          2.8234992492581128E+000          3.3039356472382393E+009          6.0131628779735956E+009          1.9650990074986615E+011          3.7956123867613154E+004         -9.9999999999999997E+098         -3.0452104391623902E+046          4.0019784142311135E+054          0.0000000000000000E+000          4.9729999999999998E+032          0.0000000000000000E+000          4.9729999999999983E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          1.4190703595763133E+005          1.1032042407995058E+005          7.9643312525526417E+004          4.7824076586725831E+004          1.9734683265031119E+004          2.4186795299167102E+005          1.8280950969394148E+005          1.4893132992138038E+005          3.9532886751571338E+005          1.9790314809251294E+011          2.1169790066142257E+004          3.0041421601315560E+009          0.0000000000000000E+000          2.1021083882389056E+011          2.1021083882389056E+011          0.0000000000000000E+000          6.1047838748742888E+003          6.1047838748742888E+003          6.1047838748742888E+003 
                               6          1.0785348442689055E-004          2.5000000000000000E-001         -3.2163785626222313E-013          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.7309412079947387E-001         -3.0976719125736887E+000         -2.9174682325581736E+000         -9.8999999999999986E+001         -4.4911678611730608E+000          3.4783221396262141E+000          3.7877556214796524E+000          4.8006749680046190E-001          2.8756943684842389E+000         -1.8851565201591052E+000          0.0000000000000000E+000          0.0000000000000000E+000          5.4525250179023577E-001          1.1479373866278398E-005          0.0000000000000000E+000          5.9786422020981258E-005          0.0000000000000000E+000          1.2566023343072281E+002          0.0000000000000000E+000          7.3334636186802579E-005          4.4085264378296626E-003          1.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000          0.0000000000000000E+000          6.7128335585964638E-001          3.0083068986273306E+003          6.7128335585964638E-001          3.0083068986273306E+003          7.1841862274048063E-001          4.4569660777029867E-005          2.6849589800222379E-001          9.0027120865060294E-009          2.2786729115015238E-003          2.5525914595017085E-005          6.7250162120045039E-004          5.5721533394037263E-003          1.1378447606007608E-003          8.3665650038056090E-005          5.4479105266036487E-004          5.8327404395595730E+000         -1.0355271238706891E+000         -4.0917323671397829E+000          0.0000000000000000E+000          1.6640401595036322E-001          0.0000000000000000E+000          7.1841862274048052E-001          4.4569660777541455E-005          2.6849589800222384E-001          2.2786729115015242E-003          6.7250162120045039E-004          5.5721533394037272E-003          1.1378447606007610E-003          5.4479105266036487E-004         -2.9174682325581736E+000         -5.5984546645480016E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0446448511245912E-001          1.2853355942359492E+001          0.0000000000000000E+000          1.1772178072671453E+002          6.7562480551964063E+002          5.9666783901531795E-001          3.2291106228628291E-001          2.1462459736454864E-001          1.7375001706992686E-003          5.9666783901531795E-001          8.3381048062295673E-005          1.0000000000000000E+000          9.9902594587683613E-001          1.6291723282189474E+000          1.2504117429501043E+000          1.0205648808392678E+000          2.3520347564850580E-001          1.6291723282189474E+000          7.8587997822136477E-002          3.0204211090953526E+000          2.8050914113643985E+000          8.7096018881821585E-002          1.2504117429501043E+000          1.1090572324176417E+001          3.7931471498670258E+010          0.0000000000000000E+000          0.0000000000000000E+000                              245          1.4916695975382949E-001          1.6291723282189474E+000          1.0986001556484087E+001          2.6990602944164356E+010          0.0000000000000000E+000          0.0000000000000000E+000                              234          1.4473819309267891E-001          1.2394887149743008E+000          0.0000000000000000E+000          9.9993481810767482E-001          1.8217675895590524E-004          6.6882248447571489E+046          2.5000000000000000E-001          2.4981562462493068E-001          3.0152505125612059E+000          2.8233234898934088E+000          3.3037090664857230E+009          6.0127505010040159E+009          1.9649766824960147E+011          3.8704615647544437E+004         -9.9999999999999997E+098         -3.0353528977383225E+046          4.0012217029478253E+054          0.0000000000000000E+000          4.9730000000000012E+032          0.0000000000000000E+000          4.9729999999999998E+032          0.0000000000000000E+000          9.9999999999999997E+098         -9.9999999999999997E+098          1.4723671389106996E+005          1.1194908868606428E+005          8.0208544992380397E+004          4.7767172005104425E+004          1.9768453787784201E+004          2.4102757027175784E+005          1.8228399521501226E+005          1.4990081170511938E+005          3.9639209013474762E+005          1.9789082947994608E+011          2.0402036049314182E+004          3.0039287445881677E+009          0.0000000000000000E+000          2.1021526835081836E+011          2.1021526835081836E+011          0.0000000000000000E+000          6.5812374796746872E+003          6.5812374796746872E+003          6.5812374796746872E+003 
